REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3459,closed,opened,2013-10-19 06:27:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3459,closed,title,2013-10-19 06:27:32,00:00,,1,,"b""b' [Win32] improved resolution of conflict with namespace std::bind()'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3459,closed,body,2013-10-19 06:27:32,00:00,,1,,"b""b' as title'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3459,closed,closed,2013-10-19 06:32:38,5.1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3459,closed,1,2013-10-19 06:27:32,8.0,,1,,"b""b' I think we should still go for this change. I just reverted the change to what it was before"," this is much better.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3459,closed,reopened,2013-10-19 08:15:15,102.62,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3459,closed,2,2013-10-19 06:27:32,101.12,,1,,"b'b"" feel free to proceed. I\'ve reopened this.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3459,closed,3,2013-10-19 06:27:32,899.58,,1,,"b""b' jenkins build this please'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3459,closed,4,2013-10-19 06:27:32,554.97,,1,,"b'b"" @FernetMenta so what\'s your thought on this now? wait", discard," or pull in?""'",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3459,closed,5,2013-10-19 06:27:32,8.02,1,,,"b'b\' Could you remove the ""::"" from bind again in this pr? Commit message should be changed as well.I would inject on next merge window because it\\\'s not a fix anymore.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3459,closed,6,2013-10-19 06:27:32,13.68,,1,,"b""b' @FernetMenta updated as per your suggestion.jenkins build this please'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3459,closed,closed,2013-11-01 05:54:11,1298.93,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3459,closed,-,-,-,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,opened,2013-10-27 20:16:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,title,2013-10-27 20:16:20,00:00,,1,,"b""b' X11 improvements", fixes," drop SDL'""",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,body,2013-10-27 20:16:20,00:00,,,1,"b""b' This is maintained drop SDL branch + lots of other improvements and fixes.I have not submitted this earlier because the code needs some cleanup and I was busy with audio. In order to avoid further confusion I would like to communicate that there was ongoing work on X11 behind the scenes. Thinking of it I have to say that it would be kind of silly not considering this work for Gotham. It is much better than what we have in current master.supports multiple monitors on a single X screensupports monitors on multiple X screensxrandr screen rotations (initial trigger for this endeavor)fallback to other monitor if e.g. projector or AVR disconnectsauto switch to desired monitor when AVR get connectedfix VideoReferenceClock for multiple monitorsfix VideoReferenceClock for systems having no nvidia-settings (OpenElec)add some missing keys like XF86XK_Sleep Note that this code has been used by OpenElec for more than a year. Also most AMD users on Linux have tested this over months. @smspillaz would be great if you could comment this version.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,1,2013-10-27 20:16:20,43.6,,1,,"b""b' Remember"," dropping SDL is on the white list for gotham. So you have anothermonth to work on getting things in order. Any of the other bits are just a matter of carefully crafted commitmessages. :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,2,2013-10-27 20:16:20,355.0,1,,,"b'b"" I\'ll do a quick code review now", although one thing I will mention more broadly:Is that really something we want? Multi-screen (as opposed to multi-monitor) is an X usecase that has largely fallen by the wayside. The only reason why you\'d want to use it is for multi-head with SLI on NVIDIA hardware," but even that is probably going to go away soon with RandR provider objects. Most window managers have either stopped explicitly supporting it or stopped maintaining their codepaths for it years ago (and many of them are broken as a result) and I suspect it is going to be one of those things that will be deprecated-by-lack-of-maintenance in \'s XServer implementation soon. Supporting it introduces a substantial amount of complexity that might not be worth the tradeoff to be honest.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,3,2013-10-27 20:16:20,244.83,,,1,"b""b' Well"," it does already work. The point is that on NVidia systems you get tearing when setting up multiple monitors on a single screen. Having multiple screens works fine. With regard to video playback NVidia proprietary driver is still best solution for Linux. As long as this fact does not change I think we should consider this use case.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,4,2013-10-27 20:16:20,2.13,,,1,b'b\' Hmm okay. That seems like a good reason to support it.On 28/10/2013 2:59 pm,"Rainer Hochecker"" notifications@ wrote:\''
xbmc	3505	closed	5	jorgenpt	2013-10-27 20:16:20	989.18			+1	b""b' What is the motivation behind dropping SDL and moving to raw X11? SDL2 has been released, which has many improvements over SDL1 (which is what it seems like this pull request is removing.)'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,6,2013-10-27 20:16:20,411.85,,1,,"b""b' SDL adds no value to this project any more", only limitations. We have our implementations for audio, video," and input. Please use forum for this type of questions.'""",,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,closed,2014-04-18 04:33:08,496.8,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,reopened,2014-04-23 17:30:51,777.72,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,7,2013-10-27 20:16:20,781.83,,1,,"b""b' @Phaeodaria I suggest to get this in and you work on master if you still want to do any changes on this. jenkins build this please'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,8,2013-10-27 20:16:20,14.62,,1,,"b""b' @FernetMenta  settings stuff dont make sense anymore. should be removed.(: and strings.)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,9,2013-10-27 20:16:20,24.23,,1,,"b""b' @stefansaraev mind sending a pr with some description? I have no clue what you are taking about :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,10,2013-10-27 20:16:20,113.0,1,,,"b""b' url url url  stupid  q: does darwin use x11 or I muss something? if not: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,11,2013-10-27 20:16:20,10.12,,,1,"b'b"" Darwin can use X11 via Xquartz", but we don\'t use it for XBMC at all," so your linked changes look fine to me.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,12,2013-10-27 20:16:20,586.95,,1,,"b""b' jenkins build this please'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,13,2013-10-27 20:16:20,4.45,,1,,"b'b"" @wsnipex @wsoltys looks like I can\'t trigger jenkins anymore. could you please have a look""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,14,2013-10-27 20:16:20,7.18,,1,,"b""b' jenkins build this please'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,15,2013-10-27 20:16:20,628.53,,1,,"b""b' Does anybody have objections? I have been rebasing this branch for 2 years now. Tested extensively with OpenElec.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,closed,2014-05-01 06:15:07,764.27,2,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3505,closed,-,-,-,2,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,opened,2013-11-05 20:05:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,title,2013-11-05 20:05:48,00:00,,1,,"b""b' Change color throughout the skin'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,body,2013-11-05 20:05:48,00:00,,1,,"b'b"" This aims to provide a subtle change in color to differentiate between gotham and frodo. Note that the icons still have the \'old\' blue color since I don\'t have access to the psd to do them properly.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,1,2013-11-05 20:05:48,287.62,,1,,"b'b\' Where does it not feel ""homogeneous""?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,closed,2013-11-06 00:53:25,287.62,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,reopened,2013-11-06 00:53:28,0.05,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,2,2013-11-05 20:05:48,1.58,,1,,"b'b"" OSD buttons for one which is funnily the main part I redone in PSD\'s""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,3,2013-11-05 20:05:48,2.75,,1,,"b""b' Those are redone so that they are neutral.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,4,2013-11-05 20:05:48,1.9,,1,,"b""b' Well still leaves the icons which is a big part.... Would you share your psds? tbh I think this would do better as an additional theme in any case.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,5,2013-11-05 20:05:48,3.73,,,1,"b'b"" I have xcf\'s :) As said in the PR this is meant to differentiate between Gotham and Frodo. The change is only a de-saturation of the default blue color. So yeah", your observation is correct," this is meant to be a color theme.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,6,2013-11-05 20:05:48,63.47,1,,,"b""b' About the OSD buttons", I doubt anybody would notice," but if needed I could desaturate the icons too.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,7,2013-11-05 20:05:48,300.47,,1,,"b""b' @BigNoid why you want to update the color of the skin?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,8,2013-11-05 20:05:48,3.75,,1,,"b""b' Because the XBMC team wishes to explore an alternate for Gotham?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,9,2013-11-05 20:05:48,53.77,,1,,"b""b' @uNiversaI yes", we now have some PSDs," but they are basically 3 different skins and like 400 MB. Need to strip them down to only the ones related to current Confluence.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,10,2013-11-05 20:05:48,124.92,1,,,"b'b"" I just created a repo url  where I\'m uploading the Confluence PSDs right now. Not entirely cleaned up yet", which is why there is also a Mediastream folder. It contains PSDs for the file icons plus some OSD buttons (incl the 3D button and 3D stream flag I added).I added @ronie, @BigNoid and @uNiversaI as contributors, so you should be able to push changes to it (cleanup work, branches e.g. for this color scheme," ...). If things work out well with this Repo we could probably move it to the XBMC github account (separate repo and not part of main XBMC repo due to insane size).""'",,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,11,2013-11-05 20:05:48,199.68,,,1,"b""b' Well"," Mediastream artwork is very welcomed here!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,12,2013-11-05 20:05:48,472.32,1,,,"b'b"" @BigNoid i\'m a bit worried about the banding artifacts in the default background. i know these are hard to avoid when doing colour conversions"," but imho we loose too much of the image quality here.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,13,2013-11-05 20:05:48,18.18,,1,,"b""b' backround will be replaced with a new one for release'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,14,2013-11-05 20:05:48,9.92,,1,,"b'b"" ah"," didn\'t know my submission had already been accepted. ;-)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,closed,2013-12-06 12:16:11,682.72,3,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,15,2013-11-05 20:05:48,882.88,,1,,"b""b' so no new skin color for gotham? Or will you redo it @BigNoid ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3580,closed,-,-,-,3,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3587,closed,opened,2013-11-06 20:42:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3587,closed,title,2013-11-06 20:42:16,00:00,,1,,"b""b' fix: Use replaygain tags for .m4a type family files too"," closes Ticket #13948 '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3587,closed,body,2013-11-06 20:42:16,00:00,,1,,"b'b"" Log file extract after pach applied: 13:04:48  INFO: ffmpeg[52CB4780]: Input #0", mov,mp4,m4a,3gp,3g2,mj2, from \'/\':13:04:48  INFO: ffmpeg[52CB4780]: Metadata:13:04:48  INFO: ffmpeg[52CB4780]:   major_brand   : mp4213:04:48  INFO: ffmpeg[52CB4780]:   minor_version : 013:04:48  INFO: ffmpeg[52CB4780]:   compatible_brands: M4A mp42isom13:04:48  INFO: ffmpeg[52CB4780]:   creation_time : 2013-01-10 20:23:3413:04:48  INFO: ffmpeg[52CB4780]:   track     : 2/213:04:48  INFO: ffmpeg[52CB4780]:   title     : Example Trac AAC13:04:48  INFO: ffmpeg[52CB4780]:   encoder   : Nero AAC codec / 1.5.4.013:04:48  INFO: ffmpeg[52CB4780]: Duration: 00:00:09.08, start: 0.000000, bitrate: 243 kb/s13:04:48  INFO: ffmpeg[52CB4780]:   Chapter #0.0: start 0.059501, end 9.07900013:04:48  INFO: ffmpeg[52CB4780]:   Metadata:13:04:48  INFO: ffmpeg[52CB4780]:   title     : Example Trac AAC13:04:48  INFO: ffmpeg[52CB4780]:   Stream #0:0(und): Audio: aac (mp4a / 0x6134706D), 44100 Hz, stereo, fltp, 240 kb/s13:04:48  INFO: ffmpeg[52CB4780]:   Metadata:13:04:48  INFO: ffmpeg[52CB4780]:   creation_time : 2013-01-10 20:23:3413:04:48  INFO: ffmpeg[52CB4780]:   handler_name  : Sound Media Handler13:04:48 DEBUG: CDVDDemuxFFmpeg::AddStream(0, ...) -13:04:48 DEBUG: FactoryCodec Audio: passthrough Opening13:04:48 DEBUG: FactoryCodec Audio: passthrough Failed13:04:48 DEBUG: FactoryCodec Audio: FFmpeg Opening13:04:48 DEBUG: FactoryCodec Audio: FFmpeg Opened13:04:48  INFO: AudioDecoder: File is queued13:04:48 DEBUG: AudioDecoder::GetReplayGain Final Replaygain applied: 1.823896,  Gain 94.220001," Peak 0.320437""'",,,,,,,,,,,
xbmc,3587,closed,1,2013-11-06 20:42:16,1044.57,,1,,"b""b' extension less files are now handled properly too'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3587,closed,2,2013-11-06 20:42:16,1206.87,,1,,"b""b' Fixed the ifs and squashed the commits.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3587,closed,closed,2013-11-17 10:13:42,811.43,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3587,closed,reopened,2013-11-17 10:13:59,0.28,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3587,closed,3,2013-11-06 20:42:16,526.08,,,1,"b""b' Thanks!  jenkins build this please'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3587,closed,closed,2013-12-07 23:37:54,803.92,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3587,closed,-,-,-,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3590,closed,opened,2013-11-07 21:36:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3590,closed,title,2013-11-07 21:36:43,00:00,,1,,"b""b' ffmpeg demuxer: faster channel change for PVR addons ...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3590,closed,body,2013-11-07 21:36:43,00:00,,1,,"b'b""  without internal demuxing (such as MediaPortal", ArgusTV, MythTV," NextPVR) This pull request contains a Gotham port of the original work from @FernetMenta with a few changes from @Davillaurl  It is a follow-up for #1757 FernetMenta asked me to port and test his work because he couldn\'t test it as a VDR user.""'",,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3590,closed,1,2013-11-07 21:36:43,975.9,,,1,"b'b"" I\'d like to encourage this patch. It\'s been widely used in test builds on Pi with positive reports.I\'d also like this patch which enable fast start for all files (not just pvr) to be considered:url For example it improves startup time for a .ts file from 35 seconds to 1.5 seconds:url (although I am aware of an mp4 file with no audio that this patch breaks)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3590,closed,2,2013-11-07 21:36:43,14.73,,,1,"b'b"" It breaks http streaming for me too.Maybe anyone can verify this"," because it\'s interesting that there seems to be a relation.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3590,closed,3,2013-11-07 21:36:43,168.7,,1,,"b'b"" @FernetMenta : I will add url and update the comments with your remarks @popcornmix: Right", now I don\'t want to enable it for other purposes than Live TV, because this will also break quite some video addons (e.g. ITVPlayer," Vevo). I would like to stay on the safe side for Gotham right now...  @whaupt : You mean popcornmix\' addition or my original patch?Is this a public http stream which I could test?""'",,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3590,closed,4,2013-11-07 21:36:43,5.05,,1,,"b'b"" @margro Sure", it shouldn\'t be enabled if it breaks things. But understanding why it breaks things sounds useful," just to be sure those reasons don\'t apply to live tv.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3590,closed,5,2013-11-07 21:36:43,25.63,,1,,"b""b' @popcornmix can you provide this mp4 file not working?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3590,closed,6,2013-11-07 21:36:43,177.62,,,1,"b'b"" I tested popcornmix changes with the DVBViewer PVR (it uses http streams) and it\'s working fine. Channel changes seem to be slightly faster.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3590,closed,7,2013-11-07 21:36:43,122.57,,1,,"b""b' @margro I applied FernetMentas version on 12.2 and if I set streaminfo boolean to false for every protocol", it breaks http streaming.url  maybe my version reacts slightly different to gotham," just wanted to share my findings.for testing I just placed any video file on a local webserver. stream was buffering forever.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3590,closed,8,2013-11-07 21:36:43,819.17,,1,,"b'b"" @FernetMenta I\'ve PM-ed you the mp4 file.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3590,closed,9,2013-11-07 21:36:43,177.95,,1,,"b'b"" the various formats behave slightly different. for mpeg-ts ffmpeg creates streams according to . when it creates a stream", it sets the need_parsing flag. I did a quick test with the provided mp4 file. there\'s no parser created for the video stream. changing the code to this made it work.  note," this was only a quick test. i think this can be done better.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,3590,closed,10,2013-11-07 21:36:43,166.97,,1,,"b""b' I can confirm @FernetMenta latest patch fixes the mp4 file.One minor issue you get to see the visualisation start up (just for a second) when playing a file with audio and video presumably because the audio stream is detected first.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
