REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,28,closed,opened,2011-04-06 01:46:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,28,closed,title,2011-04-06 01:46:25,00:00,,1,,"b""b' When a target type property is of ISet"," the CollectionMapper incorrectly attempts to set it to a List'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,28,closed,body,2011-04-06 01:46:25,00:00,,1,,"b""b' A target type may have a property with type of ISet", and the source may be an IEnumerable. AutoMapper detects that the ISet is an ICollection, but assumes that all ICollection instances can be satisfied with a List. This is not true with ISet. This is a duplicate of issue #27, which was accidentally closed (how?) and cannot, apparently," be reopened.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,561,closed,reopened,2015-01-02 21:55:24,1165.33,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,561,closed,closed,2015-03-18 14:04:56,969.53,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,561,closed,5,2014-07-25 21:41:01,353.38,,1,,"b""b' This thread has been automatically locked since there has not been any recent activity after it was closed. Please open a new issue for related bugs.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,561,closed,-,-,-,3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,opened,2014-10-21 17:09:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,title,2014-10-21 17:09:39,00:00,,1,,"b""b' Extend AssertConfigurationIsValid to support Nullable types'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,body,2014-10-21 17:09:39,00:00,,,1,"b'b"" I am using AutoMapper extensively with linq2db generated DTOs. It works great", with the only exceptions being that sometimes two properties by the same name, have different nullable types: :  Mapping types:Double -Unfortunately, I don\'t find out about it until I try to map a value which is not null. Would it be possible to add a boolean option to AssertConfigurationIsValid called strict," to provide for stricter type checking during validation? Darek""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,1,2014-10-21 17:09:39,1161.88,,1,,b'b\' I think what is needed here is validation for nullable types," not ""strict validation"". Would you mind changing the title to reflect the missing feature?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,2,2014-10-21 17:09:39,870.88,,1,,b'b\' RemoveEm 21/10/2014 15:09,"DarekDan"" notifications@ escreveu:\''
AutoMapper	612	closed	3	jbogard	2014-10-21 17:09:39	569.22		+1		b""b' ...Remove what?'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,4,2014-10-21 17:09:39,38.73,,1,,"b""b' I think Gustavo was attempting to remove himself from notifications ... :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,5,2014-10-21 17:09:39,2.62,,1,,"b""b' Will you be able to add this before next release?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,6,2014-10-21 17:09:39,763.68,,1,,"b""b' So I actually tried this with real values"," and the mapping worked. What version are you using?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,7,2014-10-21 17:09:39,18.98,,1,,"b""b' I am on 3.2.1"," It only happens when both sides are nullable and types are nor matching.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,8,2014-10-21 17:09:39,2.0,,1,,"b'b"" Forgot to add .. still on .Net 4.0"," can\'t move to 4.5""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,9,2014-10-21 17:09:39,1.73,,1,,"b""b' And it happens only when a value is present I believe. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,10,2014-10-21 17:09:39,2.58,,1,,"b""b' Ah"," so what are the two types? I tried double? -'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,11,2014-10-21 17:09:39,323.42,,1,,"b""b' Actually"," Byte? -'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,12,2014-10-21 17:09:39,366.28,,1,,"b""b' double? -'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,13,2014-10-21 17:09:39,426.95,,,1,"b""b' I am starting to have a weird feeling that this might be some racing condition. There is nothing in the source you have so beautifully written", which would explain this behavior. And occasionally the same mapping will pass, then fail in the next unit test run. I have isolated my code, a combination of linq2db and Automapper into a sample," but the error is not reproducible.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,14,2014-10-21 17:09:39,16.32,,1,,"b""b' One small thing in your profile", call CreateMap," not .'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,15,2014-10-21 17:09:39,7.07,,1,,"b""b' However"," this code fails straight up ...  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,16,2014-10-21 17:09:39,1380.67,,1,,"b'b"" Well"," I can\'t do anything to make the test fail. Just closing for now until I can it to fail.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,closed,2014-11-27 20:22:40,193.02,0,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,reopened,2014-11-27 20:23:07,0.45,0,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,closed,2014-11-27 20:23:09,0.03,0,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,17,2014-10-21 17:09:39,764.08,,1,,"b""b' This thread has been automatically locked since there has not been any recent activity after it was closed. Please open a new issue for related bugs.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,612,closed,-,-,-,0,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,opened,2014-12-04 08:48:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,title,2014-12-04 08:48:59,00:00,1,,,"b""b' AutoFaq 3.1 weird exception'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,body,2014-12-04 08:48:59,00:00,,,1,"b'b"" Hey", I\'m working with AutoFaq 3.1 in our application for over a year.  Yesterday I got an exception that I\'ve never seen before, and quite as a matter of fact I\'m not sure what was causing it. What can this possibly be? Thanks in advance,"'
AutoMapper	641	closed	1	akatakritos	2014-12-04 08:48:59	1210.12		+1		b""b' What version of AutoMapper are you running?'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,2,2014-12-04 08:48:59,2.37,,1,,"b""b' Formatted stack trace  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,3,2014-12-04 08:48:59,4.17,,1,,"b""b' Are you running multiple threads? What environment? (WP", .net4," silverlight)  Possibly #473 is related.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,4,2014-12-04 08:48:59,179.92,,1,,"b'b"" Yeah", the stack trace says regular dictionary," but the .NET4 version uses a concurrent dictionary. That\'s not what the stack trace says we\'ll need to know your AutoMapper  to know for sure.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,5,2014-12-04 08:48:59,32.37,,1,,"b""b' AutoMapper 3.1'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,closed,2014-12-07 08:37:55,1428.93,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,reopened,2014-12-07 08:38:06,0.18,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,6,2014-12-04 08:48:59,1414.7,,1,,"b""b' AutoMapper 3.1 .NET4 multiple threads'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,7,2014-12-04 08:48:59,124.52,,1,,"b""b' Do you have the .NET 4 assembly also deployed? ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,8,2014-12-04 08:48:59,172.32,,,1,"b""b' ![version]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,9,2014-12-04 08:48:59,36.17,,1,,"b""b' So there should be 2 AutoMapper assemblies deployed: The base  is NOT thread-safe"," but the extension library extends the base library with thread-safe data structures.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,10,2014-12-04 08:48:59,6.33,,,1,"b'b"" On Mon", Dec 8, 2014 at 7:45 AM, Jimmy Bogard notifications@wrote:Is there a reason why mapper is static in its invocation? Is there anyreason why it couldn\'t be refactored to be instantiated. For instance, some components / services would benefit from different setsof mappings. If there\'s no reason to do the full mapping for one componentor service, etc," etc... I haven\'t checked the roadmap. Thank you...""'",,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,11,2014-12-04 08:48:59,8.17,,1,,"b'b"" Hahahahaha roadmap So that\'s something I\'m working on for 4.0. The static class just defers to instances", but those instances aren\'t thread-safe. -static," doesn\'t affect the thread safety of the methods.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,12,2014-12-04 08:48:59,3.02,,1,,"b""b' On Mon", Dec 8, 2014 at 8:00 AM," Jimmy Bogard notifications@wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,13,2014-12-04 08:48:59,16.0,,1,,"b'b"" Yep the static class defers to a static instance"," there\'s nothing stopping you from doing instance-based. It\'s just a lot harder than I would want it to be.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,14,2014-12-04 08:48:59,2.77,,1,,"b""b' On Mon", Dec 8, 2014 at 8:19 AM," Jimmy Bogard notifications@wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,15,2014-12-04 08:48:59,4.5,,,1,b'b\' What\\\'s funny is a co-worker, back in 2008," saw AutoMapper and told me ""you know"," you shouldn\\\'t make that Mapper class static"". I said ""pfffft whatever"". Sigh.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,16,2014-12-04 08:48:59,3.35,,1,,"b""b' On Mon", Dec 8, 2014 at 8:26 AM," Jimmy Bogard notifications@wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,17,2014-12-04 08:48:59,73.72,,,1,b'b\' Hi," We do not need actually ""thread safety"" during the runtime. All we need is to configure the mapper (on a single thread)"," then ""freeze"" the configuration"," and use it in a read-only manner from multiple threads.  As far as we see from the code our only problem is multi-threaded access to the internal mappings cache.  Is there a way to ""warm up"" the automapper so it would create the internal cache before invoking ""Map"" function overloads? Thank you\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,18,2014-12-04 08:48:59,2.5,,1,,"b""b' On Mon", Dec 8, 2014 at 9:43 AM," akivaep notifications@ wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,19,2014-12-04 08:48:59,14.07,,1,,"b'b"" @akivaep  Yes the  method does exactly this"," locks the configuration until it\'s complete.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,20,2014-12-04 08:48:59,5.03,,,1,"b'b"" I don\'t have this method :![image]url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,21,2014-12-04 08:48:59,1.12,,1,,"b""b' Sigh"," '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,22,2014-12-04 08:48:59,9.5,,1,,"b'b"" My exception was in MappingEngine class at field _objectMapperCache","  the method () doesn\'t init this  field.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,23,2014-12-04 08:48:59,14.57,,1,,"b""b' Yes", and this is now thread-safe in 3.3 (providing you also use the .NET 4 version of the package," AND the .NET 4 extension is also deployed).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,closed,2014-12-10 08:52:19,14.22,1,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,24,2014-12-04 08:48:59,996.33,,1,,"b""b' This thread has been automatically locked since there has not been any recent activity after it was closed. Please open a new issue for related bugs.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,641,closed,-,-,-,1,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,671,closed,opened,2015-01-30 18:28:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,671,closed,title,2015-01-30 18:28:53,00:00,,1,,"b""b' ForAllMemmbers Condition BUG'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,671,closed,body,2015-01-30 18:28:53,00:00,,,1,"b""b'   This code throw always exception nullpointer exception. Not conditional map obiect type A! Stack trace :  w (ResolutionContext context) w c:\\\\dev\\\\AutoMapper\\\\src\\\\AutoMapper\\\\:wiersz 254 w (Object source", Object destination, Type sourceType, Type destinationType, MappingOperationOptions options) w c:\\\\dev\\\\AutoMapper\\\\src\\\\AutoMapper\\\\:wiersz 154 w [TSource,TDestination](TSource source, TDestination destination," Action'""",,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,671,closed,closed,2015-01-30 18:30:44,1.85,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,671,closed,1,2015-01-30 18:28:53,6.9,,1,,"b""b' TypeMap is null'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,671,closed,reopened,2015-01-30 18:35:47,5.05,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,671,closed,closed,2015-01-30 20:16:04,100.28,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,671,closed,2,2015-01-30 18:28:53,789.43,,1,,"b""b' This thread has been automatically locked since there has not been any recent activity after it was closed. Please open a new issue for related bugs.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,671,closed,-,-,-,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,673,closed,opened,2015-02-02 22:20:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,673,closed,title,2015-02-02 22:20:59,00:00,,1,,"b""b' Problem With Entity Framework 6'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,673,closed,body,2015-02-02 22:20:59,00:00,1,,,"b'b"" Sorry for the stupid question but i have a old code with automapper. This is work correct with the old version of Entity Framework. With the new version with DbContext I don\'t know how change code to work with Proxy Object. Can you help me?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,673,closed,1,2015-02-02 22:20:59,2.67,,1,,"b""b' What problems are you having?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,673,closed,2,2015-02-02 22:20:59,597.82,,1,,"b""b' This is my code: This is the Exception: I think that the problem is Proxy Poco Object'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,673,closed,3,2015-02-02 22:20:59,330.17,,1,,b'b\' Not seeing anything off the bat," I\\\'m not sure why it things you\\\'re mapping an EF entity to a string though. One tiny thing your ""ResolveUsing"" doesn\\\'t need to be a ResolveUsing", it can be MapFrom. I also notice it\\\'s an issue with one item in your collection, the item at index 76. Is that data different somehow than others?\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,673,closed,4,2015-02-02 22:20:59,18.15,,,1,"b'b"" Thanks I don\'t undestand why but change ResolveUsing with MapFrom now work.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,673,closed,5,2015-02-02 22:20:59,12.7,,,1,"b'b"" It depends on what you\'re doing inside ResolveUsing. ResolveUsing lets you use a Func or a resolver class. But how does EF know how to interpret some random Func or class and translate it into SQL? It doesn\'t! It CAN however interpret a C# Expression and translate that into SQL. ResolveUsing lets you do absolutely anything under the sun", call web services, make other DB calls," anything. MapFrom constrains you you don\'t create  Expression>""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,673,closed,closed,2015-02-04 08:29:42,608.72,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,673,closed,reopened,2015-02-04 08:29:51,0.15,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,673,closed,closed,2015-02-04 08:30:19,0.47,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,673,closed,6,2015-02-02 22:20:59,1042.42,,1,,"b""b' This thread has been automatically locked since there has not been any recent activity after it was closed. Please open a new issue for related bugs.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,673,closed,-,-,-,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,682,closed,opened,2015-02-27 07:57:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,682,closed,title,2015-02-27 07:57:19,00:00,,1,,"b""b' Cannot Map with AutoMapper'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,682,closed,body,2015-02-27 07:57:19,00:00,,1,,"b""b' In the client project to service project. I have ve two mapper in the client project EstablishmentViewModelToEstablishmentDto and EstablishmentDtoToEstablishmentViewModel. Code of EstablishmentViewModel to EstablishmentDto Code of EstablishmentDto to EstablishmentViewModel On the service Project I have have two mapper"," EstablishmentDtoToEstablishment and EstablishmentToEstablishmentDto Code of EstablishmentDto to Establishment Code of Establishment to EstablishmentDto When i put the debugger and checked it was giving error on this particular code  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,682,closed,1,2015-02-27 07:57:19,359.6,,1,,"b'b"" What is the error? Also", you should not put your CreateMap calls where you have them. They should only be executed once per AppDomain. Also," why are you creating a map from Address to AddressDto when you\'re completely overriding the property later on?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,682,closed,closed,2015-04-24 18:37:31,640.2,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,682,closed,reopened,2015-04-24 18:37:34,0.05,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,682,closed,closed,2015-04-24 18:37:42,0.13,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,682,closed,2,2015-02-27 07:57:19,1067.43,,1,,"b""b' This thread has been automatically locked since there has not been any recent activity after it was closed. Please open a new issue for related bugs.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,682,closed,-,-,-,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,697,closed,opened,2015-03-25 14:43:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,697,closed,title,2015-03-25 14:43:55,00:00,,1,,"b""b' Please support Windows 10 with Automapper '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,697,closed,body,2015-03-25 14:43:55,00:00,,1,,"b""b' Because reasons. url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,697,closed,1,2015-03-25 14:43:55,7.57,,1,,"b""b' Sigh.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,697,closed,2,2015-03-25 14:43:55,2.62,,1,,"b""b' :+1: '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,697,closed,closed,2015-03-25 14:56:07,12.2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,697,closed,3,2015-03-25 14:43:55,4.77,,,1,"b""b' Lol why closed? Someone else is going to create this anyway.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,697,closed,reopened,2015-03-25 14:58:52,2.75,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,697,closed,4,2015-03-25 14:43:55,2.3,,1,,"b'b"" ah ok. I am surprised it wouldn\'t work as is though? Does Windows 10 come with .net vnext as its default or something?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,697,closed,5,2015-03-25 14:43:55,8.72,,1,,"b'b"" It\'s because of the new old start menu. Jimmy Bogard didn\'t see that one coming"," and it\'s a lot of work and he needs to prepare for NDC Oslo. Maybe you can do a pull request?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,697,closed,6,2015-03-25 14:43:55,2.12,,1,,"b""b' The new old start menu?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,697,closed,7,2015-03-25 14:43:55,1.23,,1,,"b'b"" Yeah", they brought the Start Menu from Windows 7 back, but it\'s also new. Because it didn\'t exist in Windows 9," you know.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,697,closed,8,2015-03-25 14:43:55,0.85,1,,,"b'b"" Oh", man," that\'s pretty crazy!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,697,closed,9,2015-03-25 14:43:55,2.98,1,,,"b'b"" I know! Right? It\'s", like, they\'re messing with us, dude! Like, and it gets crazier, even! Like, they have put this tiny photo of some dude in, like, the top-left corner. But I can\'t see who it is! And I\'m, like," what\'s that dude in the corner of my new old start menu?""'",,,,,,,,,,,,,,,,,,,,,
AutoMapper,697,closed,10,2015-03-25 14:43:55,1.0,,1,,"b""b' He is the wizard behind the  the new old start menu.Obviously there was a bug and they forgot to put the curtain in.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,697,closed,11,2015-03-25 14:43:55,371.78,,1,,"b""b' Supported.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
