REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1131,closed,body,2011-05-31 13:58:54,00:00,1,,,"b""b' With Node 0.4.8 cross-compiled for ARM I get the following output: ...meaning that the first Date object prints a valid timestamp and all consecutive calls of the same command print a silly string.I tried numerous times and it always shows the same effect. Same thing when using .toString(). Converting to milliseconds works"," however: Kernel: 2.6.26.7'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1131,closed,1,2011-05-31 13:58:54,8.1,,1,,"b'b"" FYI", I had to add to to make Node cross-compile (as described on url  but I only patched  ," not from the Node base directory).Maybe that\'s related...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1131,closed,2,2011-05-31 13:58:54,562.32,,1,,"b'b"" Does this still happen with 0.4.10? It\'s a V8 bug that I\'m 95% sure has been fixed.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1131,closed,closed,2011-08-16 15:34:20,95.43,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1131,closed,reopened,2011-08-16 15:44:48,10.47,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1131,closed,3,2011-05-31 13:58:54,990.08,,1,,"b'b"" ./configure [still needs a manual patch]url  and I\'m unable to build 0.4.10:  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1131,closed,4,2011-05-31 13:58:54,421.88,,,1,"b""b' @jampy could you submit a pull request with the patch for and try building with HEAD which includes a newer build of V8. Thanks '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1131,closed,5,2011-05-31 13:58:54,24.87,,1,,"b'b"" @sh1mmer: The configure patch was merged in ed44098. Closing the issue", master on ARM doesn\'t exhibit this bug (and if it does," it should be forwarded to the V8 guys anyway Date is a V8 object).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1131,closed,closed,2011-11-02 23:26:09,461.35,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1131,closed,6,2011-05-31 13:58:54,692.27,,1,,"b'b\' bnoordhuis asked: ""Does this still happen with 0.4.10?"". Yes: Linux penelope 2.6.32-5-kirkwood #1 Tue Jun 14 23:05:32 UTC 2011 armv5tel...edavies@penelope:~$ node versionv0.4.10edavies@penelope:~$ nodeThat\\\'s a locally compiled version of nodejs built following the hint given at: url \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1131,closed,7,2011-05-31 13:58:54,795.68,,1,,"b'b"" @ed-davies: v0.4.10 ships with V8 3.1.8. That\'s ancient history by now. Upgrade to v0.6.2"," it bundles V8 3.6.6.8.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1131,closed,8,2011-05-31 13:58:54,869.88,1,,,"b'b"" Indeed.  But somebody coming across this thread might find it useful information that v0.4.10 doesn\'t fix the problem. Compiling a new version is enough of a pain that people are not likely to do it unless they have a specific reason. v0.6.2 doesn\'t compile to something sensible for me", for example: Patched SConfigure as per previous versions: $ ./configure$ make Compile errors to do with  or so. Google google. $ make clean$ ./configure without-snapshot$ make Complies again, apparently clean, but: $ ./nodeIllegal instruction Google," google. Apparently I\'m not alone but I didn\'t see a coherent answer.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1131,closed,9,2011-05-31 13:58:54,981.25,,1,,"b'b"" I bet you a sixpack that you need to compile with  . The number 1 reason for crashing or Node dying with a SIGILL is that people compile with floating point enabled for a CPU that doesn\'t have an floating point unit. will probably confirm that.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1131,closed,10,2011-05-31 13:58:54,1126.65,1,,,b'b\' Sorry," no sixpack yet. / indeed has no ""fpu"" string. Doesn\\\'t have a ""flags:"" line at all", in fact: Just to check, a bit more context around my change to SConstruct: Might issue #2131 be a better place to discuss this?\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1131,closed,11,2011-05-31 13:58:54,99.08,,1,,"b""b' Sure. Keep in mind that you need to compile all of Node (not just V8) with  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1131,closed,12,2011-05-31 13:58:54,837.13,,1,,"b""b' Just got node compiled on armv5tel myself... I also have to add -fno-tree-sink to CCFLAGS NB: the requirements for the float abi stuff is required for older ARM versions. The newer ARMs (armv7-a etc.) have vpu support. See url  for more info.  Also see #883'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1131,closed,13,2011-05-31 13:58:54,1012.62,,1,,"b'b\' I did a binary chop on Node versions using the equivalent of: Versions up to and including 0.5.0 exhibit the Date bug. Version 0.5.1 and beyond give ""Illegal instruction"". Sadly", there seems to be no happy medium where Date works and compilation is possible with what I know.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1131,closed,14,2011-05-31 13:58:54,990.82,,1,,"b""b' Possible workaround", put: early in the code and the problem seems to disappear," at least for a while.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1131,closed,-,-,-,3,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,opened,2011-06-08 06:51:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,title,2011-06-08 06:51:53,00:00,,1,,"b""b' Force the DNS module to invoke callbacks asynchronously'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,body,2011-06-08 06:51:53,00:00,,1,,"b""b' The current DNS module may call the callback function directly"," which means that any code that assumes that the callback will be invoked only _after_ the complete function executes is broken. Please could it be changed to invoke all callbacks (not just in the DNS module) by passing them to nextTick() if the calling function is the public API and it wants to invoke the user supplied callback.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,1,2011-06-08 06:51:53,232.73,,1,,"b""b' Could you write a code example?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,2,2011-06-08 06:51:53,38.18,,1,,"b""b' url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,3,2011-06-08 06:51:53,1384.33,,1,,"b""b' be careful. wont fix.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,closed,2011-06-14 10:27:08,215.25,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,4,2011-06-08 06:51:53,228.68,,1,,"b""b' any reason why?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,5,2011-06-08 06:51:53,549.43,,,1,"b""b' i dont want to change API right now also good for fast lookups.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,6,2011-06-08 06:51:53,263.67,1,,,"b""b' But the change would only be noticeable to anyone who is _relying_ on the callback to be invoked in the same tick right? And if anyone is relying on that"," I guess it is bad practice anyways. What do you think?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,7,2011-06-08 06:51:53,119.35,,1,,"b""b' I think this fix does not change API because there is no guarantee that a callback is invoked immediately.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,8,2011-06-08 06:51:53,45.13,,1,,"b""b' @koichik Like ;)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,reopened,2011-07-26 06:54:27,1227.32,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,9,2011-06-08 06:51:53,21.33,,1,,"b""b' @koichik ok'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,10,2011-06-08 06:51:53,149.5,,,1,"b""b' @ry Thanks!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,11,2011-06-08 06:51:53,1125.55,,1,,"b'b"" Frankly"," I\'m -1 to this because the API doesn\'t state that it _will_ be invoked asynchronously either. The safe coder would prepare for the callback being invoked in either situation.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,12,2011-06-08 06:51:53,77.5,,1,,"b'b"" Yes. It is the essence of the problem.Please refer to [HAVOC\'S BLOG]url I agree. So this fix does not impact to .However", this can save the careless coder like me :) And," this also fixes #1202. I think that this helps many Noders.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,13,2011-06-08 06:51:53,369.33,,1,,"b'b"" Yes", agreed that people should not rely on either behaviour," but it\'s simple enough to ensure async callbacks.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,closed,2011-07-27 11:36:37,282.17,1,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,reopened,2011-07-27 11:37:30,0.88,1,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,14,2011-06-08 06:51:53,262.77,,1,,"b""b' Please review.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,15,2011-06-08 06:51:53,1314.3,,,1,"b""b' @ry", @bnoordhuis," @koichik Thanks!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,16,2011-06-08 06:51:53,1224.45,,1,,"b""b' Please review 1aed45e.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,closed,2011-08-23 18:03:31,386.02,1,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1164,closed,-,-,-,1,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1167,closed,opened,2011-06-11 09:33:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1167,closed,title,2011-06-11 09:33:51,00:00,,1,,"b""b' Any chance of a synchronous child_ in the future?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1167,closed,body,2011-06-11 09:33:51,00:00,,1,,"b'b"" It would be mighty useful for a data migration script I\'m writing at the moment. Chris""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1167,closed,1,2011-06-11 09:33:51,506.78,,1,,"b""b' Not likely.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1167,closed,closed,2011-06-11 18:00:38,506.78,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1167,closed,reopened,2011-06-12 07:41:08,820.5,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1167,closed,2,2011-06-11 09:33:51,820.87,,1,,"b'b"" I\'d like to have a sync child process thing.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1167,closed,3,2011-06-11 09:33:51,67.37,,1,,"b""b' @felixge wants to do this'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1167,closed,4,2011-06-11 09:33:51,525.02,,1,,"b""b' Really?  That seems kinda hazardous.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1167,closed,5,2011-06-11 09:33:51,1027.5,1,,,"b'b"" execSync is hazardous", just like readFileSync. readFileSync\'s usecase is most often loading \'small\', say <100kb, files into memory .  This is a valuable use case for using node as a command line scripting tool and initialization code.  You can abuse this of couse and try to load a 1gb file in via this method, but we would just tell people not to do that, but the original use case is still valid. The argument for execSync is the same;  It is very helpful to be able to easily call a short lived program and get its output.  Using it to call on a remote server of course would be abusive and we would yell at anyone who does this, but it doesn\'t mean its not a useful thing to have. FWIW, I was moderately opposed to this originally, then Ryan brought me another beer... well now i see it as acceptable in light of our existing API," and for making node less of a pain in the ass to use for short scripts than it needs to be.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1167,closed,6,2011-06-11 09:33:51,878.45,,,1,"b""b' Thanks @pquerna", I write most," if not all of my command line scripts in node these days :-)... one language to rule them all!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1167,closed,7,2011-06-11 09:33:51,1012.73,,1,,"b""b' I understand why execSync is hazardous in a server context", but without it writing little scripts becomes unnecessarily complicated. I wanted to write some build scripts using node," and the inability to drop down and synchronously exec some small command line tools is really making that difficult.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1167,closed,8,2011-06-11 09:33:51,10.82,,,1,"b'b"" url  is the branch I\'m working in for anybody interested. Just waiting on some feedback from ryan before I finish it up and clean the commits a bit. For those who think of this as hazardous", have a look at #1329. But as along as we call this stuff *Sync," we should be good.fg""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1167,closed,9,2011-06-11 09:33:51,66.25,,1,,"b""b' +1 execSync would make simple build scripts in a non-webserver env so much easier.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1167,closed,10,2011-06-11 09:33:51,18.07,,1,,"b'b"" It\'s gonna land in 0.5 soon"," the libuv part is almost done: url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1167,closed,11,2011-06-11 09:33:51,103.32,1,,,"b""b' How stable is your spawn_sync? Would you like me to play around with it and see if I can break it? :P'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1167,closed,12,2011-06-11 09:33:51,1086.4,,1,,"b'b"" I have not done the node bindings for new libuv version of this yet"," so I don\'t think there is much for you to play around with yet.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1167,closed,13,2011-06-11 09:33:51,487.53,,1,,"b""b' +1 for execSync for scripts There is only so much you can do to protect people from themselves.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1167,closed,14,2011-06-11 09:33:51,221.48,,1,,"b""b' Currently (in  version 0.6.3)", in order to **(\\xe2\\x80\\xa6)** some UTF-8 output from a\\xc2\\xa0Windows shell command in\\xc2\\xa0Russian\\xc2\\xa0locale, you\\xc2\\xa0need \\xc2\\xab**chcp\\xc2\\xa065001**\\xc2\\xbb to\\xc2\\xa0work\\xc2\\xa0around #2190 and \\xc2\\xab**chcp\\xc2\\xa0866**\\xc2\\xbb to\\xc2\\xa0work around #2196. The\\xc2\\xa0script looks like the\\xc2\\xa0following: However, the two calls are not synchronous here, and\\xc2\\xa0the\\xc2\\xa0\\xc2\\xa0console possibly stays in\\xc2\\xa0CP65001\\xc2\\xa0mode for\\xc2\\xa0a\\xc2\\xa0few\\xc2\\xa0ticks between\\xc2\\xa0them (and\\xc2\\xa0that would\\xc2\\xa0affect any intermediate output from a\\xc2\\xa0parallel worker). An method could prevent that," if\\xc2\\xa0existed.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
