REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,
devise,1272,closed,10,2011-08-14 17:56:28,2.38,,,1,"b'b\' I can but their are still some quarks with the way it picks up the scoped views and mailer.  I think devise invitable overwrites it somehow.  So it doesn\\\'t pick up all the email templates and doesn\\\'t scope it correctly with their emails.  I\\\'m trying different versions but I can close this issue.  Thank you for spending the time with me because I""m under a time crunch now.  It looks to be the other gem at this point.  \''",,,,,,,,,,,,,,,,,,,,,
devise,1272,closed,11,2011-08-14 17:56:28,1.12,,,1,"b""b'  have built a rails application to help a non-profit to stop the unnecessary killing of animals.  Doing this all for a good cause :)'""",,,,,,,,,,,,,,,,,,,,,
devise,1272,closed,12,2011-08-14 17:56:28,9.25,,1,,"b'b"" actually I\'m not sure now.  I have a sample app that isn\'t working either""'",,,,,,,,,,,,,,,,,,,,,
devise,1272,closed,13,2011-08-14 17:56:28,10.22,,1,,"b""b' ok here is my sample  the scope to :account and there is no account but it still works. url '""",,,,,,,,,,,,,,,,,,,,,
devise,1272,closed,14,2011-08-14 17:56:28,12.27,,1,,"b""b' It is still expected to work. The default_scope configuration is not used byDevise", only by warden. It means that, if you try to authenticate directlywith Warden it will use the configured default_scope. This is not an issuein Devise because everytime we want to authenticate against Warden, we passexplicitly which scope we want to authenticate. This should not also affectthe rendering of e-mails or views. It only affects if you are using wardenin another middleware or another application," like Sinatra.'""",,,,,,,,,,,,,,,,,
devise,1272,closed,15,2011-08-14 17:56:28,4.53,,,1,"b'b"" AH  that is interesting.  Well I\'ll move the routes to the top"," and figure out the invitable stuff.  Thanks again for your help!!!!!""'",,,,,,,,,,,,,,,,,,,,
devise,1272,closed,closed,2011-08-14 23:38:37,190.5,1,11,5,,,,,,,,,,,,,,,,,,,,,,
devise,1272,closed,-,-,-,1,11,5,,,,,,,,,,,,,,,,,,,,,,
devise,1292,closed,opened,2011-08-28 21:32:15,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,1292,closed,title,2011-08-28 21:32:15,00:00,,1,,"b""b' Patch for Issue 1259'""",,,,,,,,,,,,,,,,,,,,,
devise,1292,closed,body,2011-08-28 21:32:15,00:00,,,1,"b'b"" @josevalim I have added a patch with tests for issue 1259.  I used some of @daf\'s code as a guide for the copy_devise_migration method.  I also added tests", which successfully run.  Let me know if I need to fix anything. Thanks," Sean""'",,,,,,,,,,,,,,,,,,,
devise,1292,closed,closed,2011-08-28 23:34:45,122.5,0,1,1,,,,,,,,,,,,,,,,,,,,,,
devise,1292,closed,1,2011-08-28 21:32:15,831.87,,,1,"b""b' Why was this closed? It looks good to me"," thanks!'""",,,,,,,,,,,,,,,,,,,,
devise,1292,closed,reopened,2011-08-29 11:24:09,709.4,0,1,2,,,,,,,,,,,,,,,,,,,,,,
devise,1292,closed,2,2011-08-28 21:32:15,111.52,,1,,"b""b' Revoke does not properly delete the migration created when a migration already existed.'""",,,,,,,,,,,,,,,,,,,,,
devise,1292,closed,closed,2011-08-29 13:15:38,111.48,0,2,2,,,,,,,,,,,,,,,,,,,,,,
devise,1292,closed,3,2011-08-28 21:32:15,26.1,,,1,"b""b' Revoke should never remove a migration. That is how it works in Rails by default. That said"," I believe this is good?'""",,,,,,,,,,,,,,,,,,,,
devise,1292,closed,4,2011-08-28 21:32:15,3.05,,1,,"b""b' The existing generator does remove the migration via :revoke though"," see here: url '""",,,,,,,,,,,,,,,,,,,,
devise,1292,closed,5,2011-08-28 21:32:15,5.28,1,,,"b'b"" Hrm", so I guess I am wrong then. :( It doesn\'t make much sense to remove it,"but we should follow Rails conventions.""'",,,,,,,,,,,,,,,,,,,
devise,1292,closed,reopened,2011-08-29 22:55:39,580.02,1,3,3,,,,,,,,,,,,,,,,,,,,,,
devise,1292,closed,6,2011-08-28 21:32:15,548.85,,1,,"b'b"" I\'m going to open a new pull request.  I thought pushing would add the new commits to the pull request.""'",,,,,,,,,,,,,,,,,,,,,
devise,1292,closed,closed,2011-08-29 22:58:55,3.27,1,4,3,,,,,,,,,,,,,,,,,,,,,,
devise,1292,closed,-,-,-,1,4,3,,,,,,,,,,,,,,,,,,,,,,
devise,1295,closed,opened,2011-08-29 18:58:47,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,1295,closed,title,2011-08-29 18:58:47,00:00,,1,,"b""b' Devise breaks after upgrading to Rails 3.1rc8'""",,,,,,,,,,,,,,,,,,,,,
devise,1295,closed,body,2011-08-29 18:58:47,00:00,1,,,"b'b"" I don\'t know if this is a Rails Issue or a Devise issue"," I just upgraded to Rails 3.1rc8 and when I run the command I got the following message: Hope this helps""'",,,,,,,,,,,,,,,,,,,,
devise,1295,closed,1,2011-08-29 18:58:47,3.47,,1,,"b""b' This was already reported more than once"," just use Devise master. Please do a basic search before reporting issues.'""",,,,,,,,,,,,,,,,,,,,
devise,1295,closed,closed,2011-08-29 19:02:15,3.47,1,2,0,,,,,,,,,,,,,,,,,,,,,,
devise,1295,closed,2,2011-08-29 18:58:47,0.32,,1,,"b""b' Leaving this open so people stop reporting the same bug all over again.'""",,,,,,,,,,,,,,,,,,,,,
devise,1295,closed,reopened,2011-08-29 19:02:35,0.33,1,3,0,,,,,,,,,,,,,,,,,,,,,,
devise,1295,closed,3,2011-08-29 18:58:47,93.8,,1,,"b""b' +1 same here'""",,,,,,,,,,,,,,,,,,,,,
devise,1295,closed,4,2011-08-29 18:58:47,365.07,,1,,"b""b' True. Using Master did not fix it", so I patched it for you guys in the meantime:In your Gemfile," use this line:  This should do away with the errors until the issue is fixed in v1.2.5'""",,,,,,,,,,,,,,,,,,,
devise,1295,closed,5,2011-08-29 18:58:47,46.2,,1,,"b'b"" Just to explain what I believe is going on"," there\'s a dependency issue where Rails 3.1.rc8 and Devise require different versions of bcrypt that don\'t match. This reverts Devise to 1.0.11 all the way back from 1.4.2.""'",,,,,,,,,,,,,,,,,,,,
devise,1295,closed,6,2011-08-29 18:58:47,119.52,,1,,"b""b' Using worked for me.'""",,,,,,,,,,,,,,,,,,,,,
devise,1295,closed,closed,2011-08-30 08:42:11,819.6,1,7,0,,,,,,,,,,,,,,,,,,,,,,
devise,1295,closed,-,-,-,1,7,0,,,,,,,,,,,,,,,,,,,,,,
devise,1304,closed,opened,2011-08-31 07:05:43,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,1304,closed,title,2011-08-31 07:05:43,00:00,,1,,"b""b' Have encounter undefined method when upgrading to Rails 3.1 with Devise 1.4.3'""",,,,,,,,,,,,,,,,,,,,,
devise,1304,closed,body,2011-08-31 07:05:43,00:00,,1,,"b""b' Hi"," When I upgrade today Rails 3.1 final with devise 1.4.3 I encounter this error where previously I had none (for devise 1.4.2) When I reset password using RC6 + devise 1.4.2 I am able to. But not with new Rails 3.1 final and Devise 1.4.3  '""",,,,,,,,,,,,,,,,,,,,
devise,1304,closed,1,2011-08-31 07:05:43,29.37,,1,,"b""b' My route is like this:  '""",,,,,,,,,,,,,,,,,,,,,
devise,1304,closed,closed,2011-08-31 07:35:06,29.38,0,3,0,,,,,,,,,,,,,,,,,,,,,,
devise,1304,closed,reopened,2011-08-31 07:35:16,0.17,0,3,0,,,,,,,,,,,,,,,,,,,,,,
devise,1304,closed,2,2011-08-31 07:05:43,65.65,,1,,"b""b' Right. So in Devise 1.4.3", if you provide :skip," it skips the helpers generation as well. But your use case makes sense. So I guess I should skip helpers only if a skip_helpers option is provided.'""",,,,,,,,,,,,,,,,,,,
devise,1304,closed,3,2011-08-31 07:05:43,82.88,,1,,"b""b' @mech I have fixed this in Devise master"," could you please test and confirm it works?'""",,,,,,,,,,,,,,,,,,,,
devise,1304,closed,4,2011-08-31 07:05:43,269.75,,,1,"b""b' Hi Jose"," Yes it did work for me. Great thanks on that :)'""",,,,,,,,,,,,,,,,,,,,
devise,1304,closed,closed,2011-08-31 14:33:22,418.1,0,5,1,,,,,,,,,,,,,,,,,,,,,,
devise,1304,closed,5,2011-08-31 07:05:43,1197.93,,,1,"b""b' @josevalim It would be helpful to know which commit contains this fix"," thanks.'""",,,,,,,,,,,,,,,,,,,,
devise,1304,closed,-,-,-,0,5,2,,,,,,,,,,,,,,,,,,,,,,
devise,1339,closed,opened,2011-09-21 07:43:57,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,1339,closed,title,2011-09-21 07:43:57,00:00,,,1,"b""b' Devise"," Heroku and the Asset Pipeline'""",,,,,,,,,,,,,,,,,,,,
devise,1339,closed,body,2011-09-21 07:43:57,00:00,,,1,"b'b"" I\'m not sure if this has been mentioned before", and I\'m not sure where to even start fixing it. When deploying a Rails 3.1 app to Heroku, it runs the asset compilation rake task during the deploy.However in an app with devise in it this compilation fails because the devise_for route helper causes the rake task to need to talk to the database, which doesn\'t exist yet. Is this something that can be changed on Devise\'s end?  Any thoughts?Cheers,"Brad""'",,,,,,,,,,,,,,,,,
devise,1339,closed,1,2011-09-21 07:43:57,98.47,,,1,"b""b' +1 Have the same issue. Using Heroku Postgres on production. '""",,,,,,,,,,,,,,,,,,,,,
devise,1339,closed,2,2011-09-21 07:43:57,625.17,,,1,"b""b' Hrm", Do you have the backtrace of the error you get when precompiling? Devise loads the models but it does not force any query in the database," so I would assume that this is more likely to be a Heroku issue. I believe there is a way to load models but tell them that there is no database connection. '""",,,,,,,,,,,,,,,,,,,
devise,1339,closed,3,2011-09-21 07:43:57,130.92,1,,,"b'b"" The bug can be reproduced by adding a non-existent database to the  and running the rake task. It does seem to be a strange bug. In one of the problematic apps [here]url  removing the has_and_belongs_to_many from the User model is another way to fix it. The other app doesn\'t have a has_and_belongs_to_many in it though"," will have a look at it tonight.""'",,,,,,,,,,,,,,,,,,,,
devise,1339,closed,4,2011-09-21 07:43:57,429.85,1,,,"b'b"" It looks like the latest 3.1-stable branch fixes the has_and_belongs_to_many app.The other app error I fixed by either removing an ActiveRecordObserver from the  or removing a with_state method supplied by the state_machine gem from the associated model. It seems the devise_for method seems to be exposing underlying stuff out. Not sure if there\'s anything to be done?""'",,,,,,,,,,,,,,,,,,,,,
devise,1339,closed,5,2011-09-21 07:43:57,256.63,,,1,"b""b' devise_for needs to look into the models in order to create url helpers. There is not much I can do here. If Rails had a flag that specifically told me that assets were being compiled"," I could use this flag to skip loading assets. Maybe Heroku could provide this flag?'""",,,,,,,,,,,,,,,,,,,,
devise,1339,closed,6,2011-09-21 07:43:57,0.78,,1,,"b""b' /cc @hone'""",,,,,,,,,,,,,,,,,,,,,
devise,1339,closed,7,2011-09-21 07:43:57,407.25,,,1,"b'b"" @josevalim I tried pushing url  and it worked fine on the cedar stack. Here\'s the output from what I did: url ""'",,,,,,,,,,,,,,,,,,,,,
devise,1339,closed,8,2011-09-21 07:43:57,164.12,,,1,"b'b"" Potentially fixed the issue here: url  You will need both devise and rails 3-1-stable branch in order to fix the issue over heroku. Thanks for everyone\'s help.""'",,,,,,,,,,,,,,,,,,,,,
devise,1339,closed,closed,2011-09-22 18:57:08,673.18,2,1,7,,,,,,,,,,,,,,,,,,,,,,
devise,1339,closed,9,2011-09-21 07:43:57,294.68,,1,,"b'b"" Still having this issue with the latest rails and devise branch. If I remove devise_for scope", It can precompile assets without issue. That\'s not really an ideal option.  gem \'rails\', \'3.1.1.rc1\'," :git =gem \'devise\'  :git =""'",,,,,,,,,,,,,,,,,,
devise,1339,closed,10,2011-09-21 07:43:57,106.87,,,1,"b'b"" @dodeja", the fix won\'t work until Heroku updates their code to use the new variable on compilation ( if they do ), in the meantime, have a quick look to see if you can work out what is being exposed by the devise_for block. It will most likely be a method in your devise model. Personally, one project was being broken by a  has_and_belongs_to_many and another by with_scope," you may be able to work around the problem. See [here]url  for instructions on how to reproduce the bug locally""'",,,,,,,,,,,,,,,,
devise,1339,closed,11,2011-09-21 07:43:57,28.95,,,1,"b""b' The environment variable is being set by Rails in Rails 3-1-stable. That said", it should work on Heroku. However, if you can reproduce the error locally and provide a backtrace," that would help a lot.'""",,,,,,,,,,,,,,,,,,
devise,1339,closed,12,2011-09-21 07:43:57,106.63,,1,,"b""b' I changed the database to a non-existing database and here is the trace. '""",,,,,,,,,,,,,,,,,,,,,
devise,1339,closed,13,2011-09-21 07:43:57,563.18,,1,,"b""b' It seems that Rails is loading the routes and not Devise. I am not sure if it is worth to change Rails to not load the routes. @hone"," what do you think?'""",,,,,,,,,,,,,,,,,,,,
devise,1339,closed,reopened,2011-09-23 13:17:29,1100.35,2,4,9,,,,,,,,,,,,,,,,,,,,,,
devise,1339,closed,14,2011-09-21 07:43:57,654.7,1,,,"b""b' Please try again with Rails 3-1-stable branch. I have pushed a potential fix to Rails.'""",,,,,,,,,,,,,,,,,,,,,
devise,1339,closed,15,2011-09-21 07:43:57,524.63,,,1,"b'b"" Hi Jose"," I\'m having the same issue and have upgraded to 3-1. No luck. ""'",,,,,,,,,,,,,,,,,,,,
devise,1339,closed,16,2011-09-21 07:43:57,131.18,1,,,"b""b' If it does not work on Rails 3-1-stable branch", there is nothing much I can do. It is not a Devise issue, that said," I am closing this.'""",,,,,,,,,,,,,,,,,,
devise,1339,closed,closed,2011-09-25 11:07:58,1310.48,4,4,10,,,,,,,,,,,,,,,,,,,,,,
devise,1339,closed,17,2011-09-21 07:43:57,224.35,,,1,"b""b' Thanks Jose"," appreciate the help. Was able to figure it out after all. '""",,,,,,,,,,,,,,,,,,,,
devise,1339,closed,18,2011-09-21 07:43:57,364.45,,1,,"b""b' @nas887: how did you fix it?'""",,,,,,,,,,,,,,,,,,,,,
devise,1339,closed,19,2011-09-21 07:43:57,358.25,1,,,"b""b' Hey Andrew", Can you be a bit more specific, having trouble referencing this one problemI ran into. -Neil On Sat, Oct 8, 2011 at 1:12 PM," Andrew Fecheyr <reply@>wrote:'""",,,,,,,,,,,,,,,,
devise,1339,closed,20,2011-09-21 07:43:57,394.95,,1,,"b""b' Hi Neil",  I had the same asset:precompile error. I fixed it by changing a scope in my devise user model to a lambda. On 09 Oct 2011, at 19:06," Neil reply@ wrote:'""",,,,,,,,,,,,,,,,,,
devise,1339,closed,21,2011-09-21 07:43:57,486.33,1,,,"b'b"" Hi Andrew","  I\'m very new to rails but working really hard.  My error was a simple configuration error. I fixed it by updating the URL that the callback was pointing to.  -Neil ""'",,,,,,,,,,,,,,,,,,,,
devise,1339,closed,22,2011-09-21 07:43:57,35.4,,1,,b'b\' Getting same issue still,"can\\\'t connect to localhost 5432"" when running rake assets:precompile. Using devise directly, not via activeadmin. On rails 3.1.1.rc3.\''
devise	1339	closed	23	josevalim	2011-09-21 07:43:57	48.52			+1	b'b"" Rails 3.1.1 final has a method called . If you set it to false, you should be good but it won\'t allow you to access model information on your assets (which you probably shouldn\'t anyway).""'
devise	1339	closed	24	avocade	2011-09-21 07:43:57	52.97		+1		b""b' Setting this in  is suggested I guess?'",,,,,,,,,,,,,,,,,,,,
devise,1339,closed,25,2011-09-21 07:43:57,55.78,,1,,"b""b' Yes"," more info about it in the guides: url '""",,,,,,,,,,,,,,,,,,,,
devise,1339,closed,26,2011-09-21 07:43:57,706.97,,,1,"b""b' @josevalim +1 on the  fix thank you'""",,,,,,,,,,,,,,,,,,,,,
devise,1339,closed,27,2011-09-21 07:43:57,24.62,,1,,"b'b"" Is there likely to be any more work on fixing this?  I have a gem I\'d dearly like to use that _needs_ url  and devise _needs_ it set to  . i18n-js needs the environment loaded to access the Rails I18n object"," which seems fairly valid to me.""'",,,,,,,,,,,,,,,,,,,,
