REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,
libuv,926,closed,1,2013-09-12 02:23:08,162.62,,,1,"b'b"" Also @bnoordhuis you were working on the win write2 implementation recently. Any ideas?I\'m working through the libuv code atm""'",,,,,,,,,,,,
libuv,926,closed,2,2013-09-12 02:23:08,115.52,,,1,"b""b' Does the libuv test suite pass for you? Last time I checked IPC worked fine on Windows.'""",,,,,,,,,,,,
libuv,926,closed,3,2013-09-12 02:23:08,1222.37,1,,,"b'b"" I\'m trying to pass sockets from one uv loop to another in the same process. I looked at the test suite however was a little confused as to if it was passing sockets across different processes. Then if so"," does this mean Windows doesn\'t support same process IPC only inter-process. As this would explain the issue.""'",,,,,,,,,,,
libuv,926,closed,4,2013-09-12 02:23:08,5.75,,1,,"b'b"" @stakach I don\'t think I actually ever tested passing sockets within the same process. However there is no theoretical reason it shouldn\'t work. However it could be that the socket isn\'t getting duplicated properly.  Just", guessing here," it\'s a long time ago: uv_spawn() sets some magic property on the uv_pipe_t handle so uv_write2 knows which process to duplicate the handle to. If you aren\'t spawning then this property might not set and WSADuplicateSocket could be failing. Also note that passing uv_pipe_t handles over the IPC channel is currently not supported on windows.""'",,,,,,,,,,
libuv,926,closed,5,2013-09-12 02:23:08,11.6,,,1,"b'b"" Thanks for the pointer. I\'ll fiddle around with the libuv code and see if I can make it work then post any finding here / a pull request. TCP connections are the only handles my tests are passing over IPC.""'",,,,,,,,,,,,
libuv,926,closed,6,2013-09-12 02:23:08,157.37,,1,,b'b\' Ok," it seems: ""Sockets can be shared among threads in a given process without using the WSADuplicateSocket function because a socket descriptor is valid in all threads of a process."" Source url So a special case may need to be made when process ids match? Although not entirely sure how to go about this.. If it is possible.\''",,,,,,,,,,,
libuv,926,closed,7,2013-09-12 02:23:08,163.13,,1,,"b'b"" @stakach What the MSDN documentation is saying is that you don\'t _need_ to call WSADuplicateSocket()"," not that you _can\'t_. Can you test if -multi-accept.c works for you?""'",,,,,,,,,,,
libuv,926,closed,8,2013-09-12 02:23:08,643.4,1,,,"b'b"" @stakach You need to duplicate in order not to mess up libuv\'s internal bookkeeping.""'",,,,,,,,,,,,
libuv,926,closed,9,2013-09-12 02:23:08,175.95,,1,,"b'b"" I\'m having the same problems on Windows.  Also"," the tests named tcp_multi_accept\\\\* all fail in -multi-accept.c Is there any progress on a fix?""'",,,,,,,,,,,
libuv,926,closed,10,2013-09-12 02:23:08,369.77,,,1,"b""b' I am working with @grittygrease above on this and we are seeing the following. We have a TCP server written using libuv with threads that works perfectly on Linux and Mac OS X but fails on Windows. The TCP server binds to a port in the main program", spawns a number of threads and passes the bound socket to them using pipes. Our code is similar in operation to -multi-accept.c. In the threads we uv_listen() on the now duplicated socket and that call is successful. We then uv_run() but never receive a callback when a connection is made and, therefore," never get to call uv_accept() etc.'""",,,,,,,,,
libuv,926,closed,11,2013-09-12 02:23:08,22.77,,1,,"b""b' I have a suspicion that the duplication of the socket is failing when in the same process because is not set. The code does the following:   only gets set in or  . Neither will happen if sending a via a pipe within the same process (but to a different thread). Thus will be 0 and an error will occur.'""",,,,,,,,,,,,
libuv,926,closed,12,2013-09-12 02:23:08,11.43,,,1,"b'b"" I did some basic multiprocess socket passing on windows", to see if it would make a difference," and had no luck there either. The same code worked on OSX however haven\'t had the time to dig into the internals of libuv""'",,,,,,,,,,
libuv,926,closed,13,2013-09-12 02:23:08,730.3,,1,,"b""b' Will work on it'""",,,,,,,,,,,,
libuv,926,closed,14,2013-09-12 02:23:08,0.67,,1,,"b""b' Basically"," the idea is to send pids in both ways at the pipe initialization and to use them as value'""",,,,,,,,,,,
libuv,926,closed,15,2013-09-12 02:23:08,0.1,,1,,"b""b' That was note for myself ^'""",,,,,,,,,,,,
libuv,926,closed,16,2013-09-12 02:23:08,29.42,,,1,"b'b"" Thanks. The other question I had about the source code is that when the happens the socket handle is duplicated (done in via a call to  ). will do a on the \'parent\' socket. Then (in the  thread) will call which does When I do a on the socket in the  thread this flag prevents a from happening on the duplicated socket. I\'m unsure if that matters to the problem at hand but was something I spotted while reviewing the code.""'",,,,,,,,,,,,
libuv,926,closed,17,2013-09-12 02:23:08,153.8,1,,,"b'b"" After considering this"," I found that sending pid over the IPC pipe is quite racey as users may start sending handles on that pipe before the PID message will arrive. I\'ll need to think about it for a bit...""'",,,,,,,,,,,
libuv,926,closed,18,2013-09-12 02:23:08,1074.4,,1,,"b""b' Is there any news on this?'""",,,,,,,,,,,,
libuv,926,closed,19,2013-09-12 02:23:08,158.97,,,1,"b'b"" Not really", I don\'t think that this is going to work on windows (i.e. sending handles inside the same process), I\'ll consider working on another problem somewhere later," but I\'m not really a windows guy here :) cc @piscisaureus ""'",,,,,,,,,
libuv,926,closed,20,2013-09-12 02:23:08,0.5,,1,,"b'b"" Though"," I\'ll review and land a PR if you\'ll send one ;)""'",,,,,,,,,,,
libuv,926,closed,21,2013-09-12 02:23:08,1350.83,,,1,"b'b"" How far did you get? I\'m interested in picking this up and seeing if we can patch it ourselves. ""'",,,,,,,,,,,,
libuv,926,closed,22,2013-09-12 02:23:08,1294.67,,1,,"b'b"" @jgrahamc I got to this url  . I think it should be possible to wait for other side\'s ack before sending handles"," just need to find time to implement it.""'",,,,,,,,,,,
libuv,926,closed,23,2013-09-12 02:23:08,12.55,,,1,"b'b"" Thanks. I\'ll see what I can do. John. On Mon", Feb 17, 2014 at 1:18 PM, Fedor Indutny notifications@:##  My book: The Geek Atlas," 128 Places Where Science and Technology Come Aliveurl Signed copies: url ""'",,,,,,,,
libuv,926,closed,24,2013-09-12 02:23:08,725.95,,,1,"b'b\' Was just having a play around with the latest commits.Looks like now when we have a pipe that supports write2 the pipe fails to accept: ""accept error resource temporarily unavailable"" Regular pipes continue to work fine in Windows for me.\''",,,,,,,,,,,,
libuv,926,closed,25,2013-09-12 02:23:08,379.58,1,,,"b""b' No IPC tests fail for me on Windows. Using pripes to send TCP handles across processes"," that is. Unfortunately passing handles across threads continues to be an unsolved problem.'""",,,,,,,,,,,
libuv,926,closed,26,2013-09-12 02:23:08,624.07,,1,,b'b\' Fedor, I wonder if your pid sending patch is somewhere on the way. Another (easier) option would be to leave it to the user, i.e. provide a windows-only function to set the field on Windows before they can send handles. Yeah, clumsy," but more robust and can be ""officially"" backed by platform ""security requirements"".:-)\''",,,,,,,,
libuv,926,closed,27,2013-09-12 02:23:08,13.42,,1,,"b'b"" CloudFlare is willing to pay a small bounty for proper support for this onWindows. We would like to use libuv cross platform for a networkedapplication that we will be open sourcing. If there\'s someone who is wantsto work on this and has the skillset please get in contact with me directly. John. On Thu", Mar 27, 2014 at 6:20 PM, Arseny Vakhrushev <notifications@##  My book: The Geek Atlas," 128 Places Where Science and Technology Come Aliveurl Signed copies: url ""'",,,,,,,,
libuv,926,closed,closed,2014-04-14 16:45:44,862.6,4,14,11,,,,,,,,,,,,,
libuv,926,closed,28,2013-09-12 02:23:08,357.97,,1,,"b""b' @indutny Did you intend to close this issue with your commit?'""",,,,,,,,,,,,
libuv,926,closed,reopened,2014-04-16 07:06:21,860.62,4,15,11,,,,,,,,,,,,,
libuv,926,closed,29,2013-09-12 02:23:08,737.22,,1,,"b""b' Any news on this topic?'""",,,,,,,,,,,,
libuv,926,closed,30,2013-09-12 02:23:08,49.35,,1,,"b""b' What are the use cases that people need this for?Load balancing incoming connections"," or something else? @jgrahamc and @stakach '""",,,,,,,,,,,
libuv,926,closed,31,2013-09-12 02:23:08,162.27,,1,,"b""b' Specifically"," we (CloudFlare) have a piece of software based on libuv that uses OpenSSL and we use libuv for threading and for handling a listen socket with multiple connections. See my original comment above: url '""",,,,,,,,,,,
libuv,926,closed,32,2013-09-12 02:23:08,124.15,,1,,"b""b' If the bounty is still up"," I can look at it at the weekend.'""",,,,,,,,,,,
libuv,926,closed,33,2013-09-12 02:23:08,597.02,,1,,"b'b"" Is possible setup ipc_pid in every call write2()? I would like create my own pipe server side in my parent processes and control when pass tcp handles to my child processes. Using uv_spawn() to pass pipe to child processes", libuv create 1 temporary pipe handle server side to each child process. Creating 1000 child processes, I\'ll have 1000 temporary pipes server handles and 1000  locally pipe handles passes to child processes using stdio struct in uv_spawn()," getting a total of 2000 handles. If I use my own created server pipe handle this number is reduced to 1001 handles in parent process. Today I need set ipc_pid = GetCurrentProcessId() to use write2() and don\'t get error.  (tested in libuv v1.4.2)""'",,,,,,,,,
libuv,926,closed,34,2013-09-12 02:23:08,10.12,,1,,"b'b"" @juanper I\'m not sure I understand the question  how it relates to the issue of passing TCP handles over pipes on Windows within the one process? Or are you saying that if you create a proxy process and pass the handles to it you can then have the second process pass the sockets back to the original process?""'",,,,,,,,,,,,
libuv,926,closed,35,2013-09-12 02:23:08,93.28,,1,,b'b\' You should be able to create the pipe yourself (pass 1 for IPC inuv_pipe_init) and then in uv_spawn use the UV_INHERIT_STREAM flag.On Apr 30, 2015 6:22 AM,"Juan Jos\\xc3\\xa9 Pereira"" notifications@wrote:\''
libuv	926	closed	36	juanper	2013-09-12 02:23:08	367.47		+1		b""b' @stakach in my case, I create a process who accept tcp connection, read first data block and according content of data block transfers tpc stream handle to a child process.'",,,,,,,,,,
libuv,926,closed,37,2013-09-12 02:23:08,40.92,,,1,"b'b\' @saghul I used UV_INHERIT_STREAM but all my attemps fails. In uv__stdio_create() there is a test if ""stream->flags & UV_HANDLE_CONNECTED"" that allway fails in my tests. Have you a example code to follow? Thanks.\''",,,,,,,,,,,,
libuv,926,closed,38,2013-09-12 02:23:08,1184.77,,1,,"b""b' Fixed in url '""",,,,,,,,,,,,
libuv,926,closed,closed,2015-11-06 08:38:32,92.18,4,24,12,,,,,,,,,,,,,
libuv,926,closed,39,2013-09-12 02:23:08,42.47,,,1,"b""b' Amazing work! Thanks!'""",,,,,,,,,,,,
libuv,926,closed,40,2013-09-12 02:23:08,141.73,,,1,"b""b' Great"," thanks!'""",,,,,,,,,,,
libuv,926,closed,41,2013-09-12 02:23:08,1186.88,1,,,"b'b"" Sorry to revive a dead thread", but this still doesn\'t work by default and this is the first thread that comes up in searches.  So if you\'re wondering how to pass sockets between two _different_ processes on windows: the trick is that WSADuplicateSocket(used inside uv_write2) actually requires the PID of the process that you want to pass the socket _to_, not the process that you\'re passing the socket _from_(which is what libuv currently assumes).  There\'s not really a way to do this internally to libuv," so you end up having to send a few handshake messages where you trade PIDs when you\'re setting up your connections.  Then you can just manually set  = WhateverThePIDOfTheOtherProcessIs sometime before you call uv_write2.""'",,,,,,,,,
libuv,926,closed,-,-,-,5,24,14,,,,,,,,,,,,,
libuv,933,closed,opened,2013-09-20 17:52:20,,,,,,,,,,,,,,,,,
libuv,933,closed,title,2013-09-20 17:52:20,00:00,,1,,"b""b' build: use -pthread on sunos'""",,,,,,,,,,,,
libuv,933,closed,body,2013-09-20 17:52:20,00:00,,1,,"b""b' When building on sunos with autoconf make sure to specify -pthreadotherwise there will be race conditions with errno and etc @bnoordhuis'""",,,,,,,,,,,,
libuv,933,closed,1,2013-09-20 17:52:20,125.73,,1,,"b""b' LGTM. I take it that was the source of the test failures?'""",,,,,,,,,,,,
libuv,933,closed,closed,2013-09-20 19:58:04,125.73,0,3,0,,,,,,,,,,,,,
libuv,933,closed,reopened,2013-09-20 19:58:08,0.07,0,3,0,,,,,,,,,,,,,
libuv,933,closed,closed,2013-09-20 21:05:16,67.13,0,3,0,,,,,,,,,,,,,
libuv,933,closed,2,2013-09-20 17:52:20,67.75,,1,,"b""b' @bnoordhuis ya"," errno was getting stomped on by something else'""",,,,,,,,,,,
libuv,933,closed,-,-,-,0,4,0,,,,,,,,,,,,,
libuv,941,closed,opened,2013-09-27 23:24:37,,,,,,,,,,,,,,,,,
libuv,941,closed,title,2013-09-27 23:24:37,00:00,,1,,"b""b' uv__read() blocks sometimes when reading from a pipe'""",,,,,,,,,,,,
libuv,941,closed,body,2013-09-27 23:24:37,00:00,,1,,"b""b' uv__read() immediately retries a read when a preceding read fills the entire buffer. This presents a problem when a stream being read is a pipe (for example a redirected standard input). If a process on the write end of the pipe writes exactly 64k of data to the pipe", then uv__read() will issue a second read immediately on an empty pipe, and it will block. Here is a reproduction in : If we feed a small amount of data to the script, it works as expected, calling the interval callback every second: If however we feed 64k of data," the callback is not called: Here is an strace output from a normal run: Here is an strace output from a blocked process: GDB stack trace:  '""",,,,,,,
libuv,941,closed,1,2013-09-27 23:24:37,61.63,,1,,"b'b"" It seems that an easy workaround is to stick a uv__nonblock call into uv_open_pipe. I\'m not sure whether it is a proper solution or not though.""'",,,,,,,,,,,,
libuv,941,closed,2,2013-09-27 23:24:37,498.38,,,1,"b""b' Thanks for the bug report"," good catch.  Fixed in 8fe4ca6.'""",,,,,,,,,,,
libuv,941,closed,closed,2013-09-28 08:44:38,560.02,0,3,1,,,,,,,,,,,,,
libuv,941,closed,3,2013-09-27 23:24:37,15.77,,1,,"b""b' @bnoordhuis should the fix also be applied to uv_ ?'""",,,,,,,,,,,,
libuv,941,closed,4,2013-09-27 23:24:37,93.4,,1,,"b'b"" I\'ll update those as well.""'",,,,,,,,,,,,
libuv,941,closed,5,2013-09-27 23:24:37,499.43,,1,,"b'b"" Reopening for now.  I\'ve rolled 8fe4ca6 back in 8c9cbee.  It so happens that  currently relies on the blocking behavior of pipes...""'",,,,,,,,,,,,
libuv,941,closed,reopened,2013-09-28 18:53:14,608.6,0,6,1,,,,,,,,,,,,,
libuv,941,closed,closed,2013-10-01 11:23:17,990.05,0,6,1,,,,,,,,,,,,,
libuv,941,closed,-,-,-,0,6,1,,,,,,,,,,,,,
libuv,947,closed,opened,2013-10-04 03:48:26,,,,,,,,,,,,,,,,,
libuv,947,closed,title,2013-10-04 03:48:26,00:00,,1,,"b""b' uv_pipe_bind fail on windows 7 64 bit "," compiled use mingw-w64'""",,,,,,,,,,,
libuv,947,closed,body,2013-10-04 03:48:26,00:00,,1,,"b'b\' # define TEST_PIPENAME ""test-pipe"" int main(int argc", char **argv){  uv_pipe_t server1, server2;  int r; r = uv_pipe_init(uv_default_loop(), &server1, 0);  assert(r == 0);  r = uv_pipe_bind(&server1, TEST_PIPENAME);  assert(r == 0); //****************fail on this line,mean uv_pipe_bind fail return 0;}\'',,,,,,
libuv,947,closed,closed,2013-10-04 03:49:09,0.72,0,2,0,,,,,,,,,,,,,
libuv,947,closed,reopened,2013-10-04 03:49:13,0.07,0,2,0,,,,,,,,,,,,,
libuv,947,closed,1,2013-10-04 03:48:26,234.8,,1,,"b'b"" That\'s not a valid pipe name on Windows", AFAIK," try this one instead: url ""'",,,,,,,,,,
libuv,947,closed,2,2013-10-04 03:48:26,181.28,,,1,"b""b' it works ","thanks a lot'""",,,,,,,,,,,
libuv,947,closed,closed,2013-10-04 10:44:31,415.3,0,3,1,,,,,,,,,,,,,
libuv,947,closed,-,-,-,0,3,1,,,,,,,,,,,,,
libuv,982,closed,opened,2013-11-03 04:45:11,,,,,,,,,,,,,,,,,
libuv,982,closed,title,2013-11-03 04:45:11,00:00,,1,,"b""b' Calling uv_read_stop on stdin tty causes EOF to never be read'""",,,,,,,,,,,,
libuv,982,closed,body,2013-11-03 04:45:11,00:00,,1,,"b'b""   When I compile that program", and then run it via  , the program will never exit (it never sees EOF for stdin). If the call to is omitted, however, then the program will successfully exit. I also found out that running and then hitting ctrl+D does indeed see the EOF (and the program exits). This program was initially tested on linux (where it didn\'t work), but it turns out that on osx this does work (both and + ctrl-d). I also found out that the reading one byte at a time is important," If I read a larger buffer then this works as expected (at least in the small cases).""'",,,,,,
libuv,982,closed,1,2013-11-03 04:45:11,43.35,1,,,"b'b"" Hm it appears that I haven\'t investigated this enough. I seem to have prematurely opened this (I think the code is right). Closing for now until I figure out what\'s going on. Sorry for the noise!""'",,,,,,,,,,,,
libuv,982,closed,closed,2013-11-03 05:28:33,43.37,1,2,0,,,,,,,,,,,,,
libuv,982,closed,2,2013-11-03 04:45:11,52.85,,1,,"b""b' Investigated a bit more", updated the program," and it looks like this may actually be a bug.'""",,,,,,,,,,
libuv,982,closed,reopened,2013-11-03 06:21:23,52.83,1,3,0,,,,,,,,,,,,,
libuv,982,closed,3,2013-11-03 04:45:11,242.92,,,1,"b""b' Confirmed"," thanks.  Possibly related to #971.'""",,,,,,,,,,,
libuv,982,closed,closed,2013-11-08 16:29:55,608.53,1,3,1,,,,,,,,,,,,,
libuv,982,closed,4,2013-11-03 04:45:11,366.98,,,1,"b""b' Thanks for looking into this!'""",,,,,,,,,,,,
