REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,
chosen,205,closed,4,2011-08-22 15:37:49,1130.08,,1,,"b""b' Well", I found out how to make it work. I did the following within the &lt;script&gt; container for the chosen plugin: Then," I set the value of the  within the HTML like this:  '""",,,,,,,,,,,,,,,
chosen,205,closed,5,2011-08-22 15:37:49,1135.7,,1,,"b'b"" I dont know why it\'s not converting my post above"," but the code is there for the correct URL click event.""'",,,,,,,,,,,,,,,,
chosen,205,closed,6,2011-08-22 15:37:49,1235.37,,,1,"b""b' I fixed the format in your comment -thanks for following up.'""",,,,,,,,,,,,,,,,,
chosen,205,closed,-,-,-,0,6,2,,,,,,,,,,,,,,,,,,
chosen,207,closed,opened,2011-08-23 08:09:06,,,,,,,,,,,,,,,,,,,,,,
chosen,207,closed,title,2011-08-23 08:09:06,00:00,,1,,"b'b\' Bug with ""[ ]"" in ID\''",,,,,,,,,,,,,,,,,
chosen,207,closed,body,2011-08-23 08:09:06,00:00,,1,,b'b\' Hi,I\\\'m using chosen," my first try was to use chosen on a select with an id like this id=""myObject[myAttribute]"" and it fails. I change the id to id=""myObject_myAttribute"" and it works.\''",,,,,,,,,,,,,,,
chosen,207,closed,1,2011-08-23 08:09:06,435.48,,1,,"b""b' Brackets are not allowed in IDs and Chosen has no plans to support such a feature. If you want to workaround this"," a method is outlined in #160'""",,,,,,,,,,,,,,,,
chosen,207,closed,closed,2011-08-25 15:24:35,435.48,0,3,0,,,,,,,,,,,,,,,,,,
chosen,207,closed,2,2011-08-23 08:09:06,1.0,,1,,"b""b' @pfiller they are allowed in HTML5'""",,,,,,,,,,,,,,,,,
chosen,207,closed,3,2011-08-23 08:09:06,2.48,,1,,"b'b"" Of course they are -guess there\'s some work to do.""'",,,,,,,,,,,,,,,,,
chosen,207,closed,reopened,2011-08-25 15:28:06,3.52,0,5,0,,,,,,,,,,,,,,,,,,
chosen,207,closed,4,2011-08-23 08:09:06,514.78,1,,,"b'b"" I don\'t see why form elements need IDs in the first place. You can nest  s in  s if you simply must associate the two (for increased clicking area of radios", etc), and I personally feel this is cleaner than using the and attributes. Also, the attribute is only deprecated for non-form elements. All required functionality is powered by the attribute, not by the attribute. Any chance you can just switch to using the attribute in your project? I find the HTML5 specification puzzling in this respect. I will admit to being a bit of an XHTML snob, but allowing characters in IDs will produce more HTML that is not XHTML. Too late now," I suppose. :S""'",,,,,,,,,,,
chosen,207,closed,5,2011-08-23 08:09:06,1123.32,,,1,"b'b"" @jokeyrhyme Chosen doesn\'t require form elements to have an id -it just works with any existing ID if set. This issue is now closed thanks to @midday. All non alphanumeric characters (including []) are simply replaced with an underscore. Problem be gone!""'",,,,,,,,,,,,,,,,,
chosen,207,closed,closed,2012-04-02 18:46:10,198.07,1,5,1,,,,,,,,,,,,,,,,,,
chosen,207,closed,-,-,-,1,5,1,,,,,,,,,,,,,,,,,,
chosen,209,closed,opened,2011-08-24 07:21:46,,,,,,,,,,,,,,,,,,,,,,
chosen,209,closed,title,2011-08-24 07:21:46,00:00,,1,,"b""b' Inheriting classes from original field'""",,,,,,,,,,,,,,,,,
chosen,209,closed,body,2011-08-24 07:21:46,00:00,,1,,"b'b"" For example", when implementing Chosen in Drupal, and Drupal throws an error, the class **error** is added to the select," but isn\'t inherited by the Chosen dropdown. Perhaps this could be inherited down by adding a chosen-specific prefix to the class names of the parent item to avoid complications?  ""'",,,,,,,,,,,,,
chosen,209,closed,1,2011-08-24 07:21:46,25.37,,1,,"b""b' Related to #20 (which was about keeping them for the options)'""",,,,,,,,,,,,,,,,,
chosen,209,closed,2,2011-08-24 07:21:46,9.15,,1,,"b""b' You probably meant #30 :) Edit: Reopened"," apparently got confused by the Comment & Close button :P'""",,,,,,,,,,,,,,,,
chosen,209,closed,closed,2011-08-24 07:56:17,34.52,0,4,0,,,,,,,,,,,,,,,,,,
chosen,209,closed,reopened,2011-08-24 07:56:38,0.35,0,4,0,,,,,,,,,,,,,,,,,,
chosen,209,closed,3,2011-08-24 07:21:46,0.92,,1,,"b""b' yeah :)'""",,,,,,,,,,,,,,,,,
chosen,209,closed,4,2011-08-24 07:21:46,805.03,,1,,"b""b' A request has been made to also inherit the title attribute.'""",,,,,,,,,,,,,,,,,
chosen,209,closed,5,2011-08-24 07:21:46,9.2,,1,,"b""b' I added inheriting of the classes in this pull request: url '""",,,,,,,,,,,,,,,,,
chosen,209,closed,6,2011-08-24 07:21:46,1092.2,,1,,"b""b' what about the title attribute?'""",,,,,,,,,,,,,,,,,
chosen,209,closed,7,2011-08-24 07:21:46,760.85,,,1,"b'b"" Does this copy the classes from individual optgroups and options to the new elements that replace them? I\'m thinking it would be nice to be able to add colours and other small tweaks by just adding a class (or style?) attribute to the specific option.""'",,,,,,,,,,,,,,,,,
chosen,209,closed,8,2011-08-24 07:21:46,1258.1,,1,,"b""b' It does carry over classes and styles from individual options"," but not from optgroups.'""",,,,,,,,,,,,,,,,
chosen,209,closed,9,2011-08-24 07:21:46,920.08,,1,,"b'b"" I\'ve gone in circles on the same 4 issues referencing each other on this"," has this been corrected? I am using version 0.9.8 (jQuery) but it is not applying the classes from the select element it is replacing.""'",,,,,,,,,,,,,,,,
chosen,209,closed,10,2011-08-24 07:21:46,770.77,,1,,"b""b' Chosen now inherits the title value automatically. It can also inherit classes from the original select if you enable  .'""",,,,,,,,,,,,,,,,,
chosen,209,closed,closed,2012-12-12 05:33:26,1296.8,0,11,1,,,,,,,,,,,,,,,,,,
chosen,209,closed,-,-,-,0,11,1,,,,,,,,,,,,,,,,,,
chosen,215,closed,opened,2011-08-25 01:48:44,,,,,,,,,,,,,,,,,,,,,,
chosen,215,closed,title,2011-08-25 01:48:44,00:00,,1,,"b'b"" Form reset doesn\'t reset Chosen elements""'",,,,,,,,,,,,,,,,,
chosen,215,closed,body,2011-08-25 01:48:44,00:00,,,1,"b'b"" If you trigger the form\'s function (i.e. using a  ) it doesn\'t correctly reset the Chosen styled select elements.  It would be good to have a method for Chosen that will reset the element. I tried calling but no joy. I\'m presently getting around this by removing the Chosen elements"," removing the class from the and then re-running Chosen on the example using jQuery:  ""'",,,,,,,,,,,,,,,,
chosen,215,closed,1,2011-08-25 01:48:44,432.83,,1,,"b""b' :+1:  this should be part of chosen'""",,,,,,,,,,,,,,,,,
chosen,215,closed,2,2011-08-25 01:48:44,8.45,,,1,"b""b' yeah!! add this to chosen...'""",,,,,,,,,,,,,,,,,
chosen,215,closed,3,2011-08-25 01:48:44,16.48,,1,,"b""b'   What about context of reset button?'""",,,,,,,,,,,,,,,,,
chosen,215,closed,4,2011-08-25 01:48:44,175.45,,1,,"b""b' @pkorobeinikovIt was just an example bit of code. In my instance I only had 1 form on the page with 1 reset button.'""",,,,,,,,,,,,,,,,,
chosen,215,closed,closed,2011-08-25 12:21:57,633.22,0,4,2,,,,,,,,,,,,,,,,,,
chosen,215,closed,reopened,2011-08-25 12:22:05,0.13,0,4,2,,,,,,,,,,,,,,,,,,
chosen,215,closed,5,2011-08-25 01:48:44,0.43,1,,,"b'b"" Oops"," didn\'t mean to close the issue!""'",,,,,,,,,,,,,,,,
chosen,215,closed,6,2011-08-25 01:48:44,781.5,,1,,"b""b' +1 this should be a must.'""",,,,,,,,,,,,,,,,,
chosen,215,closed,7,2011-08-25 01:48:44,660.95,,1,,"b""b' The fix mentioned did not work for me. The placeholder text appears without the previous select values being scrubbed.  +1 for getting this fixed.'""",,,,,,,,,,,,,,,,,
chosen,215,closed,8,2011-08-25 01:48:44,1251.7,,,1,"b""b' Thanks ngse"," it helped me fixing same issue.I hope this fixed too.'""",,,,,,,,,,,,,,,,
chosen,215,closed,9,2011-08-25 01:48:44,23.83,,1,,"b'b"" +1 this is pretty essential"," please fix. It\'s not working for me either (same as @henningjensen above)""'",,,,,,,,,,,,,,,,
chosen,215,closed,10,2011-08-25 01:48:44,573.95,,,1,"b""b' Wow"," there are a lot of demands going on here. Are you guys paying the authors a salary or something?'""",,,,,,,,,,,,,,,,
chosen,215,closed,11,2011-08-25 01:48:44,550.92,,1,,"b""b' I went around this issue.  first i reset the form", then i call the updated trigger -since nothing is set in the selects after teh reset," the updated chosen also contains no elements.'""",,,,,,,,,,,,,,,
chosen,215,closed,12,2011-08-25 01:48:44,338.92,,1,,"b""b' Commenting here to add my name to those wishing for support"," and to get a notification when this issue gets updated.'""",,,,,,,,,,,,,,,,
chosen,215,closed,13,2011-08-25 01:48:44,1288.05,,1,,"b""b' Hi all","I did some small changes to the the solution proposed...  '""",,,,,,,,,,,,,,,,
chosen,215,closed,14,2011-08-25 01:48:44,46.65,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,215,closed,15,2011-08-25 01:48:44,300.5,,,1,"b""b' Hi all"," You can do that : I use it and it works !'""",,,,,,,,,,,,,,,,
chosen,215,closed,16,2011-08-25 01:48:44,281.38,1,,,"b'b"" Unfortunately", the only JS event we can watch effectively is a click on the reset button itself. We don\'t want to assume that the selects are going back to no selected value -sometimes reset means that the form will have a preselected value. This method worked quite satisfactorily for me. I don\'t think this should be included in Chosen by default, but anyone using a reset button with Chosen should take care to add something like this. If it works for you," I can make sure this description gets added to the documentation.""'",,,,,,,,,,,,,,
chosen,215,closed,17,2011-08-25 01:48:44,586.95,,1,,"b""b' I used this:  '""",,,,,,,,,,,,,,,,,
chosen,215,closed,18,2011-08-25 01:48:44,1016.98,,1,,"b""b' The jQuery method:  '""",,,,,,,,,,,,,,,,,
chosen,215,closed,19,2011-08-25 01:48:44,1390.52,,1,,"b'b"" Heh I should have closed this a year ago. I still don\'t think this should be part of Chosen (per my comment two comments ago). ""'",,,,,,,,,,,,,,,,,
chosen,215,closed,closed,2013-04-24 19:55:11,453.1,2,14,5,,,,,,,,,,,,,,,,,,
chosen,215,closed,20,2011-08-25 01:48:44,448.28,,1,,"b""b' +1 '""",,,,,,,,,,,,,,,,,
chosen,215,closed,21,2011-08-25 01:48:44,676.15,,1,,"b'b\' $("".chosen-select"").val(\\\'\\\').trigger(""chosen:updated""); \''",,,,,,,,,,,,,,,,,
chosen,215,closed,22,2011-08-25 01:48:44,106.67,,1,,"b'b\' Whereby ""more information"" you mean ""please visit my site to get me some ad views?""\''",,,,,,,,,,,,,,,,,
chosen,215,closed,23,2011-08-25 01:48:44,109.08,,,1,"b'b"" @pvanb Thanks for pointing that out.  I\'ve removed the link and locked this thread \\xe2\\x80\\x94 it\'s truly dead and doesn\'t need any more follow-up.""'",,,,,,,,,,,,,,,,,
chosen,215,closed,-,-,-,2,17,6,,,,,,,,,,,,,,,,,,
chosen,224,closed,opened,2011-08-28 02:52:51,,,,,,,,,,,,,,,,,,,,,,
chosen,224,closed,title,2011-08-28 02:52:51,00:00,,1,,"b""b' Chosen select list is cut (hidden)'""",,,,,,,,,,,,,,,,,
chosen,224,closed,body,2011-08-28 02:52:51,00:00,,1,,b'b\' Chosen select list is hidden or cut when parent container has css property overflow:scroll The fix (tested in Chrome 13," Firefox 7 and IE 9) : In : .chzn-container .chzn-drop {  position: fixed;} and in  var offset = ();  ({    ""top"": (+dd_top) + ""px""","left"":  + ""px","display"": ""block""  }); url \''
chosen	224	closed	closed	 - 	2011-08-28 04:14:40	81.82	0	2	0
chosen	224	closed	reopened	 - 	2011-08-28 04:19:20	4.67	0	2	0
chosen	224	closed	1	jokeyrhyme	2011-08-28 02:52:51	1425.88	+1			b'b"" I have experienced this bug too. There are the parent styles that seem to trigger it in Safari and Google Chrome:   It\'s annoying, because it is the y-axis that is problematic, but there doesn\'t seem to be an easy way to control the x-axis without breaking the y-axis behaviour. This is probably a browser bug. I have fixed this in my own project with: Note that I have taken care elsewhere in my project to make sure that there won\'t be any overflow anyway (except for Chosen). This might not be appropriate for all cases. It would be better if this was fixed in Chosen. Also, the fix cannot rely on because not all devices support this. If Chosen were to ever work on iOS<=4, a solution must be found that does not require fixed positioning.""'
chosen	224	closed	2	jokeyrhyme	2011-08-28 02:52:51	390.12		+1		b""b' This is a duplicate of #86. Lots of discussion against the earlier ticket, too.'",,,,,,,,,,,,,,
chosen,224,closed,closed,2011-09-05 02:19:11,1319.85,1,3,0,,,,,,,,,,,,,,,,,,
chosen,224,closed,3,2011-08-28 02:52:51,1030.48,,1,,"b""b' Ok"," I close this issue and move my solution to ticket #86'""",,,,,,,,,,,,,,,,
chosen,224,closed,-,-,-,1,4,0,,,,,,,,,,,,,,,,,,
chosen,278,closed,opened,2011-09-29 19:53:45,,,,,,,,,,,,,,,,,,,,,,
chosen,278,closed,title,2011-09-29 19:53:45,00:00,,1,,"b'b\' Using ""liszt:updated"" ?\''",,,,,,,,,,,,,,,,,
chosen,278,closed,body,2011-09-29 19:53:45,00:00,,,1,b'b\' Hi," I am new to jQuery so please pardon the noob question but I\\\'ve been playing around with this for some time and just don\\\'t seem to be getting it. I have to selects: and  Neither of them have any options loaded when the page is loaded. What I would like to accomplish is this:1. When user starts to  in ""vendor"" I want the  updated via ajax (i have the ajax method working)2. When the user selects an option from the updated  of ""vendor"""," I need to then use ajax to updated the list of options in ""AvailableProducts"". I got up to using the change the change method and did a test script where a new value is selected in ""vendors"" I call a \\\'hellow world\\\' function"," but I can\\\'t understand how to use the $(""#form_field"").trigger(""liszt:updated""); $(""#Vendor"").chosen().change(function helloWorld() {    alert(\\\'Hello World!\\\');    }); Is this possible? All help is appreciated.. \''",,,,,,,,,,,,,,
chosen,278,closed,1,2011-09-29 19:53:45,214.33,,,1,"b'b"" I too am working on extended functionality along these lines. I need support fetching matching results from either an AJAX call or an arbitrary method called on some other JavaScript object. I believe this control would be ever-so-much-more awesome with this functionality added", and I can\'t believe we\'re the only ones looking to implement this. Anyone out there have any forks that are already working along these lines? If not, and if I get my changes working satisfactorily I\'ll either make a fork," or submit a patch.""'",,,,,,,,,,,,,,
chosen,278,closed,2,2011-09-29 19:53:45,110.27,,1,,"b'b"" I got it working: using the selected option from one select list to call an ajax method to update the list of options in another select list. But what I came to realize is that you can\'t up update the list of options of a  based on what the user types into the search filter for the same select list. In other words.. no \'autocomplete\' like option. If you search for \'autocomplete\' under issues you\'ll see many people have requested this option but it\'s not yet possible.""'",,,,,,,,,,,,,,,,,
chosen,278,closed,closed,2011-10-01 01:18:21,324.6,0,2,2,,,,,,,,,,,,,,,,,,
chosen,278,closed,reopened,2011-10-01 01:18:24,0.05,0,2,2,,,,,,,,,,,,,,,,,,
chosen,278,closed,3,2011-09-29 19:53:45,354.38,,1,,"b'b\' when you $(""#select_field"").trigger(""liszt:updated""); the options will rerender",the  mouse pointer willl got lost of focus. so no \\\'autocomplete\\\'.\'',,,,,,,,,,,,,,,,
chosen,278,closed,4,2011-09-29 19:53:45,74.63,,1,,"b'b"" I have a hastily written implementation that is working well based on a somewhat earlier version of chosen (the version prior to the adoption of the abstract class). It works by making an ajax request to a URL that returns a JSON array of hashes containing the values that match what the user has entered as they are pressing keys. These values are used to create the list of items for the user to choose from. Choices are dynamically added to a  element that is otherwise empty of  tags (or populated with the initial selections if there are any). For example", the AJAX URL should return JSON that looks something like this in response to a query for the string \'match\' [{id: 123, name: \'match #1\'}, {id: 234, name: \'match #2\'}, {id: 345, name: \'match #3\'}] And so on. As I said, it works for my purposes but I\'m sure there are bugs and if I had time to do it all over again, I would choose a different implementation, but probably the same basic approach. I will post a public fork on github next week if you want to give it a try. On Oct 8,2011, at 12:12 AM," Deshi Xiao wrote:""'",,,,,
