REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,9,2016-06-24 03:43:01,760.78,,1,,b'b\' Of course," it was the ""POST + ES"";According to what you said"," I find that it has the same result.**kafka:**"""":100",""":1.0,"":4068.0,"":100,"":406770,"":-1,"":0}**http:**"":1569.0,"":100,"":1.0,"":100,"":156870,"":2.0,"":100,"":-1,"":0}And I run the zipkin with the argument  , but it is normal.\''
zipkin	1141	closed	10	liangman	2016-06-24 03:43:01	80.65		+1		b'b"" I had sent the same 100 data with kafka and http.**kafka + es**:paas@PaasAPMBootstrap:/$ curl -XGET \'129.188.37.108:9200/_?v\'health status index     pri rep   yellow open zipkin-2016-06-20 5 1    114    0  8.8kb    8.8kb **http+es**:paas@PaasAPMBootstrap:/$ curl -XGET \'129.188.37.108:9200/_?v\'health status index     pri rep   yellow open zipkin-2016-06-20 5 1    200    0   20.4kb   20.4kb ""'
zipkin	1141	closed	11	adriancole	2016-06-24 03:43:01	31.83	+1			b'b"" looking at your metrics output, it seems you aren\'t running the latestversion of zipkin ( should have read).I don\'t think this impacts your issue, but it would be less distracting touse the same version of code (latest is 1.1.5). One thing that seems odd is that the cumulative bytes collected fromhttp(157k)  are less than the cumulative bytes collected from kafka (407k).Are you using the same encoding for both? the byte count is after anydecompression, so I\'d expect figures to be similar... Regardless, if a scenario of only 100 spans can create the concern, itseems small enough to be something myself or someone else could run withease. do you mind posting your script somewhere so that I can try it?""'
zipkin	1141	closed	12	liangman	2016-06-24 03:43:01	16.1		+1		b""b' :  '",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,13,2016-06-24 03:43:01,0.82,,1,,"b""b' start_:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,14,2016-06-24 03:43:01,0.65,,1,,"b'b\' ./start_ 101This is the script of ""post + kafka"".\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,15,2016-06-24 03:43:01,4.85,,1,,"b'b"" I use the java for writing the data in kafka"," so I don\'t know how i post it. But I can write the script with the python. Please wait a moment.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,16,2016-06-24 03:43:01,2.67,,1,,"b""b' maybe you can send the same json you send via http using something likethis? url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,17,2016-06-24 03:43:01,40.0,,1,,"b""b' :  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,18,2016-06-24 03:43:01,4.6,,1,,"b'b\' Beause I remove the "" "" and ""\\\\n"" for sending to kafka. I think that you can try it with the script.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,19,2016-06-24 03:43:01,104.18,1,,,"b'b"" OK so I\'ve verified that with the following setup", I get readbacks between 58 and 100 spans when using the kafka script vs the http one which routinely reads back 100. what I do, is run the scenarios below while kafka is left up, but elasticsearch is cleaned between runs Where below instructions run kafka and ES And.. I start zipkin-server like so.. ### HTTP When I run the HTTP test like this: I get these collector metrics: And the api count looks correct: ### Kafka When I run the Kafka test like this: I get these collector metrics: And the api count looks correct sometimes," and not others (always the stats look the same):  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,20,2016-06-24 03:43:01,6.38,,1,,"b'b"" NEXT STEP: one difference between in-memory storage and ES storage is that the former doesn\'t do anything asynchronously. We should validate that this scenario against Cassandra"," too (as it also uses guava futures).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,21,2016-06-24 03:43:01,5.97,,1,,"b""b' en"," I will try it again following you step.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,22,2016-06-24 03:43:01,15.9,,1,,"b""b' Might be an issue in cassandra", too," but looks like #1142 is blocking my ability to use the normal readback (only returns 10-16)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,23,2016-06-24 03:43:01,49.58,,1,,"b""b' No", when I send 100 data to the kafka," all data is written in cassandra. But I view 10 data from the page of zipkin. Maybe there is a bug in the code...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,24,2016-06-24 03:43:01,6.55,,1,,"b""b' @liangman I edited the comment for the http script. can you edit the one for kafka and make sure that timestamps are reset each time (using epoch micros)?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,25,2016-06-24 03:43:01,42.77,1,,,"b'b"" NEXT STEP: See the behavior when the kafka script reports spans with unique timestamps. For example  . I don\'t really expect this to make a difference", but we ought to be consistent. A step after that would be to instrument in some way that we can track the futures (possibly ensuring the result has the correct numberOfActions() etc). This might be hard to track down, but at least the scenario is repeatable. ps I\'m offline likely the rest of the day," but might look into this tomorrow.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,26,2016-06-24 03:43:01,7.68,,1,,"b'b"" sure.. I\'d like you to edit your comment here url  in the span you are generating in python", please make it have timestamps according to current system time. That reduces the work needed when querying and also ttl considerations.  For example, you can look at how I edited the http script. url  after that you can try to troubleshoot ElasticsearchSpanConsumer by customizing the class, building and running locally. url For example, you could add print statements etc. If you aren\'t familiar enough to do that," you\'d likely need to wait until I have more time to help (or someone else does).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,27,2016-06-24 03:43:01,42.12,,1,,"b""b' I have edited the script again. It may meet your requirements.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,28,2016-06-24 03:43:01,1049.5,,,1,"b""b' thanks. will take a look today On Sat", Jun 25, 2016 at 5:19 PM," liangman notifications@ wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,29,2016-06-24 03:43:01,265.95,1,,,"b'b"" Update: Adding a 100ms sleep between kafka messages seems to avoid this issue.. There\'s no errors"," but something seems to drop when processing concurrently.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,30,2016-06-24 03:43:01,3.98,,1,,"b""b' '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,31,2016-06-24 03:43:01,21.28,1,,,"b'b"" I\'ve found a workaround. This happens when a bulk request is used for a single request (only 1 span). When I special-case to not use bulk requests when there\'s only 1 span", the problem disappears. I\'ve two remedies:I\'ll adjust the code to special-case storage when only one span existsconsider sending more than one span per kafka message (note that @prat0318 notices this increases throughput anyway). We need to create a soak test at some point, too, as the special-casing may not be fixing the root cause," even if it helps. cc @anuraaga ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,32,2016-06-24 03:43:01,16.42,1,,,"b""b' @adriancole i am a bit confused. How come the way messages from kafka are read can affect something specific to ElasticSearch. If i am not wrong"," the flow will be kafka -'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,33,2016-06-24 03:43:01,114.3,,,1,"b'b"" I think http only worked because the test is slower. For example",sleeping 100ms in kafka loop also succeeded. TL;DR; I would recommend the bundling feature to anyone who seems likethey are writing tests or instrumentation. It isn\'t about this issuespecifically, more about encouraging supportable practice. Buffering and bundling spans ends up using(List...) as it was written to be used. At themoment, the only way to control the count of spans stored at a time byzipkin is to change the  to send more thanone span per message. I recall a discussion of adding a bufferinglayer internally to the kafka code, but that didn\'t go anywhere. We\'ve regularly encountered issues with not bundling across differenttransports and storage backends.. to the point where we changed thestandard format to be a list (the storage api was always a list evenin scala). You spent a lot of time learning that bundling helps a fewmonths back, but this isn\'t a c\\\\* only concern. ElasticSearch waswritten with the assumption that storing lists is the common case..else it wouldn\'t have used Bulk operations in the first place. This isthe same thing with MySQL and likely will end up the way for C\\\\* atsome point. We really ought to encourage bundling as a standardfeature for reporting spans regardless if the bundle size policy willbe transport-specific. The other option is to see a practice, like dumping many messages atthe same time, and say nothing. That person might go production etcassuming span-per-message is fine.. to a point where it is hard tochange their instrumentation. Maybe they never considered bundling atall. Would they have the experience and time you did to troubleshootand refactor late in deployment? Would someone be available for freeOSS support for several days? Would folks want to hack zipkin tobuffer on behalf of them? Would that debate finish quick enough andwith the desired outcome to resolve the issue? Maybe to all, but I\'drather raise a flag about a known stick then get smacked with itlater. Truth is, we can\'t count on volunteers to do free support, design anddev work on-demand.. so we have to work in ways that are likely to usethe limited time we have to help the highest amount of users. Whenfolks have bundling in mind from the beginning, it can be adjustedwhen they get into a support problem," or in their test scenario. Theycan solve or work around more problems without us.""'",,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,34,2016-06-24 03:43:01,20.37,,1,,"b'b"" here\'s the workaround.. when merged it should be testable from snapshot (of course if you are in a position to build the branch"," please do url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,35,2016-06-24 03:43:01,1056.98,,1,,"b""b' Ok", I have updated the file .  But when I set the count of log-data for sending the kafka," there is an Wranning here:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,36,2016-06-24 03:43:01,7.55,,1,,"b""b' The result in the ES:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,closed,2016-06-27 03:55:36,12.58,6,27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,reopened,2016-06-27 03:57:50,2.23,6,27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,37,2016-06-24 03:43:01,141.92,1,,,"b'b"" @liangman so let\'s first make sure we know what does work and what doesn\'t. Are you saying 100 works", but if you send 250 messages at the same time, you get that rejected exception? since the error includes a capacity of 200, again I\'m wondering what would happen if instead of doing 250 spans w/ 250 messages, you instead batched them as 10 or more per message (ex the json array includes 10 items not 1). ps here\'s the latest snapshot," if it helps url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,38,2016-06-24 03:43:01,46.52,,1,,"b'b"" Back to the error.. Right now the index queue depth is 200 and you\'ve overrun it. That means requests are being accepted faster than they can be processed. I think it will be useful to adjust the  count to see if you can make storage more efficient with the same topology. There\'s a lot of reasons it could be backed up", including the usual cpu, mem, network bottlenecks. It could be backed up from a slow cluster even.. We won\'t be able to troubleshoot what\'s the bottleneck in your environment, suffice to say you\'ve hit a limit. From an ES point of view," you can look at the tuning options there. Maybe start with this url  and run experiments until you\'ve found the key parameters that help.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,39,2016-06-24 03:43:01,1.7,,1,,"b'b"" FWIW", it is possible to adjust the default queue size through  or cluster settings if you needurl  ...though Adrian beat me to it ;) But as Adrian said, it seems like you are having issues with a highly-synthetic workload, not a real-world one. If this synthetic workload is important to you, then I\'d recommend trying to modify the cluster settings, but otherwise would recommend trying to send spans in batch instead (as the Java brave would). And keep in mind," Elasticsearch is IMO a medium-scale datastore. It\'s not going to get reasonable performance on a single node (this config is only for testing / development) and it\'s not unlikely you\'d run into perf issues with it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,40,2016-06-24 03:43:01,103.87,,1,,"b""b' Maybe I have to consider changing the database from ES to cassandra. Because we forecast that there are at least 100 thousand log-datas to be sent to kafka per 1s in our micro service. So I will need a distributed Zipkin for consuming the data.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,41,2016-06-24 03:43:01,14.85,,,1,"b""b' When I use the cassandra for storing"," it spends about 100s for zipkin consuming 500000 data (per about 1kb).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,42,2016-06-24 03:43:01,3.6,,,1,"b""b' Thanks for the update.. just curious"," was that with a single-node zipkinagainst a single-node cassandra cluster?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,43,2016-06-24 03:43:01,97.48,,1,,"b'b"" I\'m closing this issue for now as we\'ve progressed from no-errors and dropped data", to errors that explain why data was dropped (overran queue length)," and an ES storage config suggestion to improve that.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,closed,2016-06-27 10:45:32,407.7,7,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,44,2016-06-24 03:43:01,20.98,,1,,"b""b' ok.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,45,2016-06-24 03:43:01,38.98,,,1,"b""b' @liangman by the way"," _thanks_ your script allowed us to repeat the problem and convert it from a mystery to an explanation. The next users will be better off from your efforts.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,46,2016-06-24 03:43:01,1018.23,1,,,"b""b' I use the latest Zipkin(1.26) and with a single node elasticsearch(2.3.4) for storage(the default docker-zipkin configuration)", and still encounter data lost.  Here is the test script():  Then send 100(50*2) messages to Zipkin:  And some random messages are lost, I add  (introduced in Zipkin 1.25 ) environment to docker-compose-,  and saw these errors:   Check the default configuration:  [Change]url  to 500:  Then rerun the  script," there were no data lost any more.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,47,2016-06-24 03:43:01,1103.27,,1,,"b'b"" What you are saying is that when there\'s an overload on the elasticsearchcluster", zipkin drops data. The only recourse besides tuning ES would be tobuffer (or push-back if using kafka)," right?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,48,2016-06-24 03:43:01,1124.88,,1,,"b""b' Yes", at least Zipkin should log a  log if writing ES with errors returned while not setting  ," so we can monitor the log for alerting.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,49,2016-06-24 03:43:01,1194.57,,,1,"b'b"" logs and cause even more problems. Not sure this will be a good solution.Usually"," you\'d monitor for dropped messages or such by monitoring collectormetrics. logging failures at debug or trace may be fine either way. Notes on collector metrics:url  Example dashboard:url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1141,closed,-,-,-,8,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1142,closed,opened,2016-06-24 09:21:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1142,closed,title,2016-06-24 09:21:26,00:00,,1,,"b""b' The limit problem'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1142,closed,body,2016-06-24 09:21:26,00:00,,,1,"b""b' ![zipkin-pic1]url ![zipkin-pic2]url hello",when i query in zipkin-ui(the data storage in cassandra), if the limit param is 10 ,it shows Showing: 6 of 6 ;if the limit param is 20 ,"it shows Showing: 12 of 12;What is the problem?  Thank you!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1142,closed,1,2016-06-24 09:21:26,7.43,,1,,"b'b"" Can you try using the http api like this (at the same time", which wouldreduce late arriving spans from skewing things)? $ curl -s \'localhost:9411/?serviceName=ycf-search&limit=10\'|jq. $ curl -s \'localhost:9411/?serviceName=ycf-search&limit=20\'|jq. The api always returns in descending timestamp order. looking at theoutput," you might be able to explain something..""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
