REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,
Nancy,1404,closed,3,2014-01-16 11:48:49,6.33,1,,,b'b\' Reopening at the request of @grumpydev. Here is a transcript of our chat on Jabbr for reference: liddellj1: @Grumpydev got your reply to url  I\\\'ll describe my scenario, and why it\\\'s not working. Maybe I\\\'m doing something nuts. I am trying to support a PATCH endpoint to which I can send JSON data with a variety of optional fields. My approach is as follows:Create a custom resource class which tracks when a property setter is called, so I can query which fields were present in the JSON.Create a custom IBodyDeserializer which inspects the request and populates the above resource class appropriately. This falls down because in DefaultBinder, the instance returned from my IBodyDeserializer is not used, but instead a new instance is created, and the code which copies properties from the original instance to the new one causes every property setter to be called, so I lose the information which tells me which fields were present in the original JSON. I could of course implement my own binder, but it doesn\\\'t feel intuitive to me that the instance returned from the IBodyDeserializer is not used. It almost seems like it\\\'s set up that way to support the case where the data picked up by the binder is merged with an existing instance (BindTo vs Bind). Thoughts? 8:51:26 AM A new BindingConfig option? 8:53:27 AM Grumpydev:possibly," like a ""direct bind"" or ""deserialiser only"" or something 8:53:49 AM liddellj1:I thought that  might do what I wanted", but it doesn\\\'t  8:55:42 AM Grumpydev:no, it still has to respect the blacklist 8:57:19 AM liddellj1:Hmm. Just had an idea. In my IBodyDeserializer, I have access to the binding context, so I could just populate the blacklist in the binder to correspond to the fields that are detected in the JSON. Does that sound hacky? Sorry meant the inverse, populate the blacklist to correspond to the fields _not_ present in the JSON. 8:59:30 AM Grumpydev:that should work.. I thikn  hacky, yes, but shoudl work  9:01:01 AM \'',
Nancy,1404,closed,reopened,2014-01-21 09:08:47,6.33,1,3,1,,,,,,,,,,,,,,,,,
Nancy,1404,closed,4,2014-01-16 11:48:49,61.33,,1,,"b""b' For anyone with a similar problem"," manipulating  within my allowed me to workaround this issue.'""",,,,,,,,,,,,,,,
Nancy,1404,closed,5,2014-01-16 11:48:49,440.7,,1,,"b'b"" Just doing some housekeeping on my GitHub issues and found this. I\'m going to close this as I think it\'s an edge case"," and there is a workaround.""'",,,,,,,,,,,,,,,
Nancy,1404,closed,closed,2016-01-25 17:30:50,502.05,1,5,1,,,,,,,,,,,,,,,,,
Nancy,1404,closed,-,-,-,1,5,1,,,,,,,,,,,,,,,,,
Nancy,1435,closed,opened,2014-02-02 13:38:54,,,,,,,,,,,,,,,,,,,,,
Nancy,1435,closed,title,2014-02-02 13:38:54,00:00,,1,,"b""b'  should contain the valueless names'""",,,,,,,,,,,,,,,,
Nancy,1435,closed,body,2014-02-02 13:38:54,00:00,,1,,"b'b\' Currently  will handler url  or duplicates i.e. url  becomes == ""value","value2"" However", what if I want to do url  That\\\'s being swallowed by the quer string parser. I think the key should be added to the dictionary with  a value modeled after DbNull called . I\\\'d be ok with another representation. Thoughts? I\\\'ll write the patch.\'',,,,,,,,,,,,,,
Nancy,1435,closed,1,2014-02-02 13:38:54,68.73,,1,,b'b\' Makes sense to me to have the key in the dictionary.Is the  there to distinguish keys without values from keys that aren\\\'t there? If so that makes sense too," although I don\\\'t care too much for the name ""QueryNull""\''",,,,,,,,,,,,,,,
Nancy,1435,closed,2,2014-02-02 13:38:54,27.68,,1,,"b'b"" I am not convinced this is really necessary", although if its useful for some people then I have nothing against it.  Don\'t think the null object pattern is relevant here though," it doesn\'t really make sense when the return type is likely to be cast  checked for null or empty anyway. ""'",,,,,,,,,,,,,,
Nancy,1435,closed,3,2014-02-02 13:38:54,241.73,,1,,"b""b' Did we reach a decision on this or should we close it?'""",,,,,,,,,,,,,,,,
Nancy,1435,closed,4,2014-02-02 13:38:54,21.4,,1,,"b'b"" I don\'t feel strongly either way""'",,,,,,,,,,,,,,,,
Nancy,1435,closed,5,2014-02-02 13:38:54,747.37,,1,,"b""b' Closed due to lack of activity'""",,,,,,,,,,,,,,,,
Nancy,1435,closed,closed,2014-05-20 08:05:49,1106.92,0,7,0,,,,,,,,,,,,,,,,,
Nancy,1435,closed,6,2014-02-02 13:38:54,480.9,,,1,"b""b' Ha", you closed it today when I just wanted to report the same need. I would seem that zippy1981 dropped this issue," though I would be happy to send a pull request.'""",,,,,,,,,,,,,,
Nancy,1435,closed,7,2014-02-02 13:38:54,3.45,,1,,"b'b"" Regarding how it could be accomplished I think I\'ve seen two ways suggested elsewhere. One would be to treat as equivalent of and the other to substitute the value with  . ""'",,,,,,,,,,,,,,,,
Nancy,1435,closed,reopened,2014-05-21 07:24:14,1398.42,0,8,1,,,,,,,,,,,,,,,,,
Nancy,1435,closed,8,2014-02-02 13:38:54,914.47,,,1,"b'b"" Let\'s reopen it then :)""'",,,,,,,,,,,,,,,,
Nancy,1435,closed,9,2014-02-02 13:38:54,46.75,,1,,"b""b' Thans. So how should this be implemented in your opinion? With just a few lines I got to behave like  '""",,,,,,,,,,,,,,,,
Nancy,1435,closed,10,2014-02-02 13:38:54,3.78,,1,,"b""b' Makes sense to me for it to be a bool"," so you could do if (foo) (although you might need to cast it first)'""",,,,,,,,,,,,,,,
Nancy,1435,closed,11,2014-02-02 13:38:54,5.4,,1,,"b'b"" Yeah", I\'d agree on the part. It\'ll be like command line switches," e.g. -""'",,,,,,,,,,,,,,
Nancy,1435,closed,12,2014-02-02 13:38:54,2.22,,1,,"b""b' :thumbsup: for  '""",,,,,,,,,,,,,,,,
Nancy,1435,closed,13,2014-02-02 13:38:54,10.85,,,1,"b""b' Good. I have a question then. Querystring is parsed to a NameValueCollections", which holds values as strings. However if this should be usable I guess," the dynamic dictionary should hold a bool in such case so that one can write  . Where should I test this? Would be fine?'""",,,,,,,,,,,,,,
Nancy,1435,closed,14,2014-02-02 13:38:54,697.67,1,,,"b""b' Thanks @tpluscode sorry for dropping the ball!'""",,,,,,,,,,,,,,,,
Nancy,1435,closed,15,2014-02-02 13:38:54,213.52,,1,,"b""b' @grumpydev It looks like this issue has been resolved w/ #1537; can we go ahead and close this issue ? '""",,,,,,,,,,,,,,,,
Nancy,1435,closed,16,2014-02-02 13:38:54,387.62,,1,,"b""b' Done :)'""",,,,,,,,,,,,,,,,
Nancy,1435,closed,closed,2015-04-09 06:12:26,1368.2,1,14,3,,,,,,,,,,,,,,,,,
Nancy,1435,closed,-,-,-,1,14,3,,,,,,,,,,,,,,,,,
Nancy,1486,closed,opened,2014-03-10 12:07:44,,,,,,,,,,,,,,,,,,,,,
Nancy,1486,closed,title,2014-03-10 12:07:44,00:00,,1,,"b""b' Generating API documentation'""",,,,,,,,,,,,,,,,
Nancy,1486,closed,body,2014-03-10 12:07:44,00:00,,,1,"b""b' Just opening up an issue so we can discuss the possibility of having Nancy generate documentation for the applications built using it.  As an example of how this is done in our beloved Web API see here url '""",,,,,,,,,,,,,,,,
Nancy,1486,closed,1,2014-03-10 12:07:44,6.7,,1,,"b""b' We already have documentation on routes via having a corresponding resx file for each module. However what I would like is some way of doing this and producing something like Swagger from the information we provide about the routes. url '""",,,,,,,,,,,,,,,,
Nancy,1486,closed,2,2014-03-10 12:07:44,130.38,,,1,"b'b"" Posting this from my comments on JabbR We provide an interface That is called when Nancy builds the route cache. When the cache is built", Nancy creates a [RouteDescription]url public class DefaultRouteMetaDataProvider) instance for reach route. So we extend that class to contain a property of type  . The reason it\'s an object is because it\'s format agnostic. I don\'t care what metadata you want to store and how you want to use it Then when it comes to presenting the information you do the following, you create a that takes a dependency on and from there on you have access to all the instances and can do whatever you want (render views," return plain objects and have conneg dictate the format etc). We could ship a default implementation of the interface and a default implementation of a that exposes the data in some way and give you the option to override them with your own implementations. This keeps it inline with the super-duper-happy-path TL;DR1. I don\'t care where you get the info2. I don\'t care about your format or what you store3. I don\'t care how you expose it All I do it give you the tools to associate METADATA with a given routeShip it! Thoughts?""'",,,,,,,,,,,,,
Nancy,1486,closed,3,2014-03-10 12:07:44,289.52,,,1,"b""b' So", I spiked this out in 20 minutes and created a very simple implementation. The interface was defines as And my basic implementation was  The class is a custom DTO that I created to contain my application specific metadata I then created a simple route, in a module that took a dependency on (currently in Nancy) and returned a view," passing thecache to the view as a model The view is a simple Razor view And that produced the following view![image]url '""",,,,,,,,,,,,,
Nancy,1486,closed,4,2014-03-10 12:07:44,5.07,,,1,"b'b"" As you can see I can now have a custom DTO for my metadata", meaning I can stick what ever stuff I want in there. Code samples, descriptions, return codes, error codes, urls to end points, links to samples etc..  If I\'d returned a instead then I could have requested for my metadata in any negotionable format (json, xml and view out of the box) and add more formats by implementing one or more implementations Word of caution for negotiation. This is a very quick spike and the probably wouldn\'t serialize to json very well," so you should probably create you own model type. I could have added and to my type and passed in an as the model instead and it would work just fine. ""'",,,,,,,,
Nancy,1486,closed,5,2014-03-10 12:07:44,8.38,,,1,"b'b"" By the way"," I extended to have an property where the metadata DTO is shoved in. It\'s done by the when it builds the cache at application startup. I will push the code to a branch on my Nancy fork so you can play with it and see if it does what you want. Would be nice to see if we could connect it to some third party tool like Swagger as well""'",,,,,,,,,,,,,,,
Nancy,1486,closed,6,2014-03-10 12:07:44,8.52,1,,,"b'b"" Updated it again. This time I added a property to my DTO and stuck a bit of code in there. I then extended my view to download []url  and highlight my code. This is what how turned out![image]url Pretty sure this is the most flexible approach we can add and yet it\'s so easy!""'",,,,,,,,,,,,,,,,
Nancy,1486,closed,7,2014-03-10 12:07:44,672.62,,1,,"b'b"" Don\'t you all comment at once ;)""'",,,,,,,,,,,,,,,,
Nancy,1486,closed,8,2014-03-10 12:07:44,17.77,,1,,"b'b"" I\'m ok with this. ""'",,,,,,,,,,,,,,,,
Nancy,1486,closed,9,2014-03-10 12:07:44,2.13,,,1,"b'b"" Don\'t know how helpful this will be", but i\'ve been using url  when working with nodejs and most of my  really liked it. Maybe it can give some inspiration, I know there is some conceptual differences between Node and Nancy, specially because we can\'t really comment on the properties but still. One thing I really like is being able to include metadata alongside route definition," I think it\'s going but maybe a parameter that get\'s picked up...""'",,,,,,,,,,,,
Nancy,1486,closed,10,2014-03-10 12:07:44,1.68,,1,,"b""b' You can find the code at url Look at the interface. In the same file you will find the and sample implementations.The metadata itself it associated with the property in the method (which would be in for the default implementation)'""",,,,,,,,,,,,,,,,
Nancy,1486,closed,11,2014-03-10 12:07:44,6.7,,,1,"b""b' Interested to see how this develops.  For api development"," this is something that I am considering.'""",,,,,,,,,,,,,,,
Nancy,1486,closed,12,2014-03-10 12:07:44,0.47,1,,,"b'b"" @felipeleusin I am afraid that that will never work for Nancy", unless the C# team changes how you can use attributes. A route declaration in Nancy (this is only slightly true, keep reading) is a property call (Get etc are properties that returns an item with an indexer on), and you can only put attributes on declarations, not call operations. That said, this only holds true for the **default** implementation of the interface (the default implementation being the class). You can provide alternative implementations, such as we have done in our demo url  where we created a new base class, called the [UglifiedNancyModule]url  which base its route declarations on methods, like  . You could create your own, similar implementation, and have your read the metadata of your method declarations. Personally I think the inline approach is only viable for the simplest form of documentation. As soon as you want to include a bit more verbose description, return values, exceptions, code samples etc. then it\'s going to be very clunky to keep inline. I am more a fan of declaring these separate to my routes so I can easily manage them independently of you routes. That said," this is just a proof-of-concept spike and we\'re more than willing to have alternate  brought to the table so we can expose ourselves to as many scenarions as possible and get the  flexible implementation into Nancy""'",,
Nancy,1486,closed,13,2014-03-10 12:07:44,29.55,,,1,"b""b' @thecodejunkie Just a thought; what if we kept the condition and route action delegates around as expressions instead (or in addition to the compiled delegates)? The could be interesting to have in the documentation.'""",,,,,,,,,,,,,,,,
Nancy,1486,closed,14,2014-03-10 12:07:44,1.93,,1,,"b""b' @khellang I was thinking the same last night when I decided to push in the entire into the  . I wonder what kind of impact it would have on the code and performance'""",,,,,,,,,,,,,,,,
Nancy,1486,closed,15,2014-03-10 12:07:44,13.5,,,1,"b'b"" There\'s only one way to find ! :)""'",,,,,,,,,,,,,,,,
Nancy,1486,closed,16,2014-03-10 12:07:44,358.83,,1,,"b""b' Updated the code with the following changesIntroduced [RouteMetadata]url  and replaced the  in with itMade it possible to have multiple  Updated sample'""",,,,,,,,,,,,,,,,
Nancy,1486,closed,17,2014-03-10 12:07:44,1084.9,,1,,"b""b' Another updateAdded parameter to the method signature. It will be the module instance that the route belongs too.Moved and types to the project'""",,,,,,,,,,,,,,,,
Nancy,1486,closed,18,2014-03-10 12:07:44,462.08,,1,,"b""b' From a use case scenario in returning a model in a route to display this meta data I would like to see it moved from to That way its a readable format and you still keep the generics in there so you can ask for the of meta data you might have'""",,,,,,,,,,,,,,,,
Nancy,1486,closed,19,2014-03-10 12:07:44,108.1,,1,,"b""b' Have we got a slight duplication issue in that a lot of RouteDescription properties will end up on MyRouteMetadata like: I guess they may not always end up in your meta data class though depending on what you want to give out on your meta data'""",,,,,,,,,,,,,,,,
Nancy,1486,closed,20,2014-03-10 12:07:44,193.05,,,1,"b'b"" More updatesAdded a extension method on according to @jchannon suggestion. You can now get metadata using  Updated to contain and  Updated sample route to use the new extension You can now negotiate the route. Try calling it using or call it using the appropriate accept-headers). XML doesn\'t work because the type is not compatible with XML serialization. Too lazy to fix it atm"," it\'s only a sample metadata type anyway :)""'",,,,,,,,,,,,,,,
Nancy,1486,closed,21,2014-03-10 12:07:44,687.73,,,1,"b'b"" Could the extension method on be renamed to so it\'s clear that it\'s actually metadata you\'re retrieving? :smile:""'",,,,,,,,,,,,,,,,
Nancy,1486,closed,22,2014-03-10 12:07:44,0.9,,1,,"b""b' @khellang Had the exact same thought this moment. Made the change locally"," will push within the next 30 minutes :)'""",,,,,,,,,,,,,,,
Nancy,1486,closed,23,2014-03-10 12:07:44,3.82,,1,,"b""b' :+1: Now the only thing left is to make the IRouteMetadataProvider interface generic :wink: Maybe we should create an issue for ADATS to support open generics (type definitions)?'""",,,,,,,,,,,,,,,,
