REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,658,closed,2,2011-10-18 16:23:28,12.93,,1,,"b'b"" Hi mrdoob"," Can I zip its\' contents and send it in an email? I won\'t be able to make the link public because its\' on an internal server. And currently I\'m just working of my desktop.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,658,closed,3,2011-10-18 16:23:28,754.32,,1,,"b""b' Sure that works too. info at my domain.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,658,closed,4,2011-10-18 16:23:28,518.83,,1,,"b'b"" I don\'t see any email info on the mrdoob domain"," just a link to Twitter.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,658,closed,closed,2011-10-19 15:55:09,1411.68,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,658,closed,reopened,2011-10-19 15:55:13,0.07,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,658,closed,5,2011-10-18 16:23:28,216.32,,,1,"b'b"" I\'ll try again... info(at)mydomain :P""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,658,closed,6,2011-10-18 16:23:28,1032.48,,,1,"b""b' I emailed the files last night. Thanks for taking a look.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,658,closed,7,2011-10-18 16:23:28,1012.5,,1,,"b""b' Inside your custom object  you need to change with  :  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,658,closed,8,2011-10-18 16:23:28,1.82,,1,,"b""b' By the way", the material syntax you have written is wrong," should be like this:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,658,closed,9,2011-10-18 16:23:28,742.48,,,1,"b""b' That did fix the Aa is undefined issue"," thank you. The original tutorial was using: instead of the code you suggested: Is the new equivalent to  ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,658,closed,10,2011-10-18 16:23:28,205.8,,,1,"b""b' What tutorial was it? Always good to check the examples to see the current syntax:url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,658,closed,closed,2011-10-21 21:26:33,331.33,0,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,658,closed,11,2011-10-18 16:23:28,24.4,,,1,"b'b"" It\'s not actually one of your tutorials"," which is why it\'s not up to date. I just thought the snowing effect was pretty cool.  url I will check out the link listed above. Thanks again for your help.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,658,closed,-,-,-,0,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,opened,2011-10-23 22:49:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,title,2011-10-23 22:49:44,00:00,,1,,"b""b' Ray Intersect Problem?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,body,2011-10-23 22:49:44,00:00,,,1,"b""b' I have a Cornell Box scene setup", with 6 planes as sides of the box, each with its normal facing inwards. Then I cast rays at random directions from inside the box. However," I never get any intersections.  Am I not setting up the scene correctly? Does sided-ness matter? Or do I need to transform the ray into object space before I cast it?  Here is my code:url  Thank you so much for whoever can help.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,closed,2011-10-23 22:53:15,3.52,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,reopened,2011-10-23 22:53:17,0.03,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,1,2011-10-23 22:49:44,43.63,,1,,"b'b"" Here\'s a simpler example. And I\'m not able to get intersections. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,2,2011-10-23 22:49:44,51.08,,1,,"b""b' Do you mind putting an working example live somewhere? Will be easier to debug. Or if you can do a zip of it even better.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,3,2011-10-23 22:49:44,275.4,,1,,"b'b"" Here\'s a live example of the above simple scene:url  If you can help point out what\'s wrong here"," maybe I can figure it out for my larger project.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,4,2011-10-23 22:49:44,145.67,,1,,"b'b"" I think you\'re throwing the ray backwards. Try doing this instead:  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,5,2011-10-23 22:49:44,12.2,1,,,"b'b"" Still nothing. I even tried just hard coding it with:  Sphere\'s at (0",0,0). Ray starts from +5 in z-direction, goes backwards in negative z-direction. It\'s sure to hit the sphere," but no results. It\'s very strange.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,6,2011-10-23 22:49:44,44.42,,1,,"b""b' Ops", I did a typo (forgot .position after target). Which, by the way," latest revision has removed that (just so you know).  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,7,2011-10-23 22:49:44,403.1,1,,,"b'b"" Yes. I realized that. Didn\'t make a difference. And the direction vector should be target minus position anyway. The most puzzling thing is that it doesn\'t even work when I hard coded the vectors", as I just described in the previous post. Do you know what could be wrong with that? I know this should be very simple, and this example is the simplest case," but I can\'t even get it working. Must be something that I\'m missing.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,8,2011-10-23 22:49:44,1029.42,,,1,"b'b"" Pheew.. Ok! I found the cause of the bug. It\'s was a bug on [this code]url  that we\'re using for the point in triangle. I told blackpawn about it and he already fixed the page. Your code would work if origin was at  ", but not when at  . So it was basically a and that should have been and instead. Congratulations," you just found an (no pun intended) edge case bug ;) Just fixed it on the [dev]url  branch.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,9,2011-10-23 22:49:44,41.92,,,1,"b""b' And you killed some cloning on the way"," yay!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,10,2011-10-23 22:49:44,15.02,,,1,"b""b' Hehe", yeah. It could be even less cloning," but I wanted to keep the code nice looking ;)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,closed,2011-10-26 10:18:51,685.57,2,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,11,2011-10-23 22:49:44,1370.05,1,,,"b'b"" @mrdoob taking out some more clones may be worth the worse-looking code: url  (this is in r45"," haven\'t tried the code on  )""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,12,2011-10-23 22:49:44,51.9,,1,,"b'b"" I\'ll be curious to see the results there using the branch ;)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,13,2011-10-23 22:49:44,812.23,1,,,"b'b"" Firefox profiles comparing [r45]url  with [dev]url  Scene had one plane with 30x30 faces", called on mousemove.  45: 55 calls to  , 655302 calls to  dev: 59 calls to  , 396177 calls to Almost cut in half," but that\'s still an insane number of clones.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,14,2011-10-23 22:49:44,1400.48,,1,,"b""b' This new version should remove a lot more. Not perfect yet"," but should be much lighter.url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,15,2011-10-23 22:49:44,1081.83,,,1,"b""b' Comparison of [that commit]url  with the [preceding one]url  Calls to went from 439422 to 186525. Chrome logged a time drop for of .7% to .3%. Thank you very much for tweaking it further! :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,16,2011-10-23 22:49:44,207.68,,1,,"b""b' Ok. Optimised Ray yet again. There just one clone now", which should amount for the number of visible faces. Could still be optimised a bit more," but we would go into the spaghetti code side.url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,17,2011-10-23 22:49:44,234.97,,1,,"b'b"" I couldn\'t resist: url  (hopefully it\'s not too much spaghetti code side ;)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,18,2011-10-23 22:49:44,238.87,,,1,"b'b"" Haha! No", it\'s perfect. I knew this was the last thing to do," but I just couldn\'t think of a nice way of doing it. This is great :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,19,2011-10-23 22:49:44,252.58,,1,,"b""b' A bit more :Purl '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,20,2011-10-23 22:49:44,268.58,,1,,"b""b' Hehe"," old uncle Ray got so much sharper.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,21,2011-10-23 22:49:44,271.55,,,1,"b'b"" Awesome! Times handling increased from ~75 to ~100", consistently, over a 4.1 second period. That will be a huge help in Firefox. Even though the number of calls increased by 33%, has dropped to below the fold in the profile report, in fact it is WAY down there with 86 total calls. [Profile]url  in case anyone is interested. I am in love," but that sort of thing isn\'t legal yet here in the U.S. :-p""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,22,2011-10-23 22:49:44,305.53,,,1,"b""b' Awesome! :D'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,23,2011-10-23 22:49:44,334.62,,,1,"b""b' Great!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,680,closed,-,-,-,4,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,715,closed,opened,2011-11-01 12:38:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,715,closed,title,2011-11-01 12:38:17,00:00,,1,,"b""b' children updates in dynamics. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,715,closed,body,2011-11-01 12:38:17,00:00,,,1,"b""b' Children added post parent transformations (rotate", scale," move) do not appear in the correct coods. Seems like the matrices are not being applied to the child. (Note: existing children however work fine with correct parent transformations being applied) Am trying to add a sphere marker(child) at the mouse-ray-intersection point on a rotated mesh (parent). The added child sphere position does not coincide with intersection point. Code below. Any ?  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,715,closed,1,2011-11-01 12:38:17,1412.13,,1,,"b""b' I think this issue has been fixed already in the [dev branch]url  Do you mind testing it?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,715,closed,2,2011-11-01 12:38:17,115.83,,,1,"b""b' sure. will get back on this. thanks.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,715,closed,closed,2011-11-02 14:06:15,87.97,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,715,closed,reopened,2011-11-02 14:06:18,0.05,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,715,closed,closed,2012-01-13 04:33:35,867.28,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,715,closed,-,-,-,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,747,closed,opened,2011-11-11 02:56:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,747,closed,title,2011-11-11 02:56:32,00:00,,1,,"b""b' Collada Loader: nothing displayed at all'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,747,closed,body,2011-11-11 02:56:32,00:00,,,1,"b""b' Hi guys",  I just discovered  about a week ago and whoa... what a great great toolset! I\\xc2\\xb4ve been dreaming about something like this for a long time, the possibilities are just... well, whoa again :-) Congrats, excellent job! Well, since I downloaded the latest version I\\xc2\\xb4ve been playing around with the possibilities, including  the awesome collada import. Now I stumbled about a really strange problem, I hope you have a hint for me in which direction I could investigate: All the available example files of the collada loader work fine for me (-). But when I try to use my own files ( biped animations, skinned, created in 3ds Max 2010), nothing is displayed at all. Not even the stats or the grid will show up, just blackness. (well, yes, the paths are set correctly..) Simple scenes with basic geometry and without animation exported as dae no problem. But as soon as I attach a modifier like skin or physique to the model and export it via OpenCollada: nothing no matter what parameters I use for the export. Though I saw that e.g. 6ert\\xc2\\xb4s koi-file was exported via OpenCollada as well... hm. I don\\xc2\\xb4t think that this is a -issue, my files can be re-imported as dae into max, and they work just like e.g the , which I can load into max and watch it crawling around in my viewport. So the file structure of my dae\\xc2\\xb4s seems to be basically ok.... So my first question is: is anybody out there who succesfully exported a collada file out of 3ds Max with animation and material and used it with the collada loader? I opended  the working example files in an editor and compared them to mine, and at first glance they seem to have the same structure...  Any idea what I am doing wrong or where I overlooked something?I hope this question is not too stupid  I\\xc2\\xb4m more a graphics designer than a code genius... Basically," it seems like the collada loader requires some special specifications of the dae file that my files don\\xc2\\xb4t meet. Could you tell me which specs these are? '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,747,closed,1,2011-11-11 02:56:32,31.48,,1,,"b'b"" If you have a simple file that doesn\'t work"," feel free to share and I can take a look at it (the simpler the better).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,747,closed,2,2011-11-11 02:56:32,721.2,,,1,"b""b' Thanks for the quick reply!Okay", I attached the most simple (and therefore ugliest :-)) example I have; 2 polygon boxes attached to the calf and the thigh of a very simple biped, performing 15 frames of animation, no material texture or whatsoever; exported with OpenCollada.The file can be flawlessly re-imported into Max (using the OpenCollada import) and into Blender (via native DAE import), structure and animation still working fine.When I try to display it through the loader in webgl_ (the original one as well as the modification by 6ert) I have a black screen, no stats, no grid, it will simply not start up. The other (local) dae example files display immediately.Comparing the structure of the example files and this one doesn\\xc2\\xb4t show anything suspicious for me, but as I said," I am far from being a code expert...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,747,closed,3,2011-11-11 02:56:32,19.27,,1,,"b""b' Whoops", I attached the file to the mail," which makes no sense here...Here is it:url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,747,closed,4,2011-11-11 02:56:32,167.28,,,1,"b""b' Oh"," having animation makes it more complex :) But does a DAE exported from Max without animation work fine? Animation is still pretty beta in the engine.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,747,closed,5,2011-11-11 02:56:32,112.23,,1,,"b'b\' see patched examples at url in plus you may edit the 2 \\\'animation\\\' tag in \\\'library_animations\\\' and change it to sth like\\\'animation id=""node-Bip""\\\' and try again.6reets 6ert\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,747,closed,6,2011-11-11 02:56:32,387.45,,,1,b'b\' @mrdoob: Oh, sorry :-) I think I didn\\xc2\\xb4t put this clearly enough;  it\\xc2\\xb4s only a problem when things become animated. As long as I use sheer dae objects without animation, everything works fine! @6ert: Yes, I saw and  downloaded the patched version already, very cool work indeed!.....& about the modification of the animation tag that you suggested; Holy Collada Batman!! This worked! How the heck did you figure that one out?! Is this an OpenCollada bug or is it just that the -loader needs this additional information in order to work properly?My more sophisticated models still don\\xc2\\xb4t work with this trick, though. But at least now I know where to start searching, I will have some fun comparing my non-working models against the ones that work :-)Your OpenCollada exported example models all work perfectly," do you have other ""secrets"" like the animation tag thing that made them work so smooth? Anyway", thanks for sharing this piece of black magic :-) \'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,747,closed,closed,2011-11-12 02:55:27,1438.92,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,747,closed,reopened,2011-11-12 02:55:37,0.17,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,747,closed,7,2011-11-11 02:56:32,1.77,,,1,"b""b' Argh", the github interface is still not my cip of tea... In fact I didn\\xc2\\xb4t want to close this," maybe we can gather more interesting input on this?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,747,closed,8,2011-11-11 02:56:32,1048.8,,,1,"b'b"" yes seems to be opencollada bug (spec says: id required) andno no secrets", (I noticed it by interpreting console log)further I like to pronounce mrdoob wrote collada loader is still pretty Beta!so I spent some time to fix the  object problem concerning animation,which needed some code modifications in @mrdoob dont know if you like to merge it in the R45 ?But thats really complex stuff," I\'m not that guru and TimKnip seams to be very busy...Maybe you can give a link to your non working models to give them a try?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,747,closed,9,2011-11-11 02:56:32,41.43,,1,,"b""b' corrected yes: -(  collada spec says id optional -loader needs this additional information in order to work properly :-)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,747,closed,10,2011-11-11 02:56:32,1391.88,,,1,b'b\' Ah, okay, I see! Well, I am really still amazed by the fact that you found that out :-)  As your examples prove that it works, I really think it should be incorporated into the next version... I think having the possibility to easily import 3d formats into  would really be a marvelous feature for this great piece of code. Yeah, the loader is still in its beta phase," but that\\xc2\\xb4s what I am like; I see some examples that work and think to myself ""Well"," if it works for the others it will work for me""", and then I find myself in unknown territory :-) I spent a lot of time recently looking at my models from their very inside... Oh, if anyone is interested to have a look at another non-working model, this time more sophisticated,  feel free to take this one, for example:  This is a female walkcycle, the model is covered with a simple checker texture (didn\\xc2\\xb4t find the time to finish the real texture yet).This is one of the cases that I don\\xc2\\xb4t understand at all. This dae imports wonderfully  in 3ds Max and Blender, but when I try to display it in , nothing. Unfortunetaly modifying the animation tag will not change anything either. Before putting the checker on the model, it had a  material... but I deleted this material from the model and didn\\xc2\\xb4t export it, so this could not be the problem, could it?\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
