REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1382,open,3,2016-06-16 00:38:48,1149.47,,1,,"b'b""  this is work for me try it. BeforeUpload: function (up", file){      (\'resize\', {quality:20,width:960,height:720,"enabled:true}); }  You are missing ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1382,open,4,2016-06-16 00:38:48,461.65,,,1,"b""b' thanks for that. i will give it a try soon  rs'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1382,open,closed,2017-09-14 21:44:54,1266.1,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1382,open,reopened,2017-09-14 21:45:03,0.15,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1382,open,-,-,-,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1532,closed,opened,2017-12-01 12:39:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1532,closed,title,2017-12-01 12:39:58,00:00,,,1,"b""b' ie8"," ie9 Error #-600 help!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1532,closed,body,2017-12-01 12:39:58,00:00,1,,,b'b\' some wired thing happened when I open upload image use plupload in my project, my project is useing PHP server, and it send the template to client, I almost copy the plupload start example, ,  the initial options: case 1: In chrome ie10 it\\\'s ok. but in ie8 and ie9,  when i upload the image locally,"  error: ""Error #-600: File size error""",  this error happened when I added the file into the queqe,  havn\\\'t upload image yet. case 2: this error also happend when I locally open the html file\\xef\\xbc\\x88plupload start example\\xef\\xbc\\x89  Plupload upload files with flash in ie8 ie9 , may be this is a Cross-domain problem ?  but  It didn\\\'t interact with backend really, I am poor in flash, and so sad, help me, please! \'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1532,closed,closed,2017-12-02 10:47:44,1327.77,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1532,closed,reopened,2017-12-02 10:47:47,0.05,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1532,closed,closed,2017-12-02 10:47:49,0.03,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1532,closed,1,2017-12-01 12:39:58,1328.25,,1,,"b""b' yet resolve it'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1532,closed,2,2017-12-01 12:39:58,776.8,,1,,"b""b' Did you resolve this issue?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1532,closed,-,-,-,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1556,closed,opened,2018-04-02 11:39:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1556,closed,title,2018-04-02 11:39:08,00:00,,1,,"b""b' ie8 flash runtime  Error #-500: Init error.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1556,closed,body,2018-04-02 11:39:08,00:00,,1,,"b""b' use example code in IE8  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1556,closed,closed,2018-04-03 02:31:34,892.43,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1556,closed,1,2018-04-02 11:39:08,901.62,,1,,"b""b' I use example core api ", set   load  ok  , see html have  ,  but Init info runtime is html4," then I use  throw Error #-500: Init error '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1556,closed,reopened,2018-04-03 02:40:46,9.2,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1556,closed,2,2018-04-02 11:39:08,199.9,,1,,"b""b' i see  code FlashRuntime ",   is false  ,"  why?  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1556,closed,3,2018-04-02 11:39:08,4.9,,1,,"b""b'   What does it mean?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1556,closed,4,2018-04-02 11:39:08,32.72,,1,,"b""b' I use dev debug mode ","  msg:  Error #-500: Init error.  Instantiating FileInput... Trying runtime: flash [object Object] use_http_method: POST (compatible modes: null) select_multiple: true (compatible modes: null)  default mode: client select_file: true (compatible modes: null)  selected '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1556,closed,5,2018-04-02 11:39:08,1213.93,,1,,"b""b' resolved ",  i make project on server ," then is ok'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1556,closed,closed,2018-04-04 02:52:13,11.45,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1556,closed,-,-,-,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1592,closed,opened,2018-12-26 10:32:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1592,closed,title,2018-12-26 10:32:54,00:00,,1,,"b""b' How to Get File MD5 in Browser'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1592,closed,body,2018-12-26 10:32:54,00:00,,1,,"b""b' How to Get File MD5 in Browser  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1592,closed,1,2018-12-26 10:32:54,7.22,,,1,"b""b'   use spark-md5.js   but  ![image]url  ![image]url  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1592,closed,closed,2018-12-26 10:40:07,7.22,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1592,closed,reopened,2018-12-26 12:21:02,100.92,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1592,closed,2,2018-12-26 10:32:54,1321.93,,1,,"b'b"" I solved it. use **getNative()** Returns native  object"," when it\'s available.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1592,closed,closed,2019-01-07 08:42:49,1221.78,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plupload,1592,closed,-,-,-,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
