REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,623,closed,3,2014-10-19 22:11:35,67.65,1,,,"b'b"" I have just now updated from roxygen2 4.0.1 to 4.0.2 (the CRAN version of roxygen2", not the very latest github version) and I still get the same problem (as long as I _remember_ to clean out the DESCRIPTION file so it has no collate entry, so that the example test is _valid_ once I\'ve run roxygen2::update_collate() once," everything is of course fixed in the DESCRIPTION file my example ) I didn\'t think of checking the latest version of roxygen2 at first (but I should have done) because it looks like the failure happens before roxygen2 is invoked apologies for the oversight. Geoff""'",,,,,,,,,,,,,,,,,,,,,,,,
devtools,623,closed,4,2014-10-19 22:11:35,4.15,1,,,"b""b' Hi Winston I hadn\\xe2\\x80\\x99t at the time I posted the issue", but I did as soon as I saw your question, and the short answer is, using the latest CRAN version of roxygen2 doesn\\xe2\\x80\\x99t fix the issue (I think the error occurs before roxygen2 is invoked). Geoff PS I\\xe2\\x80\\x99ve posted the details on github \\xe2\\x80\\x93 I\\xe2\\x80\\x99m still getting used to what github does with notifications and watching etc, so apologies in advance for the duplication if you already saw my response there From: Winston Chang [mailto:notifications@] Sent: Tuesday," 21 October 2014 2:16 AMTo: Cc: Geoff99Subject: Re: [devtools] devtools::load_all() may fail when S4 class definitions are in different files (#623) Have you tried updating to the most recent roxygen2? \\xe2\\x80\\x94Reply to this email directly or view it on GitHub url  .  url  '""",,,,,,,,,,,,,,,,,,,,,,
devtools,623,closed,5,2014-10-19 22:11:35,1340.35,,1,,"b""b' I think we should probably call in if there are no tags"," this should leave the description as is.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,623,closed,6,2014-10-19 22:11:35,183.8,,,1,"b'b"" Thanks Hadley.  That\'s what I thought after I\'d read through the load.r code.  It seems to be on the same _plane_ as creating a default DESCRIPTION file if none exits. seems philosophically a little bit unusual as a roxygen2 _comment_ it isn\'t pure documentation since it has a side effect (expressed via the collate entry in the DESCRIPTION file) on what the packaged code actually does.  But it\'s very useful much more natural to me than compiling the collate list manually and editing it into the DESCRIPTION file. PS I couldn\'t quite figure out whether or not it was necessary to call (possibly again) after the call to in order to reflect the updated collate field in the information stored about the pkg in devtools _online memory_""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,623,closed,7,2014-10-19 22:11:35,411.62,,1,,"b'b"" Hi @hadley I\'ve been working on this (very slowly", since I\'m still learning the very basics of git, and happily working my way through my copy of the Advanced R book which arrived a couple of weeks ago). I\'ve hit a snag, which means I\'ve got some more thinking to do.  If you have any guidance to offer, it would be most appreciated.  **Edited in some thoughts about options (on Mon 11 Nov 2014) see below** It seems that overwrites the existing Collate field in the DESCRIPTION file, based on the directives that it finds in the files in the package directory. That\'s good for my situation :-)  (as I slowly build up the package I am working on, and tidy the functions into nice workable and maintainable code, I _want_ the Collate entries to be changed to reflect my latest file structure.) But if someone else has chosen to create their Collate entries by manually editing the DESCRIPTION file instead of using the roxygen2 directives, this will wipe out their entries, and make them unhappy :-( It may need a bit more work to figure out which situation applies and hence to _guess_ what the user actually wants to do.  Regards Geoff PS This has been a really good example for me to appreciate the value of the testthat approach to development.  I figured this out only after I started to try and work out why some of the existing expectations in were failing after I added the call to in my forked branch of devtools. # Edited in thoughts about possible approaches I can think of three possible approaches, none feel really good.  The last one (3b) seems the least worst to me. ## Options1. Mandate that if the collate order matters to your package and you want to use devtools then either: 1a. You must use and cannot edit the DESCRIPTION file collate field by hand or 1b. You cannot and must edit the DESCRIPTION file collate field by hand2. Add a new argument to devtools::load_all which indicates whether or not you want the collate field to be generated from directives; make sure that all internal uses of are aware of this, and pass the appropriate argument through3. Do your best to guess what the package builder wants," as follows | \'@includes update_collate update_collate @includes @includes update_collate""'",,,,,,,,,,,,,,,
devtools,623,closed,8,2014-10-19 22:11:35,1437.75,,1,,"b'b"" If there are no directives", roxygen shouldn\'t touch the collate. If it does," it\'s a bug.""'",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,623,closed,9,2014-10-19 22:11:35,131.6,,1,,"b'b"" I think there is a bug in the version of I am using then. If I have a test package with the following DESCRIPTION file   and then run roxygen2::update_collate() on it  the DESCRIPTION file becomes i.e. the collate entry is removed rather than nothing happening (there are no in a.r or b.r)Here is the sessionInfo from my run. I\'ll file an issue for roxygen2 (after I check that I am using an up to date version of roxygen2)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,623,closed,closed,2015-01-12 19:44:12,1288.65,3,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,623,closed,10,2014-10-19 22:11:35,1101.12,,1,,"b'b"" Hi @hadley  Not sure if it is the correct protocol to comment on a closed issue but I\'d like to reopen the issue / suggest an additional change. The (from pull request #649) recognises and processes the generated collate order is still failing", even though load_all now includes a call to  . It appears that as well as calling to create / refresh the Collate field in the DESCRIPTION file," also needs to refresh the entry in the list / structure so that the remainder of the code is aware that the collate order has been generated / refreshed and is (possibly) non-alphabetical. The following extra line (after the commented explanation) does this   ""'",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,623,closed,11,2014-10-19 22:11:35,1109.62,,1,,"b""b' Can you please refile a pull request with that change and the tests?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,623,closed,12,2014-10-19 22:11:35,1141.2,,,1,"b""b' Sure", I\\xe2\\x80\\x99ll be happy to. Will be later today (my time) before I get chance to make sure I\\xe2\\x80\\x99ve got everything neat and tidy Geoff From: Hadley Wickham [mailto:notifications@] Sent: Thursday," 15 January 2015 8:22 AMTo: Cc: Geoff99Subject: Re: [devtools] devtools::load_all() may fail when S4 class definitions are in different files (#623) Can you please refile a pull request with that change and the tests? \\xe2\\x80\\x94Reply to this email directly or view it on GitHub url  .  url  '""",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,623,closed,13,2014-10-19 22:11:35,1324.95,,,1,"b""b' Please see pull request #649  Happy to make any adjustments you want Geoff'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,623,closed,14,2014-10-19 22:11:35,886.27,,1,,"b""b' This old issue has been automatically locked. If you believe you have found a related problem"," please file a new issue (with reprex) and link to this issue. '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,623,closed,-,-,-,3,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,649,closed,opened,2014-11-16 01:50:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,649,closed,title,2014-11-16 01:50:28,00:00,,1,,"b""b' Fix and associated tests for issue #623 (S4 and load_all) by calling roxygen2::update_collate'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,649,closed,body,2014-11-16 01:50:28,00:00,,1,,"b'b"" This proposal is to add a testthat is aware of and uses any directives in the code for the package being loaded.  **(Update 16/12/14** It also includes the fix itself", I won\'t bother with the separate pull request for that now)**It is related to issue #623 and a proposed fix in pull request #648. Due to my inexperience with git the code from pull request #648 is also included.  If that causes problems, please let me know and I will sort it out. Pls see the caveat in PR #648 which should not be applied until issue #302 has been resolved (see PR #303 and PR #304 for proposed fixes). **_Updated 9 Jan 2015 the necessary fix to roxygen2 was included in a recent release of roxygen2, so this caveat is now obsolete).**_ The testthat uses a copy of the template package ( ) in created using a utility function  .  Working on a copy insulates the test package template from any permanent side effects of (viz changing the DESCRIPTION file).  I contemplated placing  in utils.r, and amending a number of the other testthats in the devtools test suite to work off copies of their test package templates as a safety measure, but decided I was getting (way) too far ahead of myself," and should seek comment and feedback on the pull requests I have submitted before doing anything else. Geoff""'",,,,,,,,,,,,,,,,,,,,,
devtools,649,closed,1,2014-11-16 01:50:28,1350.67,,1,,"b'b"" Closing (temporarily) pending understanding more about the _polite_ way of managing inter package dependencies (when both packages are on development branches"," and this fix depends upon a pull request on the other package which hasn\'t yet been accepted). See comment in pull request #648 for details (of what I need to learn more about) Geoff""'",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,649,closed,closed,2014-11-19 00:21:08,1350.67,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,649,closed,2,2014-11-16 01:50:28,437.07,,,1,"b'b"" Hi @hadley  Now that has been fixed in roxygen2 (4.1.0) this proposed change to load_all (essentially just a one-liner to call ) should fix #623 ", so I\'m reopening this pull request .  I (think I) have brought the pull request code up to date with other changes to devtools that have been committed since I first wrote it. There is a bit of a hack in the call(s) just before the actual fix, to make sure that the installed version of roxygen2 is up to date enough.  The hack is necessary because there is a discrepancy (bug), as at R3.1.2,  in the documentation of the argument to  , and hence to as well.  The bug has been accepted and I believe it will be fixed in a future release of R. (As an aside I believe there are some other gaps in the version checking that does of required packages but that\'s a story for another place and day). The remainder of the code is a to make sure that the insertion of into the code is having the desired effect for packages where there are  s in the code.  For extra security I should probably also have added add some tests that this change does not break packages where there are no  s but I know those checks were part of the upgrade to roxygen2. Happy to react to any comments," suggestions or other feedback. Hope this is useful Geoff PS I almost wonder whether roxygen2 should be _upgraded_ from suggests to imports (even if only a few functions are  ed into the NAMESPACE file) but I don\'t really know enough about the rationale for choosing suggests over imports for roxygen2 in this case to make a strong argument for the change. ""'",,,,,,,,,,,,,,,,,,,,,
devtools,649,closed,reopened,2014-12-16 07:38:12,437.07,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,649,closed,3,2014-11-16 01:50:28,968.93,,1,,"b""b' Temporarily close this pull request while I bring my forked copy of devtools up to date with the latest official development version of devtools '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,649,closed,closed,2015-01-15 23:47:08,968.93,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,649,closed,4,2014-11-16 01:50:28,65.62,1,,,"b'b"" Hi @hadley  As promised yesterday. This pull request contains a  processes files in the correct collate order. It also contains a fix for itself", so that after has  the collate order in the DESCRIPTION file, the entry in the structure (list) is also refreshed and hence passes the test  :-). Finally, I have taken the liberty of adding a check that the version of roxygen2 is up to date, since if it is not, the older version of update_collate messes up packages which use a manually created Collate entry.  I found out the hard way that this is particularly _nasty_ since the place where I have found most manually generated collate entries is in dummy packages in s and if the collate entry is altered unintentionally, the test no longer does what it did when it was first coded :-( .  The version check is a bit ugly, since there is a bug in the current version of R (3.1.2) which I have been told will be fixed in the next release.  If you\'d like me to remove or adjust this version check, just say. PS The explicit version check seems to be necessary since R 3.1.2 (on my Windows machine) only does version checks on imports packages when it comes across a reference to them in the NAMESPACE file, and does not appear in the NAMESPACE file," since uses the  syntax. Geoff""'",,,,,,,,,,,,,,,,,
devtools,649,closed,reopened,2015-01-16 00:52:45,65.62,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,649,closed,5,2014-11-16 01:50:28,337.12,1,,,"b""b' Correction to  ~~The version check is a bit ugly", since there is a bug in the current version of R (3.1.2) which I have been told will be fixed in the next release.~~  I have tidied up the versionCheck code after reading through the bug fix in R itself," and figuring out that the code I had originally written was more elaborate than needed.'""",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,649,closed,6,2014-11-16 01:50:28,1120.78,1,,,"b'b"" Hi @hadley  Many thanks for looking over this pull request so quickly. I\'ve removed the message from the  ", and deleted the explicit version check on  . I am still nervous about deleting the roxygen2 version check, because although I cannot build devtools with an outdated version of roxygen2, I can install it in a library which has an outdated version of roxygen2 and run it with that outdated version.  I can supply an example if that would be useful.  It is because of a bug (OK perhaps a design feature) in how base R (as at 3.1.2) does (or doesn\'t do) dependency checks on Imports packages (dependency checks are **only** applied to DESCRIPTION file Imports packages which are also mentioned in the NAMESPACE file).  I\'ll accept whatever you decide is best," of course :-) Geoff""'",,,,,,,,,,,,,,,,,,,,,,,
devtools,649,closed,7,2014-11-16 01:50:28,949.98,,1,,"b'b"" I\'m not too keen on working around bugs in base R. I think this is unlikely to cause problems in practice.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,649,closed,8,2014-11-16 01:50:28,922.02,,,1,"b'b"" Sure", no worries.  Makes sense as a strategy to me. I have tried raising the issue on the R-Bugs site," but I don\'t think I\'ll get a reaction.  I need (lots!) more skill to write **concise** but helpfully precise bug reports.  I\'ll get better. Keep up the great work on devtools (and all the other packages).  I really appreciate it (and am learning heaps from seeing your \'style\') Geoff PS The pull request already has the workaround removed""'",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,649,closed,closed,2015-01-26 14:28:04,815.32,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,649,closed,-,-,-,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,689,closed,opened,2015-01-08 18:39:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,689,closed,title,2015-01-08 18:39:31,00:00,,1,,"b""b' source_gist() function not working'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,689,closed,body,2015-01-08 18:39:31,00:00,,1,,"b""b' When I try to run  similar to the package example  "," R gives an error:'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,689,closed,1,2015-01-08 18:39:31,72.57,,1,,"b""b' What OS are you using?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,689,closed,2,2015-01-08 18:39:31,85.87,,1,,"b""b' Windows 7 Enterprise SP1 & if I run it on Mac OSX 10.10 I get:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,689,closed,3,2015-01-08 18:39:31,40.93,,1,,"b'b"" Make sure you have the latest versions of RCurl and httr.  The OS X problem doesn\'t sound like it\'s coming from devtools.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,689,closed,4,2015-01-08 18:39:31,1160.15,,,1,"b'b\' **Updated packages & tried:**source_gist(""url "") **Got:**Sourcing url SHA-1 hash of file is eeb9a91d9e3c46d96e0da51c22b6f81aaf9e9c1c  Error in function (type", msg," asError = TRUE)  : SSL certificate problem: unable to get local issuer certificate **Clicked ""Show Traceback"" & got:**11 fun(structure(list(message = msg", call = ()), class = c(typeName,GenericCurlError,error,"condition""))) 10 function (type, msg, asError = TRUE) {  if (!(type)) {    i = match(type, CURLcodeValues) ... 9 curlPerform(curl = curl, .opts = opts, .encoding = .encoding) 8 getURL(url, headerfunction = headers$update) at C:\\\\Users\\\\t0lau001\\\\AppData\\\\Local\\\\Temp\\\\RtmpeyFTvT\\\\file17d811f1783f#157 NISTBeaconResponse(ts) at C:\\\\Users\\\\t0lau001\\\\AppData\\\\Local\\\\Temp\\\\RtmpeyFTvT\\\\file17d811f1783f#496 eval(expr, envir, enclos) 5 eval(ei, envir) 4 withVisible(eval(ei, envir)) 3 source(temp_file, ...) 2 source_url(url, ..., sha1 = sha1) 1 source_gist(""url "") \''
devtools	689	closed	5	timothyslau	2015-01-08 18:39:31	4.07		+1		b'b"" This might be an issue with the Gist code rather than **source_gist** I\'m not sure how to tell.""'
devtools	689	closed	6	timothyslau	2015-01-08 18:39:31	1.98	+1			b""b' Scratch that, It is an issue with the gist, not source_gist. Sorry to bother you.Although, if you had a fix for the function it would be appreciated ;)'",,,,,,,,,,,,,,,,,,,,
devtools,689,closed,closed,2015-02-13 17:25:05,1365.57,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,689,closed,7,2015-01-08 18:39:31,4.95,,1,,"b""b' Linux vs Windows issue apparently ;(url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,689,closed,reopened,2015-02-13 17:30:02,4.95,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,689,closed,closed,2015-02-13 17:30:03,0.02,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
