REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,733,closed,-,-,-,4,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,opened,2012-08-20 06:37:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,title,2012-08-20 06:37:12,00:00,,1,,"b""b' Winxp compile fix'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,body,2012-08-20 06:37:12,00:00,,,1,"b""b' Hello! Fixed compilation for Windows operating systems.major1. Excluded __cdecl compilation flags", since  would not import functions from openssl dlls.2. For Windows XP call to inet_pton changed to WSAStringToAddressA, since Windows XP does not support this function.minor1. Projects in deps/\\\\* are created as static libs. Compilation was checked for Windows XP, Windows 7, Solaris 11, Sabayon 9 with Cmake 2.8 and Fedora 12 with CMake 2.6. All tests by libgit2_clar pass," except for Windows XP.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,1,2012-08-20 06:37:12,2.55,,1,,"b""b' This pull request [fails]url  (merged 4aa79766 into 6cb64ce3).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,2,2012-08-20 06:37:12,52.78,,,1,"b'b"" Well", Travis CI seems to miss ranlib," that\'s why the test build failed. I hav just downloaded MinGW and used it to compile for Windows XP compiles OK (but fails some tests).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,closed,2012-08-20 07:32:33,55.35,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,reopened,2012-08-20 07:32:38,0.08,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,3,2012-08-20 06:37:12,2.85,,1,,"b""b' This pull request [fails]url  (merged 4aa79766 into 6cb64ce3).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,4,2012-08-20 06:37:12,129.83,,,1,"b'b"" What\'s the advantage of building the dependencies as static libs if we\'re going to be linking them in anyway? The movement of the MSVC options makes the differences harder to read. Why did you move it? Commenting out the precompiled headers looks like a local optimisation that shouldn\'t make it upstream. I don\'t get the problem", either, works. Do we need all those defines? It\'s good to get OpenSSL linking," but what about the comment above the setting that says that not setting it causes problems with the CRT? The commit doesn\'t explain why that warning is dismissed. The last commit simply undoes a change from the previous commit. Please squash them together.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,5,2012-08-20 06:37:12,25.03,,1,,"b'b\' ""What\\\'s the advantage of building the dependencies as static libs if we\\\'re going to be linking them in anyway? The movement of the MSVC options makes the differences harder to read. Why did you move it?""This is not strongly needed"," when compiling with command line tools. But cmake -G ""Visual Studio xxx"" . creates project files for git2 and messes up deps/\\\\* files with the ones", included in git2 project. If we create separate projects for deps/*, we may focus at git2 files in Visual Studio IDE (well, it was convenient, when I was discovering," why  does not import from openssl dlls). ""Commenting out the precompiled headers looks like a local optimisation that shouldn\\\'t make it upstream. I don\\\'t get the problem", either," cmake build . works.""To build with nmake utility successfully"," I commented out precompiled headers. It seems the command sequence for creating precompiled headers should be changed (I can\\\'t say right now how). ""Do we need all those WINVER defines?""I use Windows XP and Windows 7. The _WIN32_WINNT define should be set to switch between WSAStringToAddress() and inet_pton() as Windows XP does not support the latest. Concerning WINVER", I don\\\'t think this is a vital define," but at MSDN they accompany each other. ""It\\\'s good to get OpenSSL linking"," but what about the comment above the __stdcall setting that says that not setting it causes problems with the CRT? The commit doesn\\\'t explain why that warning is dismissed.""I have never had (or heard) problems linking MSCRT. Can you point me out for some? And the problem is: using __stdcall interferes linking with any other library (at least using MSVC). ""Please squash them together.""Excuse me? You mean integration?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,6,2012-08-20 06:37:12,90.73,,1,,"b""b' This pull request [fails]url  (merged 74ba307c into 6cb64ce3).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,7,2012-08-20 06:37:12,9.93,,1,,"b'b\' ""Please squash them together.""As you say.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,8,2012-08-20 06:37:12,0.47,,1,,"b""b' This pull request [fails]url  (merged 63fb434b into 6cb64ce3).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,9,2012-08-20 06:37:12,179.22,1,,,"b'b"" There was discussion some time back that not using would break any callbacks we give to Windows. There\'s also the issue with linking the bindings", which may need to be told or use something similar. @nulltoken @xpaulbettsx  is there something there, or can we disregard this? It feels like we keep jumping between the conventions. Even if the warning is bogus, that should be stated.You can build with nmake if you want, but the project uses CMake and the precompiled headers save time when building on Windows. If it\'s such a big deal to build with CMake instead of nmake, adding an option might be desirable, but it shouldn\'t be mixed in with a commit that does other things.Windows 7 surely supports  ," no? Why can\'t we use that one for Windows and for the other OSs? That would simplify the logic quite a bit.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,10,2012-08-20 06:37:12,20.72,,1,,"b""b' @carlosmn more information on this topic is available at #3 and #356'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,11,2012-08-20 06:37:12,78.3,,1,,b'b\' ...would break any callbacks we give to Windows. MSDN clearly declares callback functions, programmer has to define the callback with exact declaration. No need to declare the WHOLE set of functions in a program to be __stdcall (exactly, what is done by /Gz switch with . BTW, is it done with mingw or in unix-like oses or for Mono?). An article of July 2003 url  clearly states, that C# programmer may point out the calling convention for an imported DLL (Optional DllImportAttribute Properties: CallingConvention). You can build with nmake if you want, but the project uses CMake... I use CMake to generate makefiles for different targets," one of them is nmake: cmake -G ""NMake Makefiles"" ... Why can\\\'t we use that one for Windows... Hm", that\\\'s just one of plenty decisions. I think it may be handy in the future to have precise _WIN32_WINNT, but your remark makes sense.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,12,2012-08-20 06:37:12,25.58,,1,,"b'b"" That article (and more specifically that part) does not talk about what we\'re doing. The problem isn\'t calling C functions from the bindings"," but calling C# code from C.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,13,2012-08-20 06:37:12,32.4,,1,,"b""b' ...calling C# code from C. url I think libgit2sharp has some work to do about bindings"," not libgit2.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,14,2012-08-20 06:37:12,9.85,,1,,"b'b"" If that works cross-platform"," then it looks like it\'s solvable.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,15,2012-08-20 06:37:12,18.48,,1,,"b'b"" @igor-gorbunov Can you tell me the specific thing you\'re trying to do that you cannot do right now because it is  ?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,16,2012-08-20 06:37:12,12.68,,1,,"b'b"" I was trying to build libgit2 using cmake .. && cmake build . on Windows XP with Visual Studio 2005. The first problem arised I had no OpenSSL installed. When I installed OpenSSL and cmake found it\'s libs",  could not import a single function from OpenSSL\'s dlls (by means of ). I tried it in with different combinations of  Studios. Finally, I discovered that the switch /Gz interferes the import of dll functions. That seems the  must also be compiled as __stdcall (I haven\'t tried though). The problem may repeat if lbgit2 is to be compiled against .Anyway," this is weird to have git2.dll compiled under MSVC using __stdcall for all the calls and not using __stdcall for mingw.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,17,2012-08-20 06:37:12,647.63,,1,,b'b\' According to MSDN, is available since Windows 2000, so we should use it on Windows this way," we won\\\'t require that #ifdef\\\'s for newer Windows versions and can simply (continue to) rely on the fact that all ""windows.h""-defined functions are available from Win2000 upwards.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,18,2012-08-20 06:37:12,15.07,,,1,"b'b"" Okay", great. It sounds like we have a few concrete changes to make at this point. @igor-gorbunov would you be willing to adjust a few things to move this forward?1. Update to use your new version on all Windows builds, without differentiating between the versions. It sounds like it should work everywhere. :sparkles:2. Remove the code that distinguishes between Windows versions. I realize we may need it at some point in the future, but we would all like to keep things simple for as long as possible.3. Please move the platform specific configuration flags in the main  back into the original position so it is easier to see your changes. Relocating the section makes it harder to review the details of what you actually changed and just adds noise to the patch. We will still have to resolve what we\'re doing about and the precompiled header flags, but if you can fix up the above three things," it should simplify the patch here and move us closer to a mergeable patch. Would you also make a note of what version of CMake you\'re using? I want to make sure that none of the Visual Studio project file issues stem from an old CMake. Thanks!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,19,2012-08-20 06:37:12,3.03,,1,,"b'b"" @arrbee Ok"," I\'m working on it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,20,2012-08-20 06:37:12,20.0,1,,,b'b\' @xpaulbettsx, it probably starts with this comment: of which I personally still think that it is bullshit. Because it\\\'s not the CRT that has any problems with vs.  . libgit2 compiles and runs fine using  . This comment should really state the reason, _why_ we sometimes (!!!) want a __stdcall build: Because it allows us to do PInvoke from .NET\\\'ed code. I\\\'m emphasizing the _sometimes_ here  so much, since folks seem to forget, that the Windows world consists of more than just .NET.If I wanted to link anything against libgit2 compiled with /Gz, I would have to turn on /Gz for _my_ code and for almost all of the code I externally depend on (as @igor-gorbunov stated in this PR, it causes problems even for libgit2 itself). Maybe I\\\'m a bit fundamental here, but that /Gz ought to be removed at all from the compiler switches. It\\\'s a _fast, yet very silly_ way to make _some_ things work (but teaches a lot of other things to fail). Since this topic pops up every now and then (including my own worries, this is the 3rd time i remember since I\\\'m watching libgit2 closely), maybe we _should_ find the time and make it finally right. Where right means: Being able to expose our API either with stdcall or cdecl, not depending on a compiler switch. Like in: Notice, that this does state the calling convention explicitly for the exported function _and_ it\\\'s callback (the former is obvious while missing the latter would result in randomly-looking crashes). We still would have to leave LIBGIT2API (Maybe find a better name then," Microsoft named their decl-macro just ""WINAPI"") out on functions with variable parameters", though. But these can\\\'t be used form .NET anyway. As for a very specific thing: Try to link any C++ project to libgit2 compiled with /Gz without using /Gz on the C++ code (which is rather rarely used in C++).\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,closed,2012-08-21 06:55:06,1402.47,2,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,21,2012-08-20 06:37:12,103.8,,1,,"b'b"" Why is it closed? Have I done something wrong?The C language has standard rules for calling conventions. No need to define blah-blah-blah. All the modern languages are aware of the C calling conventions and must have mechanisms to call C functions and provide callbacks to these functions (if not this is not the C language\'s problem).See also [libgit2sharp #205]url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,22,2012-08-20 06:37:12,119.1,,,1,"b'b"" Cool to see that it is indeed possible to use cdecl functions from within .NET code. What about Pascal / Delphi? Is there still some Delphi around which is not .NET based and requires STDCALL Calling-Conventions? Given that"," could somebody be so kind to explain me why we cannot follow @igor-gorbunov \'s intention and remove the support for OPTION( STDCALL ....)?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,23,2012-08-20 06:37:12,131.4,,1,,"b""b' Please"," follow [#888]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,885,closed,-,-,-,2,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,923,closed,opened,2012-09-10 15:12:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,923,closed,title,2012-09-10 15:12:36,00:00,,1,,"b""b' WIP Add git_config_level support when handling config files'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,923,closed,body,2012-09-10 15:12:36,00:00,,,1,b'b\' This is linked to libgit2/libgit2sharp#161 and libgit2/libgit2sharp#162. The current code is currently in a very  shape, but as always, I\\\'m all for a little feedback if you have better ideas on how it should be done. What I am aiming at is:Being able to specify a when adding a file to a  Retrieving this information when getting a config value (this would be done by making the get methods return a  , which contains the key, the value and the store of the config element)Being able to specify a config store when calling (should there be an overload that takes no config store?)Being able to specify a config store when calling (should there be an overload that takes no config store?)Being able to specify a config store when calling (the existing overload which takes no config store should keep looking in all config files based on the priority) I already:Modified and to get the config store informationModified to send a in the callback Current  that I have, and would love to hear your ideas:I think priority and config store are two different things. I tried playing with the idea of keeping only the config store notion, but I thought I didn\\\'t feel rightCurrently, it\\\'s possible to add several config files with the same priority. I\\\'m not really willing to change that. However," this raises the question of ""Can we have several config files with the same config store defined?"" (if yes", would this mean returning EAMBIGUOUS in the  methods?) =I currently have a (used in submodule.c for example). I\\\'m still wondering if I need it. I\\\'m sure I\\\'m missing other things yet. I will continue working on this and try to provide something consistent. Thanks!\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,923,closed,1,2012-09-10 15:12:36,1052.93,,1,,"b'b"" Latest progress:====Following my thoughts given in the first comment of this PR:I don\'t think we need a afterall", gonna remove it soon unless I finally find a usage for itAfter two days of playing with this idea, I now tend to think that priority and config_store may be the same thing. Maybe we can remove the priority thing, keep only the store enum," and document it so that the clients know that libgit2 will resolve config keys with this priority: LOCAL =""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,923,closed,2,2012-09-10 15:12:36,1012.13,1,,,"b'b\' Your concept of ""store"" and the existing priority do serve the same purpose. For the user-visible interface I don\\\'t really like either name"," though. Something like ""level"" or so seems more appropriate (but whatever). We\\\'d define the three standard ones (with the names given in the store enum) in libgit2", which the user can take as-is or ignore depending on what they\\\'re looking for. There is no need for this  , as git doesn\\\'t define it, and if the user needs it, she can define her own values. As for adding two files with the same priority, I believe it should replace the existing one. @nulltoken may feel a bit different (something about tracing the origin of odd errors if your config suddenly loses a whole config file). I don\\\'t like breaking by requiring a new parameter that most users have no use for; but I\\\'m sure we can find something.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,923,closed,3,2012-09-10 15:12:36,792.07,,,1,"b'b"" Thanks for the comments @carlosmn !I renamed to  ", is it OK with what you had in mind?Thanks! It\'s removed!Ack, I had already made it so that we return a before reading your comment. I felt that returning an error when adding two files with the same priority would make it more obvious to the clients about what is happening. Maybe it means we should be able to remove an existing config_file (using a new function in the API), or maybe add a bool to the existing to override the error and always replace (some kind of  )?This is exactly what I ended up thinking! I feel that:the existing currently have the right behavior (looking first in local, then global, then system) =the existing currently have the right behavior too (they only update in the local ) In the latest push, I added the function. Here is what I\'m planning to do next:Add new API functions =Add new API function =Expose the parse functions (for int32/64, bool), so that if the client gets a config_entry," he can just call the parsing methods instead of calling back the  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,923,closed,4,2012-09-10 15:12:36,1407.17,,1,,"b'b"" Latest progress:Added  Added  Added  Exposed parsing functions ( ",  ,  ,  ) I also fixed a bug related to config files having no newlines at the end (separate commit). In the previous behavior, adding a variable to such a file was appending the new variable to the last previously existing variable. Remaining things to do:Check if we need a for the multivar Add a bool to the ? What do you think about the new functions added to the API? Also, I didn\'t add tests for the parsing functions," as they are already covered by config-related tests. Do you think they should have tests on their own?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,923,closed,5,2012-09-10 15:12:36,147.77,,1,,"b'b"" Latest progress:Added  . I didn\'t add a method for the because as it returns a  ", the store can be easily retrieved by the client.Modified the behavior of  . It was previously setting the var in all files, whereas it is now only setting the var in the local file.Added as a parameter to  , for when you want to replace an existing for a given level. @carlosmn I think I did all I could think of. When you have time," would you be so kind as to perform a review?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
