REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1357,closed,9,2013-07-26 19:03:51,76.88,,,1,"b'b"" Nice", then I\'ll move the deprecation definitions back to Deprecator class, remove the Deprecation subclasses and keep the process of them in Deprecator," just moving the definition responsabilities to Deprecation class...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1357,closed,10,2013-07-26 19:03:51,500.48,1,,,"b'b"" My goals with #1163 were:1.  Minimize the amount of code dealing with deprecated features in update to date classes2.  Create a central place with all the deprecated code to make it easy to remove if they get dropped3.  Standardize the messaging and code This does 3 well but not 1 and 2. If you shrink it down to one class I think it will work. I would have broken this commit up into a few smaller ones. I found it a little hard to parse. If you have more commits it\'s easy for people to follow your flow and get into your point of view.  That said I think you\'re more on the right path then I was :+1: ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1357,closed,11,2013-07-26 19:03:51,559.15,,,1,"b'b"" Yep", I see now @jpiasetz (=Thank you," I\'ll commit again when I conclude the simplification of it...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1357,closed,12,2013-07-26 19:03:51,528.1,1,,,"b'b"" Sorry for the delay to this commit... I\'ll check that Travis error""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1357,closed,13,2013-07-26 19:03:51,10.2,1,,,"b'b"" I\'m angry with myself :disappointed: I\'ll fix this in the weekend :laughing: ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1357,closed,14,2013-07-26 19:03:51,977.28,,1,,"b""b' Someone else is looking at this?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1357,closed,closed,2014-03-17 19:49:22,45.52,4,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1357,closed,reopened,2014-03-17 20:04:03,14.68,4,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1357,closed,15,2013-07-26 19:03:51,426.42,,1,,"b""b' Where does this stand? Does it just need some clean up?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1357,closed,16,2013-07-26 19:03:51,28.42,,1,,"b""b' Feels a little over-complicated for our purposes. What do you think"," @mattr-?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1357,closed,17,2013-07-26 19:03:51,277.37,,1,,"b'b"" Agreed. Heart\'s in the right place but it\'s a bit too complicated.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1357,closed,closed,2014-03-18 02:13:42,369.65,4,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1357,closed,-,-,-,4,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1359,closed,opened,2013-07-28 18:41:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1359,closed,title,2013-07-28 18:41:24,00:00,,1,,"b'b"" Requesting permission to use \'s logo""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1359,closed,body,2013-07-28 18:41:24,00:00,,,1,"b'b"" Hi", I am building my , (/) and I\'d like to use your logo. This is a page where I show off the technologies which I use to build websites," and I\'d like to include jekyll too. Of course I will give credit to you by placing a link under the image to . Thanks! p.s: this is the page it would be displayed on if you\'re lazy :)![jekyll logo context]url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1359,closed,1,2013-07-28 18:41:24,21.42,,,1,"b'b"" @Tharline"," the Jekyll\'s license is MTI (read [license file]url  that allow you to copy even the code. Right @parkr?  I think you can feel free to get the image and it would be very nice if you place a link to jekyll\'s site :smile:""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1359,closed,2,2013-07-28 18:41:24,3.2,,,1,"b""b' Glad to hear this"," thank you! :smile: '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1359,closed,closed,2013-07-28 19:06:01,24.62,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1359,closed,reopened,2013-07-28 19:06:07,0.1,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1359,closed,closed,2013-07-28 19:06:16,0.15,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1359,closed,3,2013-07-28 18:41:24,58.88,,,1,"b""b' @Tharline Feel free to use the logo to refer to our project! We only ask that you not use it as the logo for your own project :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1359,closed,4,2013-07-28 18:41:24,63.2,,,1,"b""b' Great", thanks! :smiley:  P.S: I simply LOVE Jekyll, thank you for doing this :smile: (btw, I always refer to  on sites I build," most of the time in )'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1359,closed,5,2013-07-28 18:41:24,71.4,,,1,"b""b' Great"," thanks for referring to us. We are delighted you like Jekyll! :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1359,closed,-,-,-,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1395,closed,opened,2013-08-07 23:14:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1395,closed,title,2013-08-07 23:14:19,00:00,,1,,"b""b' Continue work on command'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1395,closed,body,2013-08-07 23:14:19,00:00,,1,,"b""b' Looks like @Schoonology is no longer working on his PR (#1148) so I wanted tocontinue work on this stuff here.[x] Implement command[x] Implement class (or something similar)[ ] Write tests for class[ ] Write integration features for writing Idea:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1395,closed,1,2013-08-07 23:14:19,43.65,,,1,"b'b\' Wat. There\\\'s no way we want to be in the business of hard coding certain ""blessed"" YML attributes that you can pass via command line. That\\\'s a giant rabbit hole to start down. What if the syntax was with two changes:1. Pass immediately after format... assume I\\\'m giving you a title... what\\\'s the downside if title is required?2. Any flag passed is converted to a YML . so works", but is just as supported. Another idea: What about supporting YML defaults like Prose does via  ? Every time I write a post, there\\\'s ~10 YML fields I\\\'ll need to copy over (layout, comments, author, published, etc.). Would be awesome if we could just consume Prose\\\'s customizations or something similar so the command isn\\\'t 10 feet each time it\\\'s run.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1395,closed,2,2013-08-07 23:14:19,206.93,,,1,b'b\' @benbalter I like that idea. On [Jekyll Themes,"]url  I use a few ""non-blessed"" YAML keys like ""demo"" for the URL where a theme demo could be found and ""thumbnail"" for the associated image\\\'s filename. It\\\'s a little unwieldy if you\\\'re not just copying an old post manually.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1395,closed,3,2013-08-07 23:14:19,359.57,,1,,"b'b"" @benbalter That\'s a good idea", but with Commander and OptionsParser in general, it\'s impossible to accept all options. For all unspecified options, one will receive a  . The two options which remain are (1) specify ERB files to read in, parse, and write," or (2) keep all the yaml you want in your posts in your  . The latter sucks so the former is probably the best way to go.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1395,closed,4,2013-08-07 23:14:19,842.43,,1,,"b""b' Since this also involves drafts"," related discussion: #1469'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1395,closed,5,2013-08-07 23:14:19,1093.78,,,1,"b""b' Do we still think this is good to have bundled with Jekyll itself or have other tools filled the void satisfactorily?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1395,closed,6,2013-08-07 23:14:19,245.43,,,1,"b'b"" I think that it\'s a good idea to have something standardised like this either in Jekyll core (preferable in my opinion) or available easily as a plugin. Is there anything available that isn\'t just people instrumenting around jekyll? I used to have a rake task that did something similar for instance.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1395,closed,closed,2014-03-17 19:49:22,1235.05,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1395,closed,reopened,2014-03-17 20:00:45,11.38,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1395,closed,7,2013-08-07 23:14:19,1403.87,,1,,"b""b' Going to take care of all of this in url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1395,closed,closed,2014-05-10 21:09:59,69.23,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1395,closed,-,-,-,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1399,closed,opened,2013-08-09 11:57:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1399,closed,title,2013-08-09 11:57:24,00:00,,1,,"b""b' Suddenly Liquid Problem showed up'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1399,closed,body,2013-08-09 11:57:24,00:00,,,1,"b'b"" I started working on my Jekyll site this morning when suddenly", after writing a new Test Post, the following error came up.  Well, I deleted the post it shows (which wasn\'t the post I created today) and the error is still up. I saw on the Liquid Problem on the [Troubleshoot site]url  but I\'ve no idea how to fix this and actually I have no idea what\'s wrong. Re-writing the highlight part to or doesn\'t change a thing, too. I do really wonder why this problem comes up suddenly, I didn\'t update my system or changed anything else. I\'d be happy if someone knows how to solve this problem," I\'ll continue researching and if it happens I can find a solution I\'ll post it here.  Thanks""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1399,closed,1,2013-08-09 11:57:24,3.52,,1,,"b'b\' Well that was fast. I accidentally created a ""doc"" folder while checking the Rdoc version via command line (rdoc -v doesn\\\'t show the version it does something else).  So if you run into the problem above", may check the directory before posting an issue. u_u \'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1399,closed,closed,2013-08-09 12:00:55,3.52,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1399,closed,2,2013-08-09 11:57:24,7.25,,,1,"b""b' Glad you figured it out!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1399,closed,3,2013-08-09 11:57:24,9.8,,1,,"b'b"" I was wrong. After a few minutes it came back and it\'s the Highlight thing. As soon as I remove all {% highlight %} blocks it works. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1399,closed,reopened,2013-08-09 12:17:59,17.07,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1399,closed,4,2013-08-09 11:57:24,16.15,,1,,"b""b' Again I found the bug"," this time the real bug. I over read an not-closed {% highlight %} tag. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1399,closed,closed,2013-08-09 12:34:07,16.13,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1399,closed,-,-,-,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1420,closed,opened,2013-08-15 06:41:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1420,closed,title,2013-08-15 06:41:32,00:00,,1,,"b""b' Working with multiple sources'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1420,closed,body,2013-08-15 06:41:32,00:00,,,1,"b'b"" I\'d love for Jekyll to support multiple sources", like so: As it stands now our repo\'s contents in Bootstrap are quite messy as documentation is mixed with other various repo contents and it\'s hard to discern the organization of files. The example above highlights what I\'d like to achieve: place our docs pages in a directory, keep the compiled CSS and JS files we generate and track via Git in  , and then have Jekyll build from both those. The current solution to this would be a build script or manually copy-pasta, but that sucks and puts the burden on others to solve. Given Jekyll already has the ability to specify contents to generate and exclude, I don\'t think this is too far fetched. Symlinks would solve this easily, but they aren\'t allowed in GitHub Pages. Perhaps there can be rules for GHP using Jekyll with select folders? Dunno the security risks there (perhaps @benbalter can weigh in). That failing," is it possible to allow for specifying an array of sources? ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1420,closed,1,2013-08-15 06:41:32,852.48,,,1,"b'b"" This is very interesting. I\'ve thought about it for the last couple days and I can\'t come up with any reason it shouldn\'t be an option. We allow one to specify multiple plugin directories", why not do the same for sources? Additionally, with #1389," one can ensure there is no overlap in output. Collision is my primary concern. It\'d be awesome to hear @benbalter\'s and @mattr-\'s thoughts on this as well.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1420,closed,2,2013-08-15 06:41:32,969.07,,,1,"b'b"" I see two distinct issues here: 1. Wanting to put Jekyll in a sub-folder within a larger project so that the project\'s directory structure is clear2. Wanting to allow Jekyll to read from two source folders ## Sub-foldering We want to encourage people to use Jekyll for project docs. That\'s the whole point. You can do the Bootstrap route and put the docs right in the folder", or you can have a separate gh-pages branch, which can cause all sorts of headaches. Not to mention, I think there\'s something huge to be said about versioning docs along side code, especially when you do tags / releases. You can put files any place you want (including a docs folder), and just use permalinks to move them to the proper place. The only limitation on this as far as I can tell is the folders (includes, layouts, etc.). What about some mechanism that allows Jekyll to look to and  ? Or maybe something that automatically sub-folders the site to as site root? ## Multiple source folders This is fine for core if it doesn\'t add too much complexity, but can you think of another use case? (Note: would need to change command-line behavior as well). We currently override this on Pages for practical (and security) reasons. Not sure how we could support it, unless it were a non-source config variable that specified sub-folders of the source (e.g, or or something). ## Building @mdo would native build support for less, etc. help your problem? (#1277) **Edit**: Thinking through this some more, I think either a config (which would be relative to source), or, even better, in terms of sane defaults, a boolean," which would essentially set what would be to or both is the best route to versioning Jekyll sites along side code.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1420,closed,3,2013-08-15 06:41:32,204.3,,1,,"b'b"" I had a long and thoughtful comment", but I hit Cmd-R instead of Cmd-T and it\'s gone. Here\'s the gist of it: Multiple sources just means we merge the list of files and folders from those subfolders and pass them to Jekyll as though they were in the same folder. I don\'t like the idea of the flag at all," and I don\'t really like either. How can Pages handle multiple sources?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1420,closed,4,2013-08-15 06:41:32,1092.65,,1,,"b'b"" I have a distribution of jekyll that I use for blogging [cimino]url  which uses path hacking to support [themes]url  While not exactly this"," it\'s a bit related in that I hack up support for  fallbacks. I can definitely see the use case in supporting multiple paths for a build.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1420,closed,5,2013-08-15 06:41:32,543.05,,1,,"b'b\' Any update on this? Personally I\\\'d prefer whatever implementation makes it easiest for me to say ""take stuff from here and there"," and turn it into a static site."" The listing of those specific directories makes most sense to me whereas booleans make me have to think about another abstraction of a rather straightforward feature: one folders", or two, three, etc. @benbalter Missed your comment to me\\xe2\\x80\\x94no, native support for LESS wouldn\\\'t help in this situation. This is about compiled dist assets, docs assets, and the docs pages themselves.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1420,closed,6,2013-08-15 06:41:32,31.95,1,,,"b""b' @mdo No update", still sitting on it. A weird edge case people are bound to try is which will lead to all sorts of confusion and duplication and outright anarchy. Do you think we should force the sources to be completely separate, i.e. one cannot contain another? As an implementation note, my assumption is that if you specify as your sources and have and  ," you see their source-relative paths in output (assuming no permalink): I can get to this sometime next week if no one else has time before then.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1420,closed,7,2013-08-15 06:41:32,7.83,,1,,"b'b"" One further comment is that will no longer be compatible with all plugins which make use of source-fetching. That is", if I wrote a plugin that lists a directory from source then my will fail with this new option unless we defaulted to  ," which isn\'t ideal. This backwards-incompatibility would indicate to me that we should wait until 2.0.0 to incorporate this feature.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,1420,closed,8,2013-08-15 06:41:32,3.32,,1,,"b""b' Yes.Yup", makes sense.Is there no way to maintain that by default, and only break this compatibility if is an array? Totally understand if not," and the need to wait to v2 then.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
