REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2415,closed,body,2013-04-19 19:42:14,00:00,,1,,"b""b' rather than having to specify the URL suffix", allow CI to automatically detect a suffix, store it within the URI class, and then remove it. Allows for multiple URI types within a single app," such as / / and /.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2415,closed,1,2013-04-19 19:42:14,138.28,1,,,b'b\' It would deffinately need a shorter name and FALSE as the default value yes. But what concerns me more is if this is appropriate at all. IMO, there are not many developers that would need to use multiple suffixes and for whoever uses one, it\\\'s a simple configuration option. Autodetection seems like an overkill and can generate false-positives what if a dot in my URI is an actual part of some input data? I can easily see this last question causing a few issues to be reported here. And to be honest," it\\\'s arguable if using a suffix is useful why bother doing ""black magic"" with it?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2415,closed,2,2013-04-19 19:42:14,36.12,,1,,"b'b"" it would be possible to extend the code further and have it only look in the final segment rather than the entire url", though i dont see it necessary as with the existing code, you know you have turned it on, and you know that the last part of your url is the suffix, otherwise why would this be turned on. the other option is to extend to provide an array of suffix possibilities to check such as array(\'html\', \'json\', \'js\', \'xml\', \'api\'....) so that no magic is required, but a full web app providing both a front end, and an api would be possible," and all parts being given correct file extensions. this would mainly be used by developers in a business environment where everything needs to be obvious as to what it does just by quickly looking at it and not going in to too much detail""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2415,closed,closed,2013-04-19 22:48:22,186.13,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2415,closed,reopened,2013-04-19 22:48:25,0.05,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2415,closed,3,2013-04-19 19:42:14,555.27,,1,,b'b\' First, I also think this applies to a tiny number of CI\\\'s users. And you can already use any suffix you want anywhere in your application by using routes. Second, enabling this option would allow any random extension to be added to any URL and the application would still return a valid response. That\\\'s the opposite of proper application design, and, in my opinion," definitely **doesn\\\'t** fall within the realm of ""obvious as to what [the application] does just by quickly looking at it"". The idea has some merit"," but it\\\'s too rough and ""flexible"" for integration.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2415,closed,closed,2013-04-20 11:07:07,738.7,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2415,closed,-,-,-,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2512,closed,opened,2013-07-03 09:47:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2512,closed,title,2013-07-03 09:47:34,00:00,,1,,"b""b' Query Builder documentation needs return information'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2512,closed,body,2013-07-03 09:47:34,00:00,,1,,"b""b' The documentation for the Query Builder needs information on what the various functions return in different scenarios ().'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2512,closed,closed,2013-07-03 09:47:58,0.4,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2512,closed,reopened,2013-07-03 09:47:59,0.02,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2512,closed,1,2013-07-03 09:47:34,1.73,,1,,"b""b' Unsure if there are other parts of the database documentation that need this information too"," but there most likely are.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2512,closed,2,2013-07-03 09:47:34,1405.62,,1,,"b'b"" Yes"," the documentation I referred to was in fact the one in this repo and not the 2.1.3 one. I\'ll take a look and see what I can do. I\'ve asked around briefly on IRC and nobody seems quite sure about the precise return values. I can simulate a successful database write and it but I\'m not quite sure how to simulate an unsuccessful one. I\'ll take a look at the source code directly and see what secrets it reveals.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2512,closed,3,2013-07-03 09:47:34,393.9,,1,,"b""b' Anything you need to know about return values is in the source code.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2512,closed,4,2013-07-03 09:47:34,1087.4,,1,,"b'b"" Most query \'building\' methods return $this (the query builder object) to be able to chain those methods. Generally", when the query has been \'build\', then the query is excecuted with one of the query excecuting methods e.g. insert(), update(),replace(), delete(), etc. Most return a result object, but indeed can return a boolean or query-string as well," which should be better documented.  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2512,closed,5,2013-07-03 09:47:34,1346.9,,,1,"b""b' I will go through the database docs ... there could be room for improvement! ps Not sure whether to consider documentation changes a bug or a feature"," hence the waffling on the labels :-/'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2512,closed,6,2013-07-03 09:47:34,21.23,,1,,"b'b"" It\'s neither.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2512,closed,closed,2014-11-25 21:02:48,674.82,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2512,closed,reopened,2014-11-25 21:04:43,1.92,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2512,closed,closed,2014-12-11 15:12:00,1087.28,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2512,closed,-,-,-,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2552,closed,opened,2013-07-23 14:34:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2552,closed,title,2013-07-23 14:34:47,00:00,,1,,"b'b"" Class \'CI_Controller\' not found""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2552,closed,body,2013-07-23 14:34:47,00:00,,1,,"b'b"" Fatal error: Class \'CI_Controller\' not found in  on line 233when try to use $CI =& get_instance();  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2552,closed,1,2013-07-23 14:34:47,0.15,,1,,"b""b' cc @narfbg '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2552,closed,2,2013-07-23 14:34:47,31.35,,1,,b'b\' Dude," POST SOME DESCRIPTION.1. Line 233 in  is a closing brace.2. Stop ""cc""-ing me I get notified of all issues", it doesn\\\'t matter if you mention me or not.3. This Log code is completely unrelated.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2552,closed,3,2013-07-23 14:34:47,10.13,,1,,"b""b' created a file named MY_ in  an put this code and you can see the error'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2552,closed,4,2013-07-23 14:34:47,11.67,,,1,"b'b"" Dude"," would you at least for once read what I\'m saying and not just copy-paste the same thing over and over with no details whatsoever? The following shows you how a COMPLETELY CLEAN installation of CI acts with your code: ![screenshot]url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2552,closed,closed,2013-07-24 00:50:17,615.5,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2552,closed,reopened,2013-07-24 00:55:05,4.8,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2552,closed,5,2013-07-23 14:34:47,567.87,,1,,"b""b' @narfbg  try set in  and let me know'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2552,closed,6,2013-07-23 14:34:47,632.07,,1,,"b'b"" Yes", this does trigger that error. And so does calling at specific points in Input, Router, URI, Benchmark, Config, Lang, Security & Loader classes. Your code tries to access a class that hasn\'t been declared at that point," so what did you expect?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2552,closed,closed,2013-07-24 11:28:01,632.93,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2552,closed,7,2013-07-23 14:34:47,67.65,,1,,"b""b' @narfbg i wonder why i can use  in MY_'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2552,closed,8,2013-07-23 14:34:47,73.0,,1,,"b'b"" Because the Loader is instantiated by CI_Controller\'s constructor. You wouldn\'t be able to use it in  "," or  .""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2552,closed,-,-,-,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,opened,2013-09-30 18:37:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,title,2013-09-30 18:37:48,00:00,,1,,"b""b' CodeIgniter Bypass'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,body,2013-09-30 18:37:48,00:00,1,,,b'b\' Hi Guys! I had a chance to test CodeIgniter against XSS attack. I have found few things that might be interested for you guys: I have created a test-bed here: url  The area is protected by CodeIgniter but for testing purpose OUTPUT reflects in Standard HTML, Script, Attribute and URL context. In the following manner," in my test-bed output reflects in different context. Output reflects here (Standard HTML Context): Output reflects in attribute context Output reflects in URL context Output reflects in script context The following injection will BYPASS CodeIgniter in ""attribute"" and ""URL"" context: \\\'; onmouseover=confirm(location);// OR \\\'; onmouseover=confirm(cookie);// In CodeIgniter\\\'s black-list you guys are checking against """" and """". The same purpose can be achieved by using cookie and location word! In above cases", if I inject  \\\'; onmouseover=alert();// I got the following output which stops XSS: Attribute context:  URL context: Also in Chrome, the following injection bypassed URL context only: j&NewLine;a&NewLine;vas&NewLine;cript:confirm(1); If I simply inject javascript:alert(1) then CodeIgniter works perfectly and removed javascript but in the above manner, injection works. Let me know, if I missed something :) Regards @soaj1664ashar\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,1,2013-09-30 18:37:48,34.48,,,1,"b""b' Hi again", Here is another CodeIgniter Bypass and this time it is in STANDARD HTML Context: After CodeIgniter pass, the above vector becomes: and it works like charm. Let me know in case you have any question. Thanks! Regards," @soaj1664ashar'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,2,2013-09-30 18:37:48,1115.77,,1,,"b""b' What version of CodeIgniter is this? Is this the newest development version or CI 2.1.4?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,3,2013-09-30 18:37:48,21.57,,,1,"b""b' Hi again", I have set-up the CodeIgniter from url I am not sure about this version but I have again checked the version of CodeIgniter available here: url  and it seems bypasses will work in this too. You can reproduce the bypasses as I have mentioned in my report. Thanks! Regards," @soaj1664ashar '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,4,2013-09-30 18:37:48,200.0,,,1,b'b\' Hi," By keeping in mind the regular expression that deals with stripping image tags in CodeIgniter: url  You are considering that after the word ""img"""," there should be an space but one can do stuff like that and it is still valid XSS vector and browsers render the following vector See Fiddle for vector: url  + another variation of above vector that works: url  CodeIgniter will convert the ""("" and "")"" signs into respective entities like and in JavaScript context"," they are perfectly valid. It means eval function will work and will execute the value of ""id"" attribute ", confirm(1). So at the end of day, the above XSS vector will bypass CodeIgniter\\\'s strip_image_tags function. Regards, @soaj1664ashar\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,5,2013-09-30 18:37:48,79.88,,1,,"b""b' So for at least some of the errors not having a space after the tag causes it to bypass XSS cleaning.Is that correct?EDIT: more specifically"," having a / after the tag allows there to be no space between the tag and attributes?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,6,2013-09-30 18:37:48,18.02,,,1,"b'b"" @DaveMC08 Yes in case of image strip function and vector bypasses it. In the following case"," I am leveraging CodeIgniter\'s functionality (remove style attribute but leaves onmouseover intact) to bypass it. Cheers @soaj1664ashar""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,7,2013-09-30 18:37:48,117.0,,1,,"b'b"" This pull request fixes the idea that a space can be substitued however"," I was unable to verify the inital post regarding:\'; onmouseover=alert(location);//bypassing the filter.  I am testing with the develop branch  and using xss_clean function from the controller.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,8,2013-09-30 18:37:48,21.73,1,,,b'b\' @DaveMC08 : I can see that now you have added / along with space.  As far as your question about: \\\'; onmouseover=alert(location);// is concerned, I try to explain. If I am using CodeIgniter for every context i.e., Standard HTML, URL, Attribute and Script context and attacker is able to inject the above line then the above injection will bypass attribute and URL context e.g., If you will input the above line in the following demo that has CodeIgniter Protection in all context: url  and if you will bring your mouse pointer over the attribute and URL context, you will see XSS alert box (Tested in Firefox). I haven\\\'t read the documentation regarding the goal of CodeIgniter. Is it ONLY for HTML-context? If yes, then you can ignore the above bypass. Just to explain my point, in case of htmLawed," I found the following line in their documentation: url  ""htmLawed is meant for input that goes into the body of HTML documents.""  If this is also the case with CodeIgniter then you may ignore but please mention somewhere that this is sort of limitation that CodeIgniter only works in STANDARD HTML CONTEXT. I hope it helps. Regards", @soaj1664ashar\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,9,2013-09-30 18:37:48,35.07,,1,,"b""b' We will probably want to bring in @narfbg to figure what the goal of the XSS filtering is.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,closed,2013-10-04 10:49:59,972.18,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,10,2013-09-30 18:37:48,769.42,,1,,"b'b"" I\'m not the author of the XSS filter"," but AFAIK it aims to filter everything.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,reopened,2013-10-04 10:50:49,0.83,2,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,11,2013-09-30 18:37:48,19.2,,,1,b'b\' @narfbg @DaveMC08 I have just found another bypass of CodeIgniter. In order to reproduce this bypass, make sure TURN-OFF XSS Auditor in Chrome (see this: url  The bypass is specific to Chrome browser: In CodeIgniter code at one point you guys are checking for link so that you can remove malicious JS links: The above RE expects there would be an SPACE after anchor tag but forward slash (/) is perfectly legit and links works. e.g., would bypass this RE in CodeIgniter. Now I show you the XSS vector:   // [\\\\0C] stands for FORM FEED and it works in chrome. see url  In the above vector," I am using HTML5 entities so that I can bypass check for the word ""javascript"" and instead of ""alert"" I have used ""confirm"". Here is the fiddle of the above vector: url  I have used because in the following code in CodeIgniter: you guys are expecting = after ""href"" and in order to defeat this RE", I have used after href and before = symbol. Closely look at the fiddle given above for XSS vector. Regards, @soaj1664ashar\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,12,2013-09-30 18:37:48,439.42,,,1,"b'b\' @DaveMC08 @narfbg Another bypass and this time it is based on ""base64"" and data URI: The following vector bypasses regular expressions in used: and this is a cross-browser vector. It works in Chrome (no need to turn-off XSS auditor) and Firefox also. XSS vector can also be found in the fiddle: url  Cheers", @soaj1664ashar\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,13,2013-09-30 18:37:48,48.55,,,1,"b'b\' @DaveMC08 @narfbg Yet another bypass and this time it is specific to Firefox browser and the underlying reasons are: -xlink:href is not part of CodeIgniter\\\'s blacklist-The following code is looking for string ""javascript:"" and can be bypassed with the help of ""javascript&colon;"" Here is the XSS vector that bypassed CodeIgniter\\\'s XSS protection: To see this in action", look at this fiddle: url  Cheers, @soaj1664ashar\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,14,2013-09-30 18:37:48,858.9,,1,,"b""b' Okay ... since you found these and this started with another fix from you"," could you try to deal with the newly found issues as well?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,15,2013-09-30 18:37:48,6.98,,,1,"b'b"" @narfbg Your question is to me or .. ? I think there is a whole lot of other stuff that needs to be addressed. It would be great if you will let me know developer\'s email ID who is going to fix these issues and some others.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,16,2013-09-30 18:37:48,10.62,,,1,b'b\' Oh, yes that was for you. :) With CI being open-source and available publicly for everybody to both use and improve," there\\\'s no ""developer\\\'s email"". The person who fixes it is the one that wants to and you seem to be motivated", hence why I asked if you could do it (+ I\\\'m not an expert in XSS, so I couldn\\\'t do much on my own).\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,17,2013-09-30 18:37:48,3.13,,,1,"b""b' @narfbg Ok! I will start fixing stuff! :) Just let me know your email ID? '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,18,2013-09-30 18:37:48,3.05,,,1,"b'b"" @soaj1664 Cool. :) As for my email I don\'t like mentioning it in plain-text here ... for obvious reasons. You can find it in the commit log if you really need it"," although I don\'t understand why.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,19,2013-09-30 18:37:48,1423.38,,,1,"b""b' Hi again"," Would you please tell me about the guy who has written xss_clean function: url  Also Is there any one who is interested in working with me in fixing all the ? Some of them are part of this Issue and many of them still unreported. I do not want to make all bypasses public because it may hurts some sites ...  Cheers!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,20,2013-09-30 18:37:48,469.77,,1,,b'b\' As I can see, sanitizing methods in CI_Security class are based on regular expressions kind of scanning. Then this game of finding exploits could be endless. I know that adopting external libraries is a tough as decision, but maybe, in long term a different approach about security should be adopted. It is based on parsing the data as HTML source, and then filtering what is not acceptable javascripts, some tags, no tags at all, etc. I use HTMLPurifier url  for this purpose. Here is an example: This filter keeps the text, but removes  tags and javascripts. Parsing as HTML is an approach without (well," as far as I know) theoretical possibility somebody to outsmart it. Relying on regular expressions based filters gets to what I see endless talks about exploits found. The solution that I can see is an exception for security reasons for the philosophy ""don\\\'t bundle external libraries"".\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,2667,closed,21,2013-09-30 18:37:48,51.12,,1,,b'b\' @ivantcholakov HTML Purifier is also subject to bypasses e.g.," see url  Recently I found a vector that can DoS any web application who is using HTML Purifier. As far as I can see it is not a good idea to give up in favor of other solution. Also HTML Purifier has a limitation that it does not deal with ""SCRIPTING CONTEXT"" plus PERFORMANCE", and complexity issues (I think).  xss_clean() function is not that bad ... In-fact it only needs a good audit and some fine-grained tuning. \'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
